Dataset,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,reg_param,tol
autoUniv-au6-400_1551,0.3875,0.0013327598571777,0.0003271102905273,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0186698521524569,3.5598629900490234e-05
autoUniv-au6-400_1551,0.3875,0.0011665821075439,0.0002574920654296,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2354798013317005,0.0009781319129115
autoUniv-au6-400_1551,0.3875,0.0012357234954833,0.0002703666687011,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0238946397860775,0.0001616877997988
autoUniv-au6-400_1551,0.3875,0.0015983581542968,0.0003623962402343,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0674981479281216,0.0002896078849664
analcatdata_marketing_986,0.7083333333333334,0.0470397472381591,0.0010054111480712,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0237832774142433,0.0003218751307207
analcatdata_marketing_986,0.7083333333333334,0.0349347591400146,0.0010898113250732,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2832653896268647,6.172016453497339e-05
analcatdata_marketing_986,0.7083333333333334,0.0324790477752685,0.0010898113250732,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0781230621280934,0.0007620491623885
analcatdata_marketing_986,0.684931506849315,0.0016894340515136,0.0002112388610839,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0820073542603726,2.132850139255888e-05
analcatdata_marketing_986,0.684931506849315,0.0016767978668212,0.0002863407135009,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2049266463478237,0.0004193051971456
analcatdata_marketing_986,0.684931506849315,0.0016698837280273,0.0002145767211914,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0162157150259482,0.0001267735262307
analcatdata_marketing_986,0.684931506849315,0.001570701599121,0.0001938343048095,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0090805240438725,3.760032766988663e-05
analcatdata_marketing_986,0.684931506849315,0.0014278888702392,0.0001895427703857,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3672452278881658,9.083169983043291e-05
analcatdata_marketing_986,0.684931506849315,0.00175142288208,0.0002355575561523,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2507497462677268,0.0001164639556293
analcatdata_marketing_986,0.684931506849315,0.0018069744110107,0.0002350807189941,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0291322233416107,5.337373858672703e-05
analcatdata_marketing_986,0.684931506849315,0.0018670558929443,0.0002357959747314,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0896914921076655,4.072521805675197e-05
analcatdata_marketing_986,0.684931506849315,0.0017931461334228,0.0002655982971191,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1182424447686859,7.713430141863114e-05
analcatdata_marketing_986,0.684931506849315,0.0013508796691894,0.0001921653747558,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2613275176136568,0.0004710587882822
analcatdata_marketing_986,0.684931506849315,0.0013904571533203,0.0001895427703857,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0235987315047791,0.0002660273444703
analcatdata_marketing_986,0.684931506849315,0.0018222332000732,0.0002443790435791,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1551937037670905,1.454311891419508e-05
analcatdata_marketing_986,0.684931506849315,0.0017659664154052,0.0002627372741699,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196719496059058,0.0003411325502494
analcatdata_marketing_986,0.684931506849315,0.0015192031860351,0.0002040863037109,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0819691008716098,0.0007183607122306
analcatdata_marketing_986,0.684931506849315,0.0016274452209472,0.0002667903900146,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0223711384999322,0.0008251828718425
analcatdata_marketing_986,0.684931506849315,0.0017042160034179,0.0002591609954833,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0353447963714392,6.495876190775567e-05
analcatdata_marketing_986,0.684931506849315,0.0025050640106201,0.0012731552124023,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0758769764147419,0.0006821377502776
badges2_1121,1.0,0.0009078979492187,0.0001602172851562,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0384939106511077,2.1634566209646392e-05
badges2_1121,1.0,0.0008690357208251,0.0002038478851318,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5862335790001428,6.296047932667375e-05
badges2_1121,1.0,0.0008473396301269,0.0001664161682128,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1034556156221606,0.0001031652158345
badges2_1121,1.0,0.0008528232574462,0.0001885890960693,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1810059122110131,2.3201156840656145e-05
badges2_1121,1.0,0.0008563995361328,0.0001804828643798,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0219125930526224,0.0002381531301284
badges2_1121,1.0,0.000849962234497,0.0001595020294189,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0139515538584028,6.648517596962288e-05
badges2_1121,1.0,0.0008714199066162,0.0001797676086425,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0328841146154079,1.8044882744676346e-05
badges2_1121,1.0,0.0009393692016601,0.0001623630523681,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1684523336359755,0.0001132119492233
badges2_1121,1.0,0.1930017471313476,0.0004215240478515,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0221176625457635,3.745711037479964e-05
badges2_1121,1.0,0.0997674465179443,0.0003426074981689,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0281849028572552,0.00076218424369
badges2_1121,1.0,0.075944185256958,0.0004036426544189,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1359098544155174,0.0004480159876446
badges2_1121,1.0,0.067141056060791,0.0003645420074462,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1613984360321718,0.0004325171495425
badges2_1121,1.0,0.0648984909057617,0.0004079341888427,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0792885995324053,0.0001929357883261
badges2_1121,1.0,0.0682625770568847,0.0003840923309326,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.015568119646192,1.5620617731091603e-05
badges2_1121,1.0,0.2016692161560058,0.0005083084106445,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1800211266487271,7.784411753854581e-05
badges2_1121,1.0,0.0011870861053466,0.0002157688140869,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0872531520386653,0.0001977435093276
badges2_1121,1.0,0.0012369155883789,0.000241994857788,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2691028043749418,2.4951382006504228e-05
badges2_1121,1.0,0.0011806488037109,0.0001804828643798,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0231318488248002,6.37682936285154e-05
badges2_1121,1.0,0.0010361671447753,0.0001857280731201,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0158009714479416,9.193093695884488e-05
badges2_1121,1.0,0.0058901309967041,0.0003080368041992,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0255826584750688,0.0004660059893707
sensory_826,0.7241379310344828,0.00616455078125,0.0004575252532958,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021093043762627,5.769594919652942e-05
sensory_826,0.7241379310344828,0.0062649250030517,0.0004291534423828,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1637543714957476,4.996256695742735e-05
sensory_826,0.7241379310344828,0.0064303874969482,0.0005197525024414,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100074857774471,0.0002829254472898
sensory_826,0.7241379310344828,0.0064175128936767,0.0004658699035644,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1669921592764314,4.797323285537424e-05
sensory_826,0.7241379310344828,0.1026308536529541,0.0005185604095458,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103785006936041,1.5762924985921604e-05
sensory_826,0.7241379310344828,0.0058989524841308,0.0004045963287353,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2488149031082911,0.0003732595329864
sensory_826,0.7130434782608696,0.0554969310760498,0.000525951385498,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0628004837248884,5.480650181094175e-05
sensory_826,0.7130434782608696,0.0395953655242919,0.0005238056182861,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0314613981769999,0.0009405716129424
sensory_826,0.7130434782608696,0.0116586685180664,0.0005514621734619,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.232451816527492,0.0001031830565821
sensory_826,0.7130434782608696,0.0129203796386718,0.0006420612335205,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0007228105686306,1.3439843538933202e-05
sensory_826,0.7130434782608696,0.0466434955596923,0.0005824565887451,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2501640381094267,0.0003357916472848
sensory_826,0.7130434782608696,0.0797398090362548,0.0005555152893066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0980172096011954,5.6934525921918985e-05
sensory_826,0.7043478260869566,0.0110218524932861,0.0005536079406738,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0176287229694384,1.762050472378995e-05
sensory_826,0.7043478260869566,0.0404601097106933,0.0005550384521484,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034684935137996,0.0001300514569242
sensory_826,0.7043478260869566,0.0107254981994628,0.0005569458007812,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0891812028102057,3.145945717796746e-05
sensory_826,0.7043478260869566,0.01031494140625,0.0005385875701904,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102119786472524,0.0007560594961636
sensory_826,0.7043478260869566,0.0434739589691162,0.0108339786529541,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005912419536488,0.0002522166643392
sensory_826,0.7043478260869566,0.043210744857788,0.0135271549224853,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0731626795083427,6.75597352390331e-05
sensory_826,0.6896551724137931,0.0099549293518066,0.0004699230194091,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0034083675373445,0.0003468242059703
sensory_826,0.6896551724137931,0.0224921703338623,0.0006659030914306,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1474006040907259,8.475867915952775e-05
balance-scale_11,0.968,0.0009548664093017,0.0001754760742187,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1193566452484575,0.0006936154970889
balance-scale_11,0.968,0.0009906291961669,0.0001828670501708,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2624455465101342,0.0002654569456585
balance-scale_11,0.968,0.5856020450592041,0.0007340908050537,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1746871690854025,0.0009068254212477
balance-scale_11,0.968,0.0009222030639648,0.0002064704895019,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0065653290979881,4.768791852752567e-05
balance-scale_11,0.968,0.6668877601623535,0.0008132457733154,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0225595697780999,0.0004547077165589
balance-scale_11,0.968,0.0009937286376953,0.0001900196075439,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0223820233464942,3.659856152047486e-05
balance-scale_11,0.968,0.0009906291961669,0.0001916885375976,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0583784707476563,4.767750674750543e-05
balance-scale_11,0.968,0.0013844966888427,0.0002174377441406,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0791013492475011,3.049223043145524e-05
balance-scale_11,0.968,0.6148641109466553,0.0008308887481689,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0621379745947994,0.0004730682626909
balance-scale_11,0.968,0.610131025314331,0.0008547306060791,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0257612771152103,0.0006321245002268
balance-scale_11,0.968,0.0009853839874267,0.0002195835113525,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2466187756157876,2.473562657815069e-05
balance-scale_11,0.968,0.0012924671173095,0.0002167224884033,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0037652954645537,0.0005373888641061
balance-scale_11,0.968,0.5473175048828125,0.0007414817810058,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0030634930078652,0.0008500067437634
balance-scale_11,0.968,0.0010347366333007,0.0002000331878662,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1423144813170505,0.0001155227168895
balance-scale_11,0.968,0.499065637588501,0.0007297992706298,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0335304464187889,3.05674630010223e-05
balance-scale_11,0.968,0.5441446304321289,0.0006935596466064,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1361386704360882,0.0007286808050705
balance-scale_11,0.968,0.0012650489807128,0.000201940536499,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0355491873339432,0.0007045223103352
balance-scale_11,0.968,0.4655394554138183,0.0033700466156005,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.083457801758331,1.832770414915979e-05
balance-scale_11,0.968,0.0010249614715576,0.0001790523529052,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2006046922151574,0.0008260313104523
balance-scale_11,0.968,0.5612502098083496,0.0007202625274658,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0207706120053403,4.045007551765434e-05
breastTumor_844,0.7719298245614035,0.0007936954498291,0.0001482963562011,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1263196173401213,7.662459268917027e-05
breastTumor_844,0.7719298245614035,0.0006921291351318,0.0001449584960937,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1668210104469879,0.0001279393203307
breastTumor_844,0.7719298245614035,0.0008046627044677,0.000154972076416,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3642677115742738,4.58055116208144e-05
breastTumor_844,0.7543859649122807,0.0007312297821044,0.0001478195190429,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0211747214268239,1.3465796409812471e-05
breastTumor_844,0.7368421052631579,0.000678539276123,0.0001449584960937,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0695389621699588,0.0002719432486542
breastTumor_844,0.7368421052631579,0.118333101272583,0.000333547592163,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0348071048559084,0.0003465929971411
