Dataset,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,max_depth,min_samples_split,min_samples_leaf,random_state,criterion_entropy,criterion_gini,criterion_log_loss,splitter_best,splitter_random,max_features_log2,max_features_sqrt
fri_c4_500_50_805,0.9,0.0023910999298095,0.000133991241455,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
fri_c4_500_50_805,0.89,0.0025043487548828,0.0002398490905761,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
fri_c4_500_50_805,0.89,0.0023972988128662,0.0001435279846191,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
fri_c4_500_50_805,0.89,0.0026803016662597,0.0001399517059326,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
fri_c4_500_50_805,0.89,0.0023684501647949,0.0001356601715087,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
fri_c4_500_50_805,0.89,0.0023756027221679,0.0001358985900878,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
fri_c4_500_50_805,0.89,0.0026876926422119,0.0002245903015136,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
fri_c4_500_50_805,0.89,0.0024406909942626,0.0001401901245117,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
fri_c4_500_50_805,0.89,0.0023281574249267,0.0001327991485595,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
SPECT_336,0.8679245283018868,0.0010364055633544,0.0001270771026611,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
SPECT_336,0.8679245283018868,0.0009856224060058,0.0001516342163085,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
SPECT_336,0.8679245283018868,0.0009922981262207,0.0001282691955566,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,5.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
SPECT_336,0.8679245283018868,0.0009779930114746,0.0001165866851806,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
SPECT_336,0.8679245283018868,0.0010123252868652,0.0001294612884521,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
SPECT_336,0.8679245283018868,0.0010833740234375,0.0001294612884521,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1000.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
SPECT_336,0.8679245283018868,0.0009644031524658,0.0001246929168701,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
SPECT_336,0.8679245283018868,0.0008690357208251,0.0001146793365478,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
SPECT_336,0.8679245283018868,0.0009713172912597,0.0001192092895507,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1000.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
SPECT_336,0.8679245283018868,0.0010972023010253,0.0001420974731445,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
SPECT_336,0.8679245283018868,0.0010807514190673,0.0001282691955566,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
SPECT_336,0.8679245283018868,0.0010044574737548,0.0001285076141357,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
SPECT_336,0.8679245283018868,0.0010740756988525,0.0001306533813476,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
SPECT_336,0.8679245283018868,0.0009951591491699,0.0001442432403564,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
SPECT_336,0.8679245283018868,0.0009782314300537,0.0001230239868164,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
SPECT_336,0.8679245283018868,0.0010492801666259,0.0001308917999267,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
SPECT_336,0.8679245283018868,0.0009510517120361,0.0001232624053955,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1000.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
SPECT_336,0.8679245283018868,0.0009591579437255,0.000124454498291,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
SPECT_336,0.8679245283018868,0.0010926723480224,0.0001270771026611,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1000.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
SPECT_336,0.8679245283018868,0.000943899154663,0.000124454498291,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LED-display-domain-7digit_40496,0.78,0.0011243820190429,0.0001251697540283,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
LED-display-domain-7digit_40496,0.78,0.0116183757781982,0.0001909732818603,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LED-display-domain-7digit_40496,0.78,0.0015270709991455,0.0001468658447265,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
LED-display-domain-7digit_40496,0.78,0.0121922492980957,0.0002021789550781,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
LED-display-domain-7digit_40496,0.78,0.0011003017425537,0.0001254081726074,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
LED-display-domain-7digit_40496,0.78,0.0018799304962158,0.000152587890625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
LED-display-domain-7digit_40496,0.78,0.0011541843414306,0.000131607055664,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
LED-display-domain-7digit_40496,0.78,0.0084156990051269,0.0001473426818847,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
LED-display-domain-7digit_40496,0.78,0.0011858940124511,0.0001263618469238,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
LED-display-domain-7digit_40496,0.78,0.0014255046844482,0.000126838684082,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
LED-display-domain-7digit_40496,0.78,0.0011215209960937,0.000126838684082,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1000.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
LED-display-domain-7digit_40496,0.78,0.013364553451538,0.0003004074096679,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
LED-display-domain-7digit_40496,0.78,0.0011994838714599,0.0001602172851562,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
LED-display-domain-7digit_40496,0.78,0.0086021423339843,0.0002579689025878,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
LED-display-domain-7digit_40496,0.78,0.0022141933441162,0.0001580715179443,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LED-display-domain-7digit_40496,0.78,0.001537799835205,0.0001311302185058,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LED-display-domain-7digit_40496,0.78,0.0010747909545898,0.000126838684082,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
LED-display-domain-7digit_40496,0.78,0.00118088722229,0.0001273155212402,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
LED-display-domain-7digit_40496,0.78,0.0122442245483398,0.0001955032348632,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
LED-display-domain-7digit_40496,0.78,0.0080649852752685,0.0002593994140625,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Mammographic-Mass-Data-Set_45557,0.8341968911917098,0.001866340637207,0.0001358985900878,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Mammographic-Mass-Data-Set_45557,0.8341968911917098,0.0020303726196289,0.0001449584960937,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Mammographic-Mass-Data-Set_45557,0.8341968911917098,0.0018837451934814,0.0001342296600341,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Mammographic-Mass-Data-Set_45557,0.828125,0.0010790824890136,0.0001368522644042,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Mammographic-Mass-Data-Set_45557,0.828125,0.0008952617645263,0.0001239776611328,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Mammographic-Mass-Data-Set_45557,0.828125,0.0011584758758544,0.0001695156097412,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Mammographic-Mass-Data-Set_45557,0.8238341968911918,0.0018341541290283,0.0001773834228515,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
Mammographic-Mass-Data-Set_45557,0.8238341968911918,0.0016641616821289,0.0001404285430908,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
Mammographic-Mass-Data-Set_45557,0.8238341968911918,0.00146484375,0.0001356601715087,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Mammographic-Mass-Data-Set_45557,0.8186528497409327,0.0576152801513671,0.0002949237823486,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
Mammographic-Mass-Data-Set_45557,0.8186528497409327,0.0539851188659668,0.0003383159637451,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
Mammographic-Mass-Data-Set_45557,0.8186528497409327,0.0038962364196777,0.0001935958862304,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Mammographic-Mass-Data-Set_45557,0.8186528497409327,0.0051765441894531,0.0001730918884277,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Mammographic-Mass-Data-Set_45557,0.8186528497409327,0.0073661804199218,0.0002081394195556,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1000.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Mammographic-Mass-Data-Set_45557,0.8186528497409327,0.0033669471740722,0.0001492500305175,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
Mammographic-Mass-Data-Set_45557,0.8186528497409327,0.0031096935272216,0.0001564025878906,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
Mammographic-Mass-Data-Set_45557,0.8186528497409327,0.0041875839233398,0.0001740455627441,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Mammographic-Mass-Data-Set_45557,0.8186528497409327,0.0028855800628662,0.0001444816589355,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1000.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Mammographic-Mass-Data-Set_45557,0.8186528497409327,0.0559229850769043,0.0002970695495605,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Mammographic-Mass-Data-Set_45557,0.8186528497409327,0.0032680034637451,0.0001618862152099,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
vote_56,1.0,0.0105559825897216,0.0001466274261474,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1000.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
vote_56,0.9885057471264368,0.0011439323425292,0.0002124309539794,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
vote_56,0.9885057471264368,0.0107297897338867,0.0002434253692626,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
vote_56,0.9885057471264368,0.0033128261566162,0.000152587890625,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
