Dataset,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,C,degree,gamma,coef0,shrinking,tol,random_state,kernel_linear,kernel_poly,kernel_rbf,kernel_sigmoid
schizo_466,0.8529411764705882,0.0066578388214111,0.0021946430206298,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7363556398482014,2.0,-2.0,-0.4027429470458107,1.0,0.0002105928572989,0.0,0.0,1.0,0.0,0.0
schizo_466,0.8235294117647058,0.0216968059539794,0.0049481391906738,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8769631512245301,5.0,0.0595398864201915,0.3523739940438682,1.0,0.0002929815849602,0.0,0.0,0.0,1.0,0.0
schizo_466,0.8235294117647058,0.0059235095977783,0.0018239021301269,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5681631022455211,3.0,-1.0,0.271046730778643,1.0,0.0016115881671011,0.0,0.0,0.0,1.0,0.0
schizo_466,0.7941176470588235,0.0050139427185058,0.0015342235565185,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1328726128370761,4.0,-1.0,-0.2202091021734925,1.0,0.0029995370336538,0.0,1.0,0.0,0.0,0.0
schizo_466,0.7941176470588235,0.0052247047424316,0.001516580581665,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5736629838722587,2.0,-2.0,0.4761270420649259,1.0,0.0010700403220501,0.0,0.0,0.0,1.0,0.0
schizo_466,0.7941176470588235,0.0058019161224365,0.0020554065704345,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.427043087456776,4.0,-1.0,0.451409597911916,1.0,0.0005811016325021,0.0,0.0,0.0,0.0,1.0
schizo_466,0.7794117647058824,0.0045504570007324,0.001488447189331,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5957003313976968,3.0,-1.0,-0.2478642077859077,1.0,0.0045170274862533,0.0,0.0,0.0,0.0,1.0
schizo_466,0.7794117647058824,0.0212643146514892,0.0047674179077148,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.744130823483133,2.0,-1.0,0.1172733108855396,1.0,0.0014288093909403,0.0,0.0,0.0,0.0,1.0
schizo_466,0.7647058823529411,0.0047178268432617,0.0015015602111816,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2463166431321764,3.0,-2.0,0.1710975839904634,1.0,0.0041329733385008,0.0,0.0,0.0,1.0,0.0
schizo_466,0.7647058823529411,0.0049812793731689,0.001310110092163,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1227601427673028,4.0,-2.0,0.1508438239516723,1.0,0.0005697290273038,0.0,0.0,1.0,0.0,0.0
schizo_466,0.7647058823529411,0.0218317508697509,0.0049765110015869,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7139756376656139,2.0,-1.0,-0.2634856300346377,0.0,0.0018649978496218,0.0,0.0,0.0,1.0,0.0
schizo_466,0.7647058823529411,0.0051519870758056,0.0014922618865966,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.678117673488691,4.0,-2.0,0.4994906819886139,0.0,0.0083402972256582,0.0,0.0,0.0,1.0,0.0
schizo_466,0.75,0.0058772563934326,0.0017557144165039,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.749781192329536,2.0,-1.0,-0.0099871435167223,1.0,0.000134632866215,0.0,1.0,0.0,0.0,0.0
schizo_466,0.75,0.0047569274902343,0.0015239715576171,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.361966729313696,4.0,-1.0,0.0375552526767623,0.0,0.0022115388653443,0.0,0.0,1.0,0.0,0.0
schizo_466,0.75,0.0052728652954101,0.0015435218811035,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1237989035745386,3.0,-2.0,0.1012731253704076,1.0,0.0028704901713552,0.0,0.0,1.0,0.0,0.0
schizo_466,0.7352941176470589,0.0206599235534667,0.0048549175262451,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.159647752141847,4.0,-2.0,0.0982246836755617,1.0,0.000128193297302,0.0,1.0,0.0,0.0,0.0
glass_1005,0.9069767441860463,0.0017933845520019,0.0003080368041992,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1031715947755587,3.0,-2.0,0.3098795764694538,1.0,0.0024403078856314,0.0,0.0,0.0,0.0,1.0
glass_1005,0.9069767441860463,0.0016403198242187,0.0003068447113037,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.203191836099639,3.0,-1.0,0.2532360100088121,1.0,0.0013803482473163,0.0,0.0,1.0,0.0,0.0
glass_1005,0.9069767441860463,0.0015869140625,0.0002932548522949,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.671743345345228,2.0,-1.0,-0.043086860139281,0.0,0.0003724550349128,0.0,0.0,0.0,1.0,0.0
glass_1005,0.9069767441860463,0.001572847366333,0.0003211498260498,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8737491286719063,2.0,0.0765754346069377,0.2006366935472263,1.0,0.000465221892138,0.0,1.0,0.0,0.0,0.0
glass_1005,0.9069767441860463,0.0016899108886718,0.0003049373626708,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1577952122293458,2.0,-1.0,0.0896855285017718,0.0,0.0018371512130361,0.0,0.0,0.0,1.0,0.0
glass_1005,0.9069767441860463,0.0014841556549072,0.0002965927124023,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8658590142681327,4.0,-2.0,-0.0814655233120748,1.0,0.0010409959479376,0.0,1.0,0.0,0.0,0.0
glass_1005,0.9047619047619048,0.0027282238006591,0.0007061958312988,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.861472394995578,4.0,-1.0,0.162610035878464,0.0,0.0067847009605411,0.0,0.0,1.0,0.0,0.0
glass_1005,0.9047619047619048,0.0027244091033935,0.0007050037384033,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.846317262993728,3.0,-2.0,0.4117769610671426,0.0,0.0087605412676733,0.0,0.0,1.0,0.0,0.0
glass_1005,0.9047619047619048,0.0027730464935302,0.0007445812225341,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.4159105373310794,3.0,-1.0,0.1610308753018437,0.0,0.0015649290830522,0.0,1.0,0.0,0.0,0.0
glass_1005,0.9047619047619048,0.0023777484893798,0.000612735748291,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.793750895777189,3.0,-2.0,0.2645735589805739,1.0,0.0010025143550426,0.0,1.0,0.0,0.0,0.0
glass_1005,0.9047619047619048,0.0023715496063232,0.0006051063537597,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3306122082826019,2.0,0.1223004078730861,0.4110277741798944,1.0,0.0025135131050054,0.0,0.0,1.0,0.0,0.0
glass_1005,0.9047619047619048,0.0022683143615722,0.0006015300750732,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.853276861446012,4.0,-1.0,0.2241195678026385,0.0,0.0001032328493727,0.0,0.0,0.0,0.0,1.0
glass_1005,0.8837209302325582,0.0139505863189697,0.0030295848846435,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3767208359087691,2.0,-1.0,0.4170484516802195,0.0,0.0034089510355561,0.0,0.0,0.0,1.0,0.0
glass_1005,0.8837209302325582,0.0133450031280517,0.003000259399414,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4329482632823155,3.0,-1.0,0.1626831093791747,0.0,0.0001052080017828,0.0,0.0,0.0,1.0,0.0
glass_1005,0.8837209302325582,0.002718448638916,0.0007736682891845,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.053428044763827,3.0,-1.0,-0.4067203055404969,0.0,0.0018396521089974,0.0,0.0,1.0,0.0,0.0
glass_1005,0.8837209302325582,0.0135855674743652,0.0030279159545898,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2785813354138248,5.0,-1.0,-0.39840923845334,1.0,0.0002819051138157,0.0,0.0,0.0,1.0,0.0
glass_1005,0.8837209302325582,0.0029668807983398,0.0007596015930175,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7547205671243267,4.0,-1.0,0.0797054195327325,1.0,0.0065698680789796,0.0,0.0,0.0,0.0,1.0
glass_1005,0.8837209302325582,0.0133423805236816,0.0029628276824951,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4834542642568882,3.0,-2.0,-0.2859367039295744,1.0,0.0004195316465542,0.0,0.0,1.0,0.0,0.0
glass_1005,0.8837209302325582,0.0141170024871826,0.0028362274169921,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1879321209500239,2.0,-1.0,-0.1194833099649048,0.0,0.0002711202065377,0.0,0.0,1.0,0.0,0.0
glass_1005,0.8837209302325582,0.013617992401123,0.002936840057373,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275101491541555,3.0,-2.0,-0.4416823674351153,0.0,0.0072177071488602,0.0,0.0,0.0,0.0,1.0
backache_463,0.9444444444444444,0.0026953220367431,0.0006721019744873,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.148504431724467,2.0,-2.0,-0.3023948208893127,1.0,0.0003567298345991,0.0,0.0,0.0,0.0,1.0
backache_463,0.9444444444444444,0.0014905929565429,0.0002405643463134,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2354355512261826,2.0,-1.0,0.2937465598369375,1.0,0.000854066402108,0.0,0.0,0.0,1.0,0.0
backache_463,0.9444444444444444,0.001396894454956,0.0002317428588867,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6024475004485857,2.0,-1.0,0.689955647320326,1.0,0.0016259043897158,0.0,0.0,0.0,1.0,0.0
backache_463,0.9444444444444444,0.0028128623962402,0.0006711483001708,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.660097814907449,3.0,0.2626830344386843,0.6882950580203435,1.0,0.0032453190612107,0.0,0.0,0.0,0.0,1.0
backache_463,0.9444444444444444,0.0012423992156982,0.0002012252807617,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5674520559811781,2.0,-1.0,0.4991856660381293,0.0,0.0022509319025017,0.0,0.0,0.0,1.0,0.0
backache_463,0.9444444444444444,0.002856969833374,0.0006966590881347,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2521831707061643,2.0,-1.0,0.0636087996767942,0.0,0.0001116285048003,0.0,0.0,0.0,1.0,0.0
backache_463,0.9444444444444444,0.0014359951019287,0.0002892017364501,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.305412346760407,3.0,-1.0,-0.3068291958419206,1.0,0.0095042398136214,0.0,0.0,1.0,0.0,0.0
backache_463,0.9444444444444444,0.0013439655303955,0.000211477279663,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.311789794645174,4.0,0.0536214131760319,-0.442025786839701,0.0,0.0035459808085994,0.0,0.0,1.0,0.0,0.0
backache_463,0.9444444444444444,0.0013630390167236,0.0002579689025878,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.433287609490827,3.0,-1.0,-0.191558079602699,0.0,0.0017470030361938,0.0,0.0,0.0,1.0,0.0
backache_463,0.9444444444444444,0.0013496875762939,0.000241994857788,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.31334924787701,3.0,-2.0,0.22070881790379,1.0,0.0010523286661155,0.0,0.0,1.0,0.0,0.0
backache_463,0.9444444444444444,0.0028040409088134,0.000711441040039,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1060166690225183,3.0,-2.0,0.1309734697948003,0.0,0.0098174432980421,0.0,0.0,0.0,0.0,1.0
backache_463,0.9444444444444444,0.0012905597686767,0.0002191066741943,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.027164459905009,3.0,-1.0,0.042394132974447,1.0,0.0005594838919511,0.0,1.0,0.0,0.0,0.0
backache_463,0.9444444444444444,0.0012633800506591,0.0002570152282714,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5382927814978752,2.0,0.1512027422614635,0.4036925191450338,0.0,0.0027827986845099,0.0,0.0,1.0,0.0,0.0
backache_463,0.9444444444444444,0.0030055046081542,0.000669240951538,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.717979600917385,3.0,-1.0,0.1069308007366813,1.0,0.006272069106619,0.0,0.0,0.0,1.0,0.0
backache_463,0.9444444444444444,0.001211404800415,0.0002534389495849,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.34125686951951,2.0,-1.0,0.1018269171376927,1.0,0.0001613579652052,0.0,0.0,0.0,1.0,0.0
backache_463,0.9444444444444444,0.0014338493347167,0.0002596378326416,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0549667956881503,3.0,0.0447067175288563,0.1643155517409688,0.0,0.0020999788355098,0.0,1.0,0.0,0.0,0.0
backache_463,0.9444444444444444,0.001380443572998,0.0002360343933105,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1900909177287184,3.0,-2.0,-0.0603943546242948,1.0,0.0037650451869991,0.0,0.0,0.0,1.0,0.0
backache_463,0.9444444444444444,0.0012328624725341,0.0001997947692871,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.9266639649046966,4.0,-1.0,-0.0955296720706303,1.0,0.0006930796021147,0.0,1.0,0.0,0.0,0.0
backache_463,0.9444444444444444,0.0015397071838378,0.0002286434173583,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3028679983744117,2.0,-1.0,0.3489066552073554,0.0,0.0025927468461893,0.0,0.0,0.0,1.0,0.0
backache_463,0.9444444444444444,0.0012154579162597,0.0002198219299316,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1137831645478619,4.0,-1.0,0.1392084660394832,1.0,0.0001811797588546,0.0,0.0,0.0,1.0,0.0
parkinsons_1488,0.9743589743589745,0.0017635822296142,0.0003235340118408,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.565178034220811,2.0,0.8147927685866825,1.0,0.0,0.0001999273507093,0.0,0.0,1.0,0.0,0.0
parkinsons_1488,0.9743589743589745,0.0019624233245849,0.0003182888031005,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.267117592788731,2.0,0.0293268684250253,0.2893872936331488,1.0,0.0026908218591849,0.0,0.0,0.0,1.0,0.0
parkinsons_1488,0.9743589743589745,0.0099859237670898,0.0020437240600585,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2755983980791668,4.0,-1.0,0.4302166367616036,1.0,0.0001528024349116,0.0,0.0,1.0,0.0,0.0
parkinsons_1488,0.9743589743589745,0.0018796920776367,0.0003292560577392,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.787244615256203,2.0,0.0107809619275591,0.0295522747058415,1.0,0.0002868932833921,0.0,0.0,1.0,0.0,0.0
parkinsons_1488,0.9743589743589745,0.0110077857971191,0.0020728111267089,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.347633113786662,2.0,0.4999732917028623,-0.1496997908244446,1.0,0.000308779732386,0.0,1.0,0.0,0.0,0.0
parkinsons_1488,0.9743589743589745,0.001556396484375,0.0002827644348144,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7728616476156325,2.0,-1.0,-0.2994649950374277,0.0,0.0013732190586612,0.0,0.0,0.0,1.0,0.0
parkinsons_1488,0.9743589743589745,0.0019495487213134,0.000396728515625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2534050489790896,5.0,-1.0,-0.5105504871877196,1.0,0.0028989955335416,0.0,0.0,1.0,0.0,0.0
parkinsons_1488,0.9743589743589745,0.0025458335876464,0.000457763671875,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6044014953297879,4.0,-2.0,0.0664151005810222,1.0,0.0027653677786102,0.0,0.0,0.0,0.0,1.0
parkinsons_1488,0.9743589743589745,0.0019023418426513,0.0004041194915771,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.206387718683538,5.0,-1.0,0.4588531671329897,1.0,0.0080207901234939,0.0,0.0,0.0,1.0,0.0
parkinsons_1488,0.9743589743589745,0.0015950202941894,0.0002779960632324,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6217478305852754,4.0,-2.0,-0.3490278502889691,0.0,0.000274279028229,0.0,1.0,0.0,0.0,0.0
parkinsons_1488,0.9743589743589745,0.0023021697998046,0.0004315376281738,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.251057763826906,5.0,-2.0,-0.0291271448911164,1.0,0.001754460822427,0.0,0.0,0.0,1.0,0.0
parkinsons_1488,0.9743589743589745,0.002211570739746,0.0008094310760498,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.35118103732296,5.0,-2.0,-0.1317807238569466,0.0,0.0002299562982988,0.0,1.0,0.0,0.0,0.0
parkinsons_1488,0.9743589743589745,0.001746654510498,0.0003468990325927,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.141808227025206,4.0,-1.0,0.0224420262684129,0.0,0.006418528269815,0.0,1.0,0.0,0.0,0.0
