Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,n_estimators,learning_rate,base_estimator__max_depth,random_state
fri_c0_1000_50_904,4,0.895,0.106497049331665,0.0061824321746826,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,46,6.185572314553714,2,0
fri_c0_1000_50_904,4,0.895,0.1078617572784423,0.0065782070159912,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0.3931646008331184,1,0
fri_c0_1000_50_904,3,0.895,6.549576044082642,0.0117344856262207,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,65,0.2883948547857946,1,0
fri_c0_1000_50_904,4,0.895,0.1069016456604003,0.0063147544860839,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,88,0.6646728571830202,1,0
fri_c0_1000_50_904,4,0.895,0.1117644309997558,0.0064239501953125,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80,0.3027353740209359,1,0
fri_c0_1000_50_904,3,0.895,7.72795295715332,0.0122265815734863,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,45,2.2119111944352485,2,0
fri_c0_1000_50_904,4,0.895,0.1078946590423584,0.0066642761230468,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,87,4.488790836262193,1,0
fri_c0_1000_50_904,4,0.895,0.1081857681274414,0.0066840648651123,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54,2.219137752586104,1,0
fri_c0_1000_50_904,3,0.895,6.3497583866119385,0.0124099254608154,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,42,4.453494235370266,1,0
fri_c0_1000_50_904,4,0.895,0.1044771671295166,0.006333589553833,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,0.6222778240387341,1,0
fri_c0_1000_50_904,3,0.895,7.155640363693237,0.0126197338104248,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,42,0.2054158454888324,1,0
fri_c0_1000_50_904,4,0.89,6.531693935394287,0.0125772953033447,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,40,2.991588773586256,2,0
fri_c0_1000_50_904,4,0.89,6.372769355773926,0.0121231079101562,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,54,0.5259555112956199,2,0
breast-w_15,3,0.9857142857142858,0.0737538337707519,0.0059430599212646,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,54,2.2006027455167123,2,0
breast-w_15,3,0.9857142857142858,0.073845624923706,0.006005048751831,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50,0.3477666116551993,2,0
breast-w_15,3,0.9857142857142858,0.0717175006866455,0.0059986114501953,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,0.1453648048569012,1,0
breast-w_15,1,0.9857142857142858,0.0708644390106201,0.0057311058044433,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,9.664148416486158,1,0
breast-w_15,3,0.9857142857142858,3.3498051166534424,0.0063068866729736,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,74,0.2053066496292495,2,0
breast-w_15,3,0.9857142857142858,0.0708200931549072,0.0057470798492431,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,9.48073457056268,2,0
breast-w_15,0,0.9857142857142858,0.0738265514373779,0.0059635639190673,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,9.00657904989245,1,0
breast-w_15,0,0.9857142857142858,0.3165888786315918,0.0059597492218017,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,73,3.8693338955748975,1,0
breast-w_15,1,0.9857142857142858,0.3271472454071045,0.0060372352600097,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2.0837514937556,1,0
breast-w_15,1,0.9857142857142858,0.3035976886749267,0.0061404705047607,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,44,1.430915870407993,2,0
breast-w_15,1,0.9857142857142858,0.3182234764099121,0.0058674812316894,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,21,5.397629748884711,3,0
breast-w_15,3,0.9857142857142858,0.0711951255798339,0.0057969093322753,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0.3792093554404914,1,0
breast-w_15,3,0.9857142857142858,0.0695471763610839,0.0055749416351318,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,0.8617125636986904,2,0
breast-w_15,3,0.9857142857142858,0.0684659481048584,0.0055630207061767,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,69,1.732925684833126,1,0
breast-w_15,3,0.9857142857142858,0.0726246833801269,0.0059418678283691,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36,0.6643255438579759,1,0
breast-w_15,3,0.9857142857142858,0.071678876876831,0.0058834552764892,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0.7160987377069132,1,0
breast-w_15,3,0.9857142857142858,0.0719571113586425,0.0058116912841796,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36,0.4576877987951538,2,0
breast-w_15,1,0.9857142857142858,0.3043324947357178,0.0060222148895263,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,60,1.344199202397323,1,0
breast-w_15,3,0.9857142857142858,0.2950470447540283,0.006155252456665,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,13,5.025150302193315,4,0
breast-w_15,3,0.9857142857142858,0.0741040706634521,0.0059330463409423,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55,0.2529628560741926,1,0
chscase_census4_907,3,0.6125,0.2430672645568847,0.0062255859375,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,50,7.393772396671242,2,0
chscase_census4_907,0,0.6125,0.0713465213775634,0.0059649944305419,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,64,2.388775342400954,1,0
chscase_census4_907,3,0.6125,0.2398996353149414,0.0062346458435058,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,53,4.431455834855648,1,0
chscase_census4_907,3,0.6125,0.238483190536499,0.0061798095703125,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,26,1.2953328671981477,1,0
chscase_census4_907,0,0.6125,0.0735583305358886,0.0062100887298583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,80,3.622708606477388,1,0
chscase_census4_907,0,0.6125,0.0727593898773193,0.006077766418457,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,46,0.1077459103006327,5,0
chscase_census4_907,0,0.6125,0.073279857635498,0.0059020519256591,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,49,4.332722251639629,1,0
chscase_census4_907,0,0.6125,0.0756723880767822,0.0060932636260986,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,27,0.1203033492187071,1,0
chscase_census4_907,0,0.6125,0.0721340179443359,0.005995750427246,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,39,6.023192629959369,1,0
chscase_census4_907,3,0.6125,0.2375564575195312,0.0062034130096435,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,28,9.636636878234665,1,0
chscase_census4_907,3,0.6125,0.2382838726043701,0.0062603950500488,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,46,0.3873779748057713,1,0
chscase_census4_907,3,0.6125,0.2468430995941162,0.0063233375549316,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,93,0.2634129442276847,1,0
chscase_census4_907,4,0.6,0.2403748035430908,0.0062646865844726,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,16,3.3941163648792685,2,0
chscase_census4_907,4,0.6,0.2402021884918213,0.0062596797943115,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,0.3206658282738932,2,0
chscase_census4_907,4,0.6,0.2400782108306884,0.0062947273254394,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,87,5.3842444163247,1,0
chscase_census4_907,4,0.6,0.2468681335449218,0.0062992572784423,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,45,0.160577681961716,1,0
chscase_census4_907,4,0.6,0.2478847503662109,0.0063600540161132,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,33,0.1786119009935321,1,0
chscase_census4_907,4,0.6,0.2406518459320068,0.006221055984497,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,76,9.08454352902045,1,0
chscase_census4_907,4,0.5875,0.2381043434143066,0.0062947273254394,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,35,2.226782484395949,1,0
chscase_census4_907,0,0.5875,0.0715334415435791,0.0059995651245117,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,96,4.940540330392424,1,0
autoUniv-au1-1000_1547,3,0.805,0.1481099128723144,0.0072605609893798,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,67,0.4453062131716275,1,0
autoUniv-au1-1000_1547,3,0.805,0.1445920467376709,0.0071401596069335,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,38,2.2540705197157886,1,0
autoUniv-au1-1000_1547,3,0.805,0.1489970684051513,0.0073838233947753,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,104,1.5434183331592508,2,0
autoUniv-au1-1000_1547,3,0.805,0.15169358253479,0.0071833133697509,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,35,1.6080525617391757,4,0
autoUniv-au1-1000_1547,3,0.805,0.1543776988983154,0.0075094699859619,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,69,2.3177410839417134,1,0
autoUniv-au1-1000_1547,3,0.805,0.1498920917510986,0.0071830749511718,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,57,1.4148758904722258,1,0
autoUniv-au1-1000_1547,3,0.805,0.1534872055053711,0.008305549621582,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,83,0.7213146263238391,1,0
autoUniv-au1-1000_1547,3,0.805,0.1483020782470703,0.0072622299194335,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,89,0.3563242574357916,1,0
autoUniv-au1-1000_1547,3,0.805,0.1539788246154785,0.0075221061706542,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,51,3.444789286711114,1,0
autoUniv-au1-1000_1547,3,0.805,0.144803762435913,0.0070908069610595,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,31,0.2834946451273802,1,0
autoUniv-au1-1000_1547,3,0.805,0.138024091720581,0.0067889690399169,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,61,2.4249825193517776,1,0
autoUniv-au1-1000_1547,3,0.805,0.1490323543548584,0.0071878433227539,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,33,0.2928637677085818,2,0
autoUniv-au1-1000_1547,3,0.805,0.1527974605560302,0.0073654651641845,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,100,1.780985320651621,3,0
autoUniv-au1-1000_1547,3,0.805,0.1560490131378173,0.0075256824493408,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,53,3.1200139388395987,1,0
autoUniv-au1-1000_1547,3,0.805,0.1481986045837402,0.0072138309478759,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,41,0.2737964279155997,1,0
autoUniv-au1-1000_1547,3,0.805,0.1432807445526123,0.00701904296875,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,55,0.1317912574550467,1,0
autoUniv-au1-1000_1547,3,0.805,0.1481184959411621,0.0073542594909667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,16,0.1827879179320565,1,0
autoUniv-au1-1000_1547,3,0.805,0.1475536823272705,0.0073270797729492,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,26,1.6292732776705157,4,0
autoUniv-au1-1000_1547,4,0.8,0.1508340835571289,0.0076403617858886,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,80,4.999111374561579,1,0
autoUniv-au1-1000_1547,4,0.8,0.1475136280059814,0.007462739944458,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,34,0.1230250761344953,1,0
blogger_1463,3,0.95,0.0705893039703369,0.0066189765930175,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,2.939696654101269,2,0
blogger_1463,4,0.95,0.0669641494750976,0.0061640739440917,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,63,0.4815454591167369,1,0
blogger_1463,3,0.95,0.0761241912841796,0.0066428184509277,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80,0.905850941059916,1,0
blogger_1463,3,0.95,0.065803050994873,0.0062942504882812,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,68,7.206412199306546,1,0
blogger_1463,3,0.95,0.0693635940551757,0.0061602592468261,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,75,0.4612570418839225,3,0
blogger_1463,1,0.95,0.1077766418457031,0.0068364143371582,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,31,0.8524597215606791,1,0
blogger_1463,1,0.95,0.1108264923095703,0.0093278884887695,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,14,0.1065037328229829,1,0
blogger_1463,3,0.95,0.1168639659881591,0.0095582008361816,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,88,0.1456120915346882,2,0
blogger_1463,4,0.95,0.0759503841400146,0.0062742233276367,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42,0.3289903673710238,1,0
blogger_1463,1,0.95,0.1091065406799316,0.0095231533050537,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,44,0.113685344363546,1,0
blogger_1463,3,0.95,0.071620225906372,0.0062696933746337,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,83,1.8312627105830408,1,0
blogger_1463,1,0.95,0.0981907844543457,0.0068848133087158,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,64,0.7125194329489873,2,0
blogger_1463,4,0.95,0.1276359558105468,0.006951093673706,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,61,1.2482178976732266,5,0
blogger_1463,3,0.95,0.0707476139068603,0.0061666965484619,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,104,0.2235086687253399,2,0
blogger_1463,4,0.95,0.0790638923645019,0.006594181060791,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34,0.3907185754789739,3,0
blogger_1463,3,0.95,0.0671741962432861,0.0061702728271484,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,73,2.126419516933181,1,0
blogger_1463,1,0.95,0.0700104236602783,0.00614595413208,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51,8.523254319729972,1,0
blogger_1463,3,0.95,0.0691816806793212,0.0063204765319824,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57,0.1261344004441471,1,0
blogger_1463,1,0.95,0.0699138641357421,0.0061745643615722,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,88,6.036269782479206,1,0
blogger_1463,3,0.95,0.1126439571380615,0.0093245506286621,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,63,1.4248278738459357,1,0
analcatdata_reviewer_1008,2,0.7236842105263158,0.0974957942962646,0.0062685012817382,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,63,1.3422676813122665,1,0
analcatdata_reviewer_1008,2,0.7236842105263158,0.0890438556671142,0.0057799816131591,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,77,1.0012835250486374,2,0
analcatdata_reviewer_1008,2,0.7236842105263158,0.0944280624389648,0.0065438747406005,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,41,0.1376537895414271,2,0
analcatdata_reviewer_1008,2,0.7236842105263158,0.0972912311553955,0.0060513019561767,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,0.1512703122881343,2,0
analcatdata_reviewer_1008,2,0.7236842105263158,0.0891890525817871,0.0056054592132568,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,1.5915636487467753,1,0
analcatdata_reviewer_1008,2,0.7236842105263158,0.0970182418823242,0.006066083908081,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0.4807476199815415,1,0
analcatdata_reviewer_1008,4,0.72,0.0768215656280517,0.0064489841461181,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,101,6.831815560913356,1,0
analcatdata_reviewer_1008,2,0.7105263157894737,0.0650429725646972,0.0056836605072021,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0.650400811899516,1,0
analcatdata_reviewer_1008,2,0.7105263157894737,0.0653121471405029,0.0056800842285156,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44,0.1934474090764736,4,0
analcatdata_reviewer_1008,2,0.7105263157894737,0.0651373863220214,0.0056920051574707,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,43,2.688052007262676,1,0
analcatdata_reviewer_1008,2,0.7105263157894737,0.069483995437622,0.0061559677124023,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,58,0.3861062599269726,1,0
analcatdata_reviewer_1008,2,0.7105263157894737,0.0687465667724609,0.0058858394622802,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,70,1.1244512063566594,1,0
analcatdata_reviewer_1008,2,0.7105263157894737,0.0720951557159423,0.0060980319976806,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72,2.4869415084327624,5,0
analcatdata_reviewer_1008,2,0.7105263157894737,0.0709486007690429,0.006143569946289,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35,6.3172523029371765,1,0
analcatdata_reviewer_1008,2,0.7105263157894737,0.0652954578399658,0.0057106018066406,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46,3.840452425917793,1,0
analcatdata_reviewer_1008,2,0.7105263157894737,0.0659868717193603,0.0056509971618652,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57,2.2527973974653546,2,0
analcatdata_reviewer_1008,2,0.7105263157894737,0.0677661895751953,0.0057704448699951,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44,2.2870010541691825,2,0
analcatdata_reviewer_1008,2,0.7105263157894737,0.0688519477844238,0.0058960914611816,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,90,7.795595353263948,2,0
analcatdata_reviewer_1008,2,0.7105263157894737,0.0738070011138916,0.0061221122741699,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,62,0.3905244190393921,4,0
analcatdata_reviewer_1008,2,0.7105263157894737,0.0867295265197753,0.0062894821166992,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,68,0.1005134519734842,2,0
chscase_whale_939,1,1.0,0.0624301433563232,0.0055563449859619,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67,0.3498719445677671,1,0
chscase_whale_939,1,1.0,0.091679573059082,0.0064516067504882,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,79,0.2727613047714561,1,0
chscase_whale_939,0,1.0,0.0688729286193847,0.0065100193023681,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55,2.107022485195262,1,0
chscase_whale_939,1,1.0,0.0676891803741455,0.0065503120422363,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,1.8510715224847551,4,0
chscase_whale_939,3,1.0,0.0625660419464111,0.0055456161499023,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,60,1.537881120408383,1,0
chscase_whale_939,3,1.0,0.0676119327545166,0.006704568862915,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34,0.1077672712728544,3,0
chscase_whale_939,4,1.0,0.0679259300231933,0.0066578388214111,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37,2.8678478647433554,1,0
chscase_whale_939,2,1.0,0.0622444152832031,0.0055584907531738,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,65,0.4436707777452824,2,0
chscase_whale_939,1,1.0,0.0711169242858886,0.0056746006011962,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,81,2.138513410377288,1,0
chscase_whale_939,2,1.0,0.0704460144042968,0.0056154727935791,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,51,1.2976478664001996,1,0
chscase_whale_939,3,1.0,0.0703938007354736,0.0056650638580322,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,58,0.4846875350011952,2,0
chscase_whale_939,1,1.0,0.0623941421508789,0.0055294036865234,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,93,0.1858457073335256,2,0
chscase_whale_939,3,1.0,0.0909912586212158,0.0056796073913574,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,56,0.1544677410104494,2,0
chscase_whale_939,1,1.0,0.0701742172241211,0.0056202411651611,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,115,4.60295433350347,1,0
chscase_whale_939,2,1.0,0.0706629753112793,0.0056293010711669,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64,6.8674433275457165,1,0
chscase_whale_939,3,1.0,0.0703523159027099,0.0056071281433105,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1.993315728055691,1,0
chscase_whale_939,3,1.0,0.0658411979675293,0.0058703422546386,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,69,0.161015701964323,2,0
chscase_whale_939,2,1.0,0.0671334266662597,0.0057549476623535,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60,0.6368753408432338,2,0
chscase_whale_939,1,1.0,0.0639958381652832,0.0057957172393798,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,82,2.869976893598752,1,0
chscase_whale_939,1,1.0,0.0733270645141601,0.0062360763549804,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,67,3.627786898290224,1,0
