Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,alpha,binarize,fit_prior
analcatdata_marketing_986,0,0.6575342465753424,0.0014541149139404,0.0002951622009277,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.237578522756227,0.321031947096431,False
analcatdata_marketing_986,0,0.6575342465753424,0.0016734600067138,0.0003418922424316,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.7766046621145457,0.0,False
badges2_1121,3,1.0,0.0014660358428955,0.0003054141998291,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.4708696552370225,0.0,True
badges2_1121,1,1.0,0.001331090927124,0.0003128051757812,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.2644944217996956,0.0,False
badges2_1121,0,1.0,0.0025124549865722,0.0011491775512695,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4230231174246581,0.0,True
badges2_1121,1,1.0,0.0023937225341796,0.0010805130004882,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2278673685283298,0.2481617990286961,False
badges2_1121,2,1.0,0.0021643638610839,0.0010044574737548,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.365495503182151,0.0,False
badges2_1121,0,1.0,0.0014936923980712,0.0003154277801513,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.622836094274756,0.2829341727398672,False
badges2_1121,1,1.0,0.00144624710083,0.0003397464752197,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.309427287299665,0.2462548943502054,True
badges2_1121,2,1.0,0.0014445781707763,0.0003411769866943,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.7885253902624314,0.1046127135052216,True
badges2_1121,3,1.0,0.0015220642089843,0.0003173351287841,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.4375949824146137,0.1863666065786795,True
badges2_1121,4,1.0,0.0014452934265136,0.0003442764282226,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0820416801546795,0.0,True
badges2_1121,4,1.0,0.0020778179168701,0.0011420249938964,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.758703478516988,0.0,False
badges2_1121,0,1.0,0.0014574527740478,0.0002837181091308,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.7517394007025273,0.1378221792594102,False
badges2_1121,1,1.0,0.0013337135314941,0.00030517578125,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5.27310962232607,0.0,False
badges2_1121,2,1.0,0.0013206005096435,0.0002760887145996,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.3543351405255468,0.0,True
badges2_1121,4,1.0,0.0014095306396484,0.0003199577331542,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2062867483277543,0.3518879824703832,False
badges2_1121,3,1.0,0.0017967224121093,0.0003578662872314,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.405722245864163,0.1840248616920717,False
badges2_1121,3,1.0,0.002105712890625,0.0009894371032714,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0638220658891728,0.0,False
badges2_1121,0,1.0,0.0015177726745605,0.0002863407135009,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.000843157950825,0.187962840118709,True
badges2_1121,0,1.0,0.0019698143005371,0.0005221366882324,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6.016928145364854,0.2924566691392632,True
badges2_1121,3,1.0,0.002023696899414,0.000540018081665,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.760097215059347,0.0,True
sensory_826,1,0.7217391304347827,0.0019600391387939,0.0004041194915771,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.3438841938338975,0.0,False
sensory_826,1,0.7217391304347827,0.0018954277038574,0.0003802776336669,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.172035423026595,0.4327791246877345,False
sensory_826,1,0.7217391304347827,0.0018508434295654,0.0003676414489746,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.9488768512867028,0.0,False
sensory_826,1,0.7217391304347827,0.0019114017486572,0.0003714561462402,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.6085859508356708,0.0,True
sensory_826,1,0.7217391304347827,0.0019819736480712,0.0003790855407714,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4478806141302903,0.0,True
sensory_826,1,0.7217391304347827,0.0039165019989013,0.0007438659667968,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9.272452120640216,0.2684677956641338,False
sensory_826,4,0.7130434782608696,0.0021328926086425,0.0005342960357666,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.1612366622212407,0.0,False
sensory_826,4,0.7130434782608696,0.0020015239715576,0.0005066394805908,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1223752818304775,0.0,False
sensory_826,4,0.7130434782608696,0.002021312713623,0.0005204677581787,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.4500324307178375,0.0,False
sensory_826,4,0.7130434782608696,0.0020887851715087,0.000502586364746,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.7645292727967437,0.4916730528316781,True
sensory_826,4,0.7130434782608696,0.0020015239715576,0.0005257129669189,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1296183699594952,0.0,False
sensory_826,4,0.7130434782608696,0.0021615028381347,0.0005016326904296,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1116267762548457,0.0755202169661239,False
sensory_826,4,0.6956521739130435,0.0019941329956054,0.0005240440368652,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.7944169082709871,0.4252646416569643,True
sensory_826,4,0.6956521739130435,0.0021371841430664,0.0005183219909667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.462786156637382,0.0,True
sensory_826,4,0.6956521739130435,0.0021135807037353,0.0005714893341064,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.7526571923246443,0.4708541978677002,True
sensory_826,4,0.6956521739130435,0.0024216175079345,0.0006232261657714,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.3352637665005964,0.4474772343956246,True
sensory_826,4,0.6956521739130435,0.0021188259124755,0.0005214214324951,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.2135184921733686,0.3845719870582625,False
sensory_826,4,0.6956521739130435,0.0022425651550292,0.0005638599395751,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2.3893881964948664,0.0,True
sensory_826,4,0.6956521739130435,0.0021312236785888,0.0005526542663574,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.069405054724123,0.1340550560109833,True
sensory_826,4,0.6956521739130435,0.0020828247070312,0.0004909038543701,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.2513670929077619,0.2608914729612401,True
balance-scale_11,2,0.936,0.0022480487823486,0.0006477832794189,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.4356912644917873,0.4860279281964297,True
balance-scale_11,2,0.936,0.0021302700042724,0.0006392002105712,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.526215343478073,0.0,True
balance-scale_11,2,0.936,0.0020933151245117,0.0005426406860351,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.1394629015530798,0.2660258995192964,False
balance-scale_11,2,0.936,0.002237319946289,0.0005357265472412,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.1971995949371005,0.0,True
balance-scale_11,2,0.936,0.0021133422851562,0.0006134510040283,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.1401171219575898,0.0,True
balance-scale_11,2,0.936,0.0021655559539794,0.0006725788116455,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.213419156149308,0.0,True
balance-scale_11,2,0.92,0.0016963481903076,0.0002806186676025,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.1975582621309715,0.2938359121486164,True
balance-scale_11,2,0.92,0.0021157264709472,0.0003206729888916,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.210893224813198,0.0,True
balance-scale_11,2,0.92,0.00169038772583,0.0002779960632324,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.708012638805496,0.0375231002030485,True
balance-scale_11,2,0.92,0.0016810894012451,0.0002772808074951,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.181578512384703,0.4951594102001212,False
balance-scale_11,2,0.92,0.0021924972534179,0.0003571510314941,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8994640929055656,0.0,False
balance-scale_11,2,0.92,0.001680850982666,0.0003218650817871,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.925556769250569,0.1154007547092398,True
balance-scale_11,0,0.92,0.0021078586578369,0.0005462169647216,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.1193227103534724,0.0,True
balance-scale_11,0,0.92,0.0021498203277587,0.0006511211395263,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.749560017717356,0.0,False
balance-scale_11,2,0.92,0.0017471313476562,0.0002965927124023,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.5954678611513167,0.1956407534454081,False
balance-scale_11,2,0.92,0.0023150444030761,0.0003976821899414,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0016516730699216,0.4378869760948835,True
balance-scale_11,0,0.92,0.0021123886108398,0.0005266666412353,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5188318836844239,0.0423589504923214,False
balance-scale_11,0,0.92,0.0021464824676513,0.0006430149078369,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.3588008552743534,0.2683999289487798,False
balance-scale_11,2,0.92,0.0020990371704101,0.0003666877746582,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.9302079513083152,0.0,False
balance-scale_11,2,0.92,0.0062024593353271,0.0003435611724853,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.4299783108906587,0.0,True
breastTumor_844,4,0.7719298245614035,0.0017409324645996,0.0003621578216552,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.519950709741835,0.0021316409195324,True
breastTumor_844,4,0.7719298245614035,0.0013291835784912,0.0002853870391845,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4838025631835964,0.0,True
breastTumor_844,4,0.7719298245614035,0.0013017654418945,0.000277042388916,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.4637346548673054,0.0,False
breastTumor_844,4,0.7719298245614035,0.001279592514038,0.000274658203125,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.3265134211940397,0.0174012898249661,False
breastTumor_844,4,0.7719298245614035,0.0013539791107177,0.0002820491790771,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.830059423257604,0.0,True
breastTumor_844,4,0.7719298245614035,0.001345157623291,0.0002772808074951,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.1366433530826094,0.0,False
breastTumor_844,4,0.7543859649122807,0.0013697147369384,0.0002782344818115,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.084575168039266,0.0140308194758694,False
breastTumor_844,4,0.7543859649122807,0.0023126602172851,0.0004210472106933,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4313774231368177,0.0731492479812456,False
breastTumor_844,4,0.7543859649122807,0.0014224052429199,0.0002987384796142,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.152322996993363,0.4257516930553054,False
breastTumor_844,4,0.7543859649122807,0.0013859272003173,0.0003085136413574,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.499256922677377,0.1453456232506078,False
breastTumor_844,4,0.7543859649122807,0.0018773078918457,0.0003907680511474,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.140322304491469,0.0,True
breastTumor_844,4,0.7543859649122807,0.0014114379882812,0.0003092288970947,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1278996054591055,0.4303511771330678,False
breastTumor_844,4,0.7543859649122807,0.0012867450714111,0.0002760887145996,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.500680642045846,0.2848829833877943,False
breastTumor_844,4,0.7368421052631579,0.0013189315795898,0.0002763271331787,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1474961868312756,0.0,True
breastTumor_844,4,0.7368421052631579,0.0013940334320068,0.0003104209899902,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.6974853277443895,0.0,True
breastTumor_844,4,0.7368421052631579,0.0017330646514892,0.0003893375396728,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.9222468981025106,0.1758116357427329,False
breastTumor_844,4,0.7368421052631579,0.0017368793487548,0.0004944801330566,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.1539270354613756,0.0598831655769838,True
breastTumor_844,4,0.7368421052631579,0.0013737678527832,0.0002796649932861,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.4369938642937887,0.2896736137927557,False
breastTumor_844,4,0.7368421052631579,0.0013291835784912,0.0002779960632324,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.1221178349649605,0.2388050500786864,True
breastTumor_844,4,0.7368421052631579,0.0016705989837646,0.0003304481506347,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4201522010144888,0.125211533857515,True
arsenic-male-lung_951,2,1.0,0.0015938282012939,0.0002996921539306,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.4097118172870647,0.4863821716288922,True
arsenic-male-lung_951,1,1.0,0.0015273094177246,0.000319480895996,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.738956931944238,0.0335897301104086,True
arsenic-male-lung_951,0,1.0,0.0028040409088134,0.0011544227600097,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1395450756598784,0.0,False
arsenic-male-lung_951,1,1.0,0.0024390220642089,0.0010673999786376,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.783760443721912,0.3282735648159883,True
arsenic-male-lung_951,2,1.0,0.0022978782653808,0.0011627674102783,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3260794124525371,0.0,True
arsenic-male-lung_951,3,1.0,0.0023081302642822,0.0011312961578369,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5345091963437083,0.2773021481439183,True
arsenic-male-lung_951,4,1.0,0.0025608539581298,0.0011255741119384,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.447120103762981,0.4571070960000514,True
arsenic-male-lung_951,0,1.0,0.0014944076538085,0.0002968311309814,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.271145735669664,0.1967955139643412,True
arsenic-male-lung_951,1,1.0,0.0015571117401123,0.0002932548522949,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.6743100382475918,0.0960301609498011,False
arsenic-male-lung_951,2,1.0,0.0016062259674072,0.0002937316894531,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.3936928238797166,0.0,True
arsenic-male-lung_951,3,1.0,0.0016632080078125,0.0002977848052978,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.4874827726888123,0.0,True
arsenic-male-lung_951,4,1.0,0.001758337020874,0.0003018379211425,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.3585228438939095,0.0,True
arsenic-male-lung_951,3,1.0,0.0016887187957763,0.0003161430358886,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9.848419873914915,0.1363727057095906,True
arsenic-male-lung_951,1,1.0,0.0015866756439208,0.0002985000610351,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.1738066250592896,0.2512731169377459,True
arsenic-male-lung_951,2,1.0,0.0015516281127929,0.0002925395965576,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.9473317946644344,0.1785170694844143,True
arsenic-male-lung_951,1,1.0,0.0016403198242187,0.000295877456665,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5135459238261516,0.0,False
arsenic-male-lung_951,2,1.0,0.0017120838165283,0.000298261642456,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1254069652270135,0.0,False
arsenic-male-lung_951,3,1.0,0.0021045207977294,0.0003454685211181,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1153755414275441,0.291640072183063,False
arsenic-male-lung_951,4,1.0,0.0016882419586181,0.0003252029418945,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2834014064761814,0.0,True
arsenic-male-lung_951,4,1.0,0.0016150474548339,0.000349998474121,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.3424540231872304,0.0366232797354938,True
rmftsa_ladata_717,2,0.9411764705882352,0.001368761062622,0.0002927780151367,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.1878411898276424,0.2711360481708221,True
rmftsa_ladata_717,2,0.9411764705882352,0.001288890838623,0.0002868175506591,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.803636585891324,0.1612653062650915,False
rmftsa_ladata_717,2,0.9411764705882352,0.0013387203216552,0.0002913475036621,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.1166414919925587,0.0,False
rmftsa_ladata_717,2,0.9411764705882352,0.0014574527740478,0.0002908706665039,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5413824247162982,0.3954127111942189,True
rmftsa_ladata_717,2,0.9411764705882352,0.0013225078582763,0.0002872943878173,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2979482111764263,0.0,True
rmftsa_ladata_717,2,0.9411764705882352,0.0014126300811767,0.0002992153167724,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7844150838601167,0.4955164485903247,False
rmftsa_ladata_717,2,0.9411764705882352,0.0013067722320556,0.0002906322479248,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.1395573731952015,0.0,False
rmftsa_ladata_717,2,0.9411764705882352,0.0013239383697509,0.0002827644348144,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0958654758105,0.0,False
rmftsa_ladata_717,2,0.9411764705882352,0.0013332366943359,0.0002920627593994,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.2795830266964951,0.3900189011487647,False
rmftsa_ladata_717,2,0.9411764705882352,0.0014030933380126,0.0002989768981933,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.9922275136956165,0.0,False
rmftsa_ladata_717,2,0.9411764705882352,0.0012824535369873,0.0002844333648681,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7108636547760874,0.2296996274467209,True
rmftsa_ladata_717,2,0.9411764705882352,0.0012741088867187,0.0002868175506591,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9.35509638804194,0.3110153749320693,False
rmftsa_ladata_717,2,0.931372549019608,0.0018627643585205,0.0004703998565673,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.282675403809155,0.3589863910321168,False
rmftsa_ladata_717,2,0.931372549019608,0.0018332004547119,0.0004723072052001,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7.272198560097465,0.4915942356641667,False
rmftsa_ladata_717,2,0.931372549019608,0.0017292499542236,0.0004963874816894,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.1024938902257203,0.0,True
rmftsa_ladata_717,2,0.931372549019608,0.0019061565399169,0.0004932880401611,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.136733429132683,0.2102433419272591,True
rmftsa_ladata_717,2,0.931372549019608,0.0018384456634521,0.0004715919494628,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6.398840813758922,0.0,True
rmftsa_ladata_717,2,0.931372549019608,0.0018072128295898,0.0004966259002685,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.1903010278334034,0.0,True
rmftsa_ladata_717,2,0.931372549019608,0.0018279552459716,0.0004739761352539,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.1556867681872251,0.3479716933125903,False
rmftsa_ladata_717,2,0.931372549019608,0.0018115043640136,0.0004682540893554,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7065537640557626,0.0,True
analcatdata_lawsuit_450,1,1.0,0.0013530254364013,0.0004205703735351,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7.368139034457316,0.091095380535614,True
analcatdata_lawsuit_450,1,1.0,0.0013904571533203,0.0004184246063232,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.2155508192959752,0.003773443724634,False
analcatdata_lawsuit_450,1,1.0,0.0015394687652587,0.0004608631134033,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.134783277927637,0.145951531112045,True
analcatdata_lawsuit_450,1,1.0,0.0012800693511962,0.0004196166992187,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.1915368040574315,0.4728943893876949,True
analcatdata_lawsuit_450,1,1.0,0.0015559196472167,0.0004279613494873,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.1003642450606414,0.0,True
analcatdata_lawsuit_450,1,1.0,0.0013957023620605,0.0004277229309082,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.171384100740212,0.0739615175016297,False
analcatdata_lawsuit_450,1,1.0,0.0014636516571044,0.0004839897155761,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.1496749514591835,0.3630287792502847,True
analcatdata_lawsuit_450,1,1.0,0.0014824867248535,0.0004422664642333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.8522501450778488,0.0,False
