Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,hidden_layer_sizes,activation,solver,alpha,learning_rate,learning_rate_init,max_iter,random_state
fri_c0_1000_50_904,0,0.93,0.3443300724029541,0.0002140998840332,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(79,)",tanh,sgd,5.662037309085904e-05,invscaling,0.00077629490283,87,0
fri_c0_1000_50_904,0,0.93,0.3332226276397705,0.0002040863037109,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(135,)",tanh,adam,2.3590190022264213e-05,constant,0.0010233083746037,50,0
fri_c0_1000_50_904,0,0.925,0.3358073234558105,0.0002272129058837,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(93,)",tanh,adam,0.0005237156602707,constant,0.0046093580789562,60,0
fri_c0_1000_50_904,0,0.925,0.3414692878723144,0.0002167224884033,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(106, 68, 10)",logistic,adam,0.0008171592073828,invscaling,0.0004754850849841,253,0
fri_c0_1000_50_904,0,0.925,0.3186118602752685,0.0001904964447021,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(43, 33)",relu,adam,1.246676862990259e-05,constant,0.0053375997794707,368,0
fri_c0_1000_50_904,0,0.925,0.3280634880065918,0.000199556350708,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(137,)",tanh,lbfgs,0.0009437760570196,constant,0.0055864903263807,295,0
fri_c0_1000_50_904,0,0.925,0.3312389850616455,0.0002017021179199,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(101, 10)",tanh,sgd,5.9244847911142514e-05,constant,0.0010569305029101,92,0
fri_c0_1000_50_904,0,0.925,0.3194196224212646,0.0001952648162841,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(104,)",identity,adam,0.0004095190811593,invscaling,0.0001079976420086,114,0
fri_c0_1000_50_904,0,0.92,0.3145272731781006,0.0002117156982421,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(110,)",tanh,adam,8.233803845334624e-05,adaptive,0.0069952816358917,137,0
fri_c0_1000_50_904,0,0.92,0.3345434665679931,0.0002191066741943,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(62, 70, 18)",tanh,sgd,0.0001105771256956,constant,0.0001904623853243,50,0
breast-w_15,3,0.9857142857142858,0.2072250843048095,0.0001912117004394,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(67,)",tanh,sgd,0.0001179999204781,invscaling,0.0011334483461587,180,0
breast-w_15,3,0.9857142857142858,0.2042219638824463,0.0001873970031738,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(91,)",tanh,adam,0.0008447519188483,constant,0.0022103995898065,246,0
breast-w_15,3,0.9857142857142858,0.2218358516693115,0.0002076625823974,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"(108,)",logistic,adam,0.0001818358604245,adaptive,0.0001549527820734,101,0
breast-w_15,0,0.9857142857142858,0.17399263381958,0.000195026397705,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(74, 58)",relu,sgd,3.910692691740806e-05,adaptive,0.0031658177431255,80,0
breast-w_15,0,0.9857142857142858,0.1313107013702392,0.0002026557922363,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"(94,)",identity,lbfgs,0.0001791448412412,constant,0.0016830487565559,278,0
breast-w_15,0,0.9857142857142858,0.2404341697692871,0.0001955032348632,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(142,)",tanh,sgd,1.5155129411246626e-05,adaptive,0.0022174879006954,109,0
breast-w_15,3,0.9857142857142858,0.2294356822967529,0.0002028942108154,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"(74, 34, 30)",logistic,adam,4.599387400001846e-05,constant,0.0002030984253837,121,0
breast-w_15,1,0.9857142857142858,0.1807057857513427,0.0001976490020751,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(99, 46)",relu,sgd,2.2259897207116017e-05,constant,0.0003497157572545,50,0
breast-w_15,3,0.9857142857142858,0.1613831520080566,0.0001955032348632,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(74,)",relu,adam,0.0001629500798309,invscaling,0.0004028777706285,292,0
breast-w_15,1,0.9857142857142858,0.1791026592254638,0.0001971721649169,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(73,)",relu,adam,0.0001157702277247,constant,0.0001998929344997,332,0
breast-w_15,1,0.9857142857142858,0.5132248401641846,0.0003561973571777,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"(74, 56, 29)",relu,adam,0.0002814149581335,adaptive,0.0013552552540533,167,0
breast-w_15,1,0.9857142857142858,0.528954029083252,0.0003869533538818,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"(133,)",relu,adam,4.754476123742147e-05,constant,0.0001423063266324,193,0
breast-w_15,3,0.9857142857142858,0.2352960109710693,0.0002000331878662,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(103, 39, 41)",logistic,adam,0.0009350819361791,adaptive,0.000325974794791,248,0
breast-w_15,3,0.9857142857142858,0.1719627380371093,0.0002143383026123,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(144, 51)",logistic,adam,4.365062733663953e-05,adaptive,0.003330081811903,266,0
breast-w_15,3,0.9857142857142858,0.201566457748413,0.0001893043518066,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(68,)",relu,adam,1.2721559887108532e-05,constant,0.0002979760193852,192,0
breast-w_15,0,0.9857142857142858,0.1312687397003173,0.0002014636993408,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"(103,)",relu,lbfgs,3.474308972168123e-05,invscaling,0.0002449226574768,141,0
breast-w_15,3,0.9857142857142858,0.2373714447021484,0.0001931190490722,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(200, 46)",relu,sgd,0.0001769237268506,constant,0.00019192196761,184,0
breast-w_15,3,0.9857142857142858,0.2257130146026611,0.0002002716064453,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"(113, 44)",relu,adam,0.0003316388790144,invscaling,0.0017145263872741,161,0
breast-w_15,3,0.9857142857142858,0.1747627258300781,0.0002000331878662,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(94, 18)",identity,sgd,3.0464445684346625e-05,constant,0.0008092202671598,224,0
breast-w_15,0,0.9857142857142858,0.1648695468902588,0.0001971721649169,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(130,)",logistic,adam,0.0003631257680208,invscaling,0.0002753486196743,92,0
chscase_census4_907,3,0.6375,0.038503885269165,0.0001635551452636,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(139, 64, 50)",logistic,lbfgs,4.700898245364095e-05,invscaling,0.0002556956857816,317,0
chscase_census4_907,3,0.6375,0.0416409969329834,0.0001988410949707,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(81, 68, 47)",logistic,sgd,2.128654245207926e-05,constant,0.0094979747178381,397,0
chscase_census4_907,3,0.6375,0.0419404506683349,0.0002028942108154,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(59, 10)",logistic,adam,1.9092121183979565e-05,adaptive,0.0001360016191385,128,0
chscase_census4_907,3,0.6375,0.0414514541625976,0.0002074241638183,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(64, 58)",relu,adam,0.00043294784122,adaptive,0.0030712101846787,122,0
chscase_census4_907,3,0.6375,0.0426065921783447,0.0001988410949707,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(81,)",relu,adam,2.973303937769576e-05,constant,0.0067630408580273,115,0
chscase_census4_907,3,0.6375,0.0410060882568359,0.0001921653747558,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(129, 45)",identity,sgd,2.754499014702635e-05,adaptive,0.0007775667119472,152,0
chscase_census4_907,3,0.625,0.0142047405242919,0.0001840591430664,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"(97,)",identity,sgd,0.000583036232488,invscaling,0.0009188493298062,374,0
chscase_census4_907,3,0.625,0.0136175155639648,0.0001554489135742,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(89,)",logistic,adam,5.3619230865126586e-05,constant,0.0050819816969115,142,0
chscase_census4_907,3,0.625,0.013782262802124,0.0001735687255859,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(40,)",logistic,lbfgs,0.0009564063090674,constant,0.0001068796201115,213,0
chscase_census4_907,3,0.625,0.0133159160614013,0.000148057937622,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"(134, 48, 10)",relu,adam,3.458973639256208e-05,constant,0.0002396314474541,153,0
chscase_census4_907,3,0.625,0.013944387435913,0.000159740447998,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"(109, 63)",logistic,adam,0.0002092215045577,constant,0.0026768905236582,50,0
chscase_census4_907,3,0.625,0.0136778354644775,0.0001657009124755,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"(90,)",tanh,lbfgs,2.4491599462506666e-05,constant,0.0010678783850903,144,0
chscase_census4_907,3,0.625,0.0137264728546142,0.0001847743988037,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"(173, 41)",identity,adam,2.426825346650436e-05,invscaling,0.0085982907174333,195,0
chscase_census4_907,3,0.625,0.0139973163604736,0.0001564025878906,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(117,)",tanh,adam,0.0004149359033922,invscaling,0.0002649142799816,352,0
chscase_census4_907,3,0.625,0.0138883590698242,0.0001676082611083,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"(90,)",tanh,sgd,0.0007106560094262,constant,0.0059331776259639,50,0
chscase_census4_907,3,0.625,0.0136966705322265,0.0001819133758544,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(45,)",relu,adam,0.0006147412017789,invscaling,0.0099936727070069,294,0
chscase_census4_907,3,0.625,0.0137097835540771,0.0001542568206787,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(79, 30)",logistic,sgd,0.0004652552643776,constant,0.0001005818619141,223,0
chscase_census4_907,3,0.625,0.0137455463409423,0.0001649856567382,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"(94, 40)",relu,adam,0.0001467408335847,constant,0.0003776226577834,190,0
chscase_census4_907,3,0.625,0.0145895481109619,0.0001859664916992,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(83, 37, 15)",relu,lbfgs,1.6837838059959806e-05,constant,0.0091719625401993,95,0
chscase_census4_907,3,0.625,0.0137567520141601,0.0001702308654785,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(74, 20)",relu,adam,4.733609386274184e-05,invscaling,0.0062650433576847,323,0
autoUniv-au1-1000_1547,3,0.825,0.3321290016174316,0.0002164840698242,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(137, 57)",logistic,lbfgs,3.648274520105914e-05,adaptive,0.0001559878344035,233,0
autoUniv-au1-1000_1547,3,0.825,0.3361878395080566,0.000201940536499,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(84, 59)",identity,lbfgs,3.1719407189841136e-05,adaptive,0.0003267088888791,195,0
autoUniv-au1-1000_1547,3,0.825,0.3511033058166504,0.0002248287200927,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(94,)",logistic,lbfgs,0.0008840884575411,adaptive,0.0017982411077252,189,0
autoUniv-au1-1000_1547,3,0.825,0.3378586769104004,0.0002229213714599,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(95, 49)",relu,adam,1.991078590783341e-05,constant,0.0003130538309393,293,0
autoUniv-au1-1000_1547,3,0.825,0.3350715637207031,0.0001978874206542,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(101, 51, 30)",relu,adam,8.678216674032474e-05,constant,0.0006070815295765,114,0
autoUniv-au1-1000_1547,3,0.825,0.3336043357849121,0.0002152919769287,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(103, 84)",identity,adam,0.000711781258644,constant,0.0003214814047612,342,0
autoUniv-au1-1000_1547,3,0.825,0.3479423522949219,0.0002157688140869,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(64,)",logistic,sgd,1.3216146755085928e-05,constant,0.0003961589311555,419,0
autoUniv-au1-1000_1547,3,0.825,0.3283700942993164,0.0002222061157226,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(113,)",identity,adam,0.0003099254208047,constant,0.0004811128218815,169,0
autoUniv-au1-1000_1547,3,0.825,0.3358588218688965,0.000218391418457,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(140,)",logistic,sgd,0.0001655661763234,adaptive,0.0011230629987959,329,0
autoUniv-au1-1000_1547,3,0.825,0.3328793048858642,0.0002176761627197,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(156,)",relu,lbfgs,5.253115732094068e-05,constant,0.0036264944415771,141,0
autoUniv-au1-1000_1547,3,0.825,0.3298709392547607,0.0002191066741943,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(36,)",tanh,adam,0.000752274097112,constant,0.0012619065629396,86,0
autoUniv-au1-1000_1547,3,0.825,0.33294677734375,0.0002138614654541,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(150,)",relu,adam,4.68070354128004e-05,constant,0.0003103693945014,141,0
autoUniv-au1-1000_1547,3,0.825,0.3383793830871582,0.0002155303955078,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(105,)",relu,adam,2.3843023807691023e-05,constant,0.0020480947921633,240,0
autoUniv-au1-1000_1547,3,0.825,0.3480637073516845,0.0002212524414062,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(65,)",logistic,lbfgs,0.0002811954485548,invscaling,0.0046191308695513,175,0
autoUniv-au1-1000_1547,3,0.825,0.3304224014282226,0.0002155303955078,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(137,)",tanh,lbfgs,4.624248341301319e-05,adaptive,0.0019881038490636,240,0
autoUniv-au1-1000_1547,3,0.825,0.3330729007720947,0.0002398490905761,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(151,)",relu,sgd,3.747383288106799e-05,adaptive,0.003982773887342,225,0
autoUniv-au1-1000_1547,3,0.825,0.3525197505950928,0.0002131462097167,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(62, 41, 28)",relu,sgd,0.0007284537862982,adaptive,0.0007915351422839,156,0
autoUniv-au1-1000_1547,3,0.825,0.3368260860443115,0.0002191066741943,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(119, 57)",logistic,sgd,4.125649848839172e-05,constant,0.0070579756669987,77,0
autoUniv-au1-1000_1547,3,0.825,0.3361794948577881,0.0002152919769287,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(113, 61)",relu,sgd,0.0001409102798019,constant,0.0016913250782682,196,0
autoUniv-au1-1000_1547,3,0.825,0.3321948051452636,0.0002021789550781,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(60, 12)",relu,adam,0.0002037739227385,constant,0.0026460081223475,62,0
blogger_1463,1,0.95,0.0766115188598632,0.000190258026123,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"(113, 75)",identity,lbfgs,9.3473965593124e-05,constant,0.0001665303362323,206,0
blogger_1463,1,0.95,0.516782283782959,0.000281810760498,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"(145, 25)",tanh,adam,4.191746240932134e-05,invscaling,0.001812557316584,233,0
blogger_1463,3,0.95,0.5432860851287842,0.0005111694335937,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"(96, 42, 30)",identity,sgd,0.0001215414308109,constant,0.0001142421910592,50,0
blogger_1463,3,0.95,0.4111757278442383,0.000464916229248,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"(141,)",relu,sgd,6.300180887190167e-05,invscaling,0.0002125598225445,326,0
blogger_1463,3,0.95,0.4908976554870605,0.0004799365997314,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"(86,)",identity,lbfgs,1.177577795944533e-05,invscaling,0.0024966144206914,165,0
blogger_1463,1,0.95,0.3243961334228515,0.0004892349243164,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"(78, 62)",logistic,sgd,4.148709456668479e-05,adaptive,0.0022479385362702,250,0
blogger_1463,3,0.95,0.0803136825561523,0.0002093315124511,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"(65, 39, 20)",logistic,adam,0.0001488528339954,invscaling,0.0009829615936208,134,0
blogger_1463,3,0.95,0.3729898929595947,0.0005271434783935,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"(86,)",relu,adam,1.0601591117403151e-05,adaptive,0.0020678761754825,159,0
blogger_1463,1,0.95,0.0787014961242675,0.0001850128173828,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(150,)",relu,adam,0.0001994871346806,constant,0.0043567600655905,360,0
blogger_1463,3,0.95,0.1184470653533935,0.0002543926239013,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"(137,)",relu,adam,1.1535766021178129e-05,constant,0.0046572598486738,64,0
blogger_1463,1,0.95,0.0766408443450927,0.0001971721649169,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"(62,)",relu,sgd,0.0001335829520706,invscaling,0.0060115281747948,148,0
blogger_1463,1,0.95,0.0785732269287109,0.0001990795135498,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"(103,)",relu,adam,1.3242861955171038e-05,constant,0.0060290285143453,204,0
blogger_1463,3,0.95,0.1639153957366943,0.0002310276031494,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"(91,)",identity,adam,0.0004963759777494,invscaling,0.0013500496924278,50,0
blogger_1463,1,0.95,0.3344743251800537,0.0004603862762451,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"(108, 53)",relu,adam,0.000661982758788,adaptive,0.000508039612222,107,0
blogger_1463,3,0.95,0.1064870357513427,0.0002133846282958,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"(84, 54)",relu,adam,0.0001693401258529,invscaling,0.0001001339097625,281,0
blogger_1463,1,0.95,0.5505707263946533,0.0003061294555664,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"(90,)",relu,lbfgs,1.7905595446666436e-05,constant,0.0072863286953374,71,0
blogger_1463,1,0.95,0.0729682445526123,0.0002017021179199,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(76, 60)",tanh,adam,0.0006414201571464,invscaling,0.0002481694091832,215,0
blogger_1463,1,0.95,0.0789768695831298,0.0002059936523437,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(118, 73)",relu,adam,0.0002860533304973,constant,0.0046325513484124,233,0
blogger_1463,3,0.95,0.3502192497253418,0.0004749298095703,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"(112,)",logistic,sgd,0.0005729770893938,constant,0.0003172885724248,250,0
blogger_1463,1,0.95,0.5785281658172607,0.0005135536193847,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"(38,)",tanh,adam,8.467444118303201e-05,adaptive,0.0004401891942833,94,0
analcatdata_reviewer_1008,2,0.7236842105263158,0.3598077297210693,0.0002853870391845,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"(114,)",relu,sgd,6.972385340416737e-05,constant,0.0002587512682952,216,0
analcatdata_reviewer_1008,2,0.7236842105263158,0.3579256534576416,0.0002989768981933,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"(129,)",relu,sgd,0.0001533432656492,adaptive,0.0035606448027631,82,0
analcatdata_reviewer_1008,2,0.7236842105263158,0.3748018741607666,0.0002951622009277,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"(96, 62)",relu,sgd,8.149453325967564e-05,constant,0.000742815512799,170,0
analcatdata_reviewer_1008,2,0.7236842105263158,0.2943494319915771,0.0002634525299072,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"(152,)",logistic,adam,2.194509206886553e-05,constant,0.0083902982548012,286,0
analcatdata_reviewer_1008,2,0.7236842105263158,0.3315904140472412,0.0003361701965332,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"(67,)",relu,sgd,0.000447331477938,constant,0.0041635041705432,115,0
analcatdata_reviewer_1008,2,0.7236842105263158,0.3302633762359619,0.0002965927124023,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"(104,)",relu,lbfgs,2.4038685016018463e-05,adaptive,0.0013581300638008,253,0
analcatdata_reviewer_1008,2,0.7236842105263158,0.3580257892608642,0.0002779960632324,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"(92,)",identity,lbfgs,0.0003110620505202,constant,0.0036830474994532,192,0
analcatdata_reviewer_1008,2,0.7236842105263158,0.3524987697601318,0.000342845916748,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"(59, 54)",tanh,lbfgs,0.0006048706896215,constant,0.0048389850724767,276,0
analcatdata_reviewer_1008,4,0.72,0.2209589481353759,0.0002095699310302,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(82, 39)",relu,adam,0.0001143925282684,constant,0.0068267174721384,50,0
analcatdata_reviewer_1008,4,0.72,0.2092173099517822,0.0002388954162597,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(155, 37)",relu,sgd,3.206685753861441e-05,invscaling,0.0001445217013231,318,0
analcatdata_reviewer_1008,4,0.72,0.2115800380706787,0.0002295970916748,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(85, 23)",tanh,adam,1.1039650493989148e-05,invscaling,0.0040025733552513,50,0
analcatdata_reviewer_1008,4,0.72,0.2137696743011474,0.0002045631408691,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"(86, 69)",tanh,adam,0.000203761118912,constant,0.0002332483668695,77,0
analcatdata_reviewer_1008,4,0.72,0.2337026596069336,0.0002422332763671,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(111, 22)",identity,adam,0.0001278212423814,invscaling,0.0067965326976343,314,0
analcatdata_reviewer_1008,4,0.72,0.2004497051239013,0.0002026557922363,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(114,)",tanh,sgd,0.0002411701120988,constant,0.0002375480789196,192,0
analcatdata_reviewer_1008,4,0.72,0.1738245487213134,0.0001964569091796,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(120, 42)",logistic,lbfgs,0.0007992759462161,constant,0.0002209017733009,156,0
