Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,C,fit_intercept,max_iter,tol,loss,random_state
autoUniv-au6-400_1551,3,0.3125,0.0039625167846679,0.0001218318939208,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.155232930856928,False,835,0.0065194935461602,hinge,0
autoUniv-au6-400_1551,3,0.3125,0.0042142868041992,0.0001449584960937,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.010265864921715,True,824,0.00010019715574,hinge,0
analcatdata_marketing_986,0,0.6712328767123288,0.0009927749633789,0.0001013278961181,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.425308510021988,True,1671,0.0007184640304237,hinge,0
analcatdata_marketing_986,0,0.6712328767123288,0.0010764598846435,0.0001070499420166,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3894282168816295,True,1409,0.0060184499801027,hinge,0
analcatdata_marketing_986,0,0.6712328767123288,0.0010907649993896,0.0001077651977539,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.9065455267555707,True,939,0.0024269791221889,hinge,0
analcatdata_marketing_986,4,0.6666666666666666,0.0022692680358886,0.0011205673217773,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.1848732847930874,False,991,0.0030092602955075,hinge,0
analcatdata_marketing_986,4,0.6666666666666666,0.0022962093353271,0.0011379718780517,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.1113935293096744,True,1316,0.0012675344705477,squared_hinge,0
analcatdata_marketing_986,4,0.6666666666666666,0.0021998882293701,0.0011086463928222,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6789306008222806,False,996,0.0089602361555865,hinge,0
analcatdata_marketing_986,4,0.6527777777777778,0.0187001228332519,0.0001754760742187,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.3080597139538821,True,943,0.0001608615643187,hinge,0
analcatdata_marketing_986,4,0.6527777777777778,0.0011548995971679,0.000108003616333,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6452434493876714,True,924,0.0055005654326496,squared_hinge,0
analcatdata_marketing_986,4,0.6527777777777778,0.0197362899780273,0.0002546310424804,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.2395390239612866,True,957,0.002267168871493,squared_hinge,0
analcatdata_marketing_986,4,0.6527777777777778,0.0183720588684082,0.0001709461212158,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.1673515912553309,False,665,0.0012458819197832,hinge,0
analcatdata_marketing_986,4,0.6527777777777778,0.0012257099151611,0.0001118183135986,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.336185928026026,False,1344,0.0021773686424752,hinge,0
analcatdata_marketing_986,4,0.6527777777777778,0.0012364387512207,0.0001134872436523,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.36773263718388,True,921,0.0037000012134874,hinge,0
analcatdata_marketing_986,0,0.6438356164383562,0.0011968612670898,0.0001096725463867,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.1568272258431227,False,1378,0.000234685657828,hinge,0
analcatdata_marketing_986,0,0.6438356164383562,0.0012624263763427,0.0001144409179687,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.1857251994439689,True,1324,0.0002762745147694,hinge,0
analcatdata_marketing_986,0,0.6438356164383562,0.0011320114135742,0.0001075267791748,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.1037546325190553,True,1141,0.0003089629308181,squared_hinge,0
analcatdata_marketing_986,0,0.6438356164383562,0.0010879039764404,0.0001075267791748,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.6153157133995597,False,1370,0.0004934553546788,hinge,0
analcatdata_marketing_986,0,0.6438356164383562,0.0011756420135498,0.0001168251037597,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.960020330485732,True,938,0.0013550373885615,hinge,0
analcatdata_marketing_986,0,0.6438356164383562,0.0012009143829345,0.0001091957092285,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.554809512710398,True,833,0.006637545540895,hinge,0
analcatdata_marketing_986,0,0.6438356164383562,0.0011179447174072,0.0001063346862792,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.248507948846206,True,806,0.0003223411685094,hinge,0
analcatdata_marketing_986,0,0.6438356164383562,0.0011534690856933,0.0001063346862792,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.4515259214303032,True,1021,0.0012788346884429,hinge,0
badges2_1121,1,1.0,0.0011572837829589,0.000115156173706,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.2210253731949323,True,1209,0.0089832326128849,hinge,0
badges2_1121,4,1.0,0.0013284683227539,0.0001373291015625,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1021493007012738,False,1115,0.0022605208589183,hinge,0
badges2_1121,0,1.0,0.002601146697998,0.0008516311645507,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2493158972156173,True,1575,0.0007206895969915,squared_hinge,0
badges2_1121,1,1.0,0.0023539066314697,0.0011186599731445,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.204652462253172,False,1152,0.000140815086438,hinge,0
badges2_1121,2,1.0,0.002671480178833,0.0009582042694091,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5182459509828701,True,835,0.0004440120249029,hinge,0
badges2_1121,0,1.0,0.0011978149414062,0.0001158714294433,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.098749098716701,True,1048,0.0004395067448251,squared_hinge,0
badges2_1121,1,1.0,0.0012993812561035,0.0001192092895507,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.8802390310438252,False,1270,0.0022266670337917,hinge,0
badges2_1121,2,1.0,0.001296043395996,0.0001201629638671,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9.959404260767204,True,858,0.0002199052437581,hinge,0
badges2_1121,3,1.0,0.0012600421905517,0.0001163482666015,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.352398385480606,False,810,0.0009695589480134,squared_hinge,0
badges2_1121,4,1.0,0.001255989074707,0.0001153945922851,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.3743267694567215,False,1344,0.0006297030526258,hinge,0
badges2_1121,3,1.0,0.0012743473052978,0.0001266002655029,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.029800654025486,False,1233,0.0001908060990103,hinge,0
badges2_1121,4,1.0,0.0011723041534423,0.0001182556152343,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2720920239925737,False,1011,0.0059833004271066,squared_hinge,0
badges2_1121,0,1.0,0.0016400814056396,0.0002162456512451,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4084358012358874,False,845,0.0017476568430348,squared_hinge,0
badges2_1121,1,1.0,0.0013613700866699,0.0001299381256103,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.073032992080168,True,914,0.0022235329795195,hinge,0
badges2_1121,2,1.0,0.0014088153839111,0.0001358985900878,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4643092566323988,False,1089,0.0006173398055504,hinge,0
badges2_1121,3,1.0,0.0013236999511718,0.0001523494720458,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2298995658094653,False,1220,0.0047359508392268,hinge,0
badges2_1121,3,1.0,0.0024337768554687,0.0008666515350341,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8614707926934981,False,1311,0.0071183996979571,hinge,0
badges2_1121,1,1.0,0.0014393329620361,0.0001249313354492,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.7076252032131412,False,1052,0.0001120747526005,hinge,0
badges2_1121,3,1.0,0.0017099380493164,0.0001413822174072,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4261357377462659,True,638,0.0007937333706877,squared_hinge,0
badges2_1121,4,1.0,0.0018589496612548,0.0001416206359863,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.7291175904044525,True,1434,0.0022017884680492,squared_hinge,0
sensory_826,0,0.7327586206896551,0.0059473514556884,0.0001413822174072,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.1805741652989501,True,1355,0.0047183275920612,hinge,0
sensory_826,0,0.7327586206896551,0.0069687366485595,0.0001554489135742,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.842640233055338,True,1293,0.0037680671083761,hinge,0
sensory_826,0,0.7327586206896551,0.0058658123016357,0.0001401901245117,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.2655735065660322,False,1410,0.009143326817312,squared_hinge,0
sensory_826,0,0.7327586206896551,0.0060458183288574,0.0001509189605712,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.680060172434906,True,1247,0.0032845742182432,hinge,0
sensory_826,0,0.7327586206896551,0.0058660507202148,0.0001418590545654,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.6361931620157188,False,1035,0.0001779207245632,hinge,0
sensory_826,0,0.7327586206896551,0.0067734718322753,0.000558853149414,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.1046173151348245,False,671,0.0002083305687539,hinge,0
sensory_826,0,0.7327586206896551,0.0061981678009033,0.000227928161621,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.2661325373319247,True,767,0.008023338307117,hinge,0
sensory_826,0,0.7327586206896551,0.0065004825592041,0.0001440048217773,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.265752898136567,True,884,0.0001118119627423,hinge,0
sensory_826,0,0.7327586206896551,0.0060765743255615,0.0002083778381347,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.4991399363380379,False,1234,0.0005676649955488,squared_hinge,0
sensory_826,0,0.7327586206896551,0.0065953731536865,0.0001699924468994,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.706586652745642,True,1477,0.0007291442953481,hinge,0
sensory_826,0,0.7327586206896551,0.0058367252349853,0.0001389980316162,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.217841921089367,False,1415,0.0003302031700432,hinge,0
sensory_826,0,0.7327586206896551,0.0059068202972412,0.0001404285430908,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.2057182297751938,True,864,0.0028841738813919,hinge,0
sensory_826,0,0.7327586206896551,0.0059778690338134,0.0001451969146728,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7.420840212511239,False,962,0.0046310422603835,hinge,0
sensory_826,0,0.7327586206896551,0.0059568881988525,0.0001428127288818,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.3039484175125116,True,594,0.0081801818458128,hinge,0
sensory_826,0,0.7327586206896551,0.0060651302337646,0.0001757144927978,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.1322705527242353,False,1500,0.0085931198256832,hinge,0
sensory_826,0,0.7327586206896551,0.0058691501617431,0.0001449584960937,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.9379290083925684,False,563,0.0006074314098656,hinge,0
sensory_826,0,0.7327586206896551,0.0059361457824707,0.0001435279846191,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.7510120779264882,True,948,0.0077836564872985,hinge,0
sensory_826,0,0.7327586206896551,0.0059669017791748,0.0001516342163085,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.9596356546560444,False,1416,0.0009348405201191,hinge,0
sensory_826,0,0.7327586206896551,0.0061430931091308,0.0001444816589355,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.1394869107304578,True,1118,0.0046392177003661,squared_hinge,0
sensory_826,0,0.7327586206896551,0.0060160160064697,0.0001478195190429,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.3922821806153984,True,1170,0.0037633871513229,hinge,0
balance-scale_11,2,0.984,0.0105981826782226,0.0001754760742187,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.97613512906836,True,1074,0.0002811268855164,hinge,0
balance-scale_11,2,0.984,0.0140342712402343,0.0002188682556152,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.903926511275088,True,480,0.001384813791026,hinge,0
balance-scale_11,2,0.984,0.0111210346221923,0.0001828670501708,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1974666947849404,True,1134,0.0087588985681363,hinge,0
balance-scale_11,2,0.984,0.0136401653289794,0.0003271102905273,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3769759831011969,False,1185,0.0011305055587728,hinge,0
balance-scale_11,2,0.984,0.0112073421478271,0.0001776218414306,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.1202699239355742,False,831,0.0011088978748543,hinge,0
balance-scale_11,2,0.984,0.0112535953521728,0.0002121925354003,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.1985535085037125,False,1224,0.0017945548691236,hinge,0
balance-scale_11,2,0.976,0.0035681724548339,0.0001287460327148,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.1908116372587582,True,861,0.0072072473567184,squared_hinge,0
balance-scale_11,2,0.976,0.0031282901763916,0.0001180171966552,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.5603500018777323,False,1412,0.0005966634705435,hinge,0
balance-scale_11,2,0.976,0.0030751228332519,0.0001230239868164,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.7551753394191556,False,987,0.0001191113208922,hinge,0
balance-scale_11,2,0.976,0.0033149719238281,0.0001471042633056,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.9366398511618752,False,1170,0.0002295339105763,hinge,0
balance-scale_11,2,0.976,0.003206729888916,0.0001196861267089,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.8536564249059255,True,1089,0.0083293998857957,squared_hinge,0
balance-scale_11,2,0.976,0.0031075477600097,0.0001358985900878,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.5360562612325557,False,1217,0.0003328026269598,squared_hinge,0
balance-scale_11,1,0.968,0.0066938400268554,0.0002210140228271,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.300958314090774,False,1033,0.003072177768076,hinge,0
balance-scale_11,1,0.968,0.0080816745758056,0.0001952648162841,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5759109444693242,False,1215,0.0005850192831895,squared_hinge,0
balance-scale_11,2,0.968,0.0039963722229003,0.0001194477081298,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.4423975325855999,False,1213,0.0001188914651555,hinge,0
balance-scale_11,1,0.968,0.0039629936218261,0.0001254081726074,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.876186542435688,False,633,0.0004587865659699,hinge,0
balance-scale_11,1,0.968,0.0079424381256103,0.0001857280731201,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6.758897418245176,False,1196,0.0006693513782945,squared_hinge,0
balance-scale_11,1,0.968,0.0038011074066162,0.0001180171966552,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1124597556950466,False,864,0.0002906278584912,squared_hinge,0
balance-scale_11,4,0.968,0.007828950881958,0.0001869201660156,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.8958940737069997,True,953,0.0086841356294167,hinge,0
balance-scale_11,2,0.968,0.0039563179016113,0.0001208782196044,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.3611398163379145,True,925,0.0095850702793089,hinge,0
breastTumor_844,0,0.7068965517241379,0.0011501312255859,0.0001165866851806,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3692945354720078,True,878,0.0003572792775256,hinge,0
breastTumor_844,0,0.7068965517241379,0.001147985458374,0.0001168251037597,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1500660093365021,True,1418,0.0082945430609222,hinge,0
breastTumor_844,4,0.7017543859649122,0.0027484893798828,0.0001270771026611,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2171791160726278,True,588,0.0069176645203302,squared_hinge,0
breastTumor_844,4,0.7017543859649122,0.0010685920715332,0.0001046657562255,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.5958496909071576,False,182,0.0079034853960399,hinge,0
breastTumor_844,1,0.6842105263157895,0.0011422634124755,0.0001120567321777,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2736560288127049,True,832,0.0029719315446796,hinge,0
breastTumor_844,1,0.6842105263157895,0.0011301040649414,0.0001139640808105,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6239256756272388,True,943,0.0009493996080889,squared_hinge,0
breastTumor_844,1,0.6842105263157895,0.0010967254638671,0.0001094341278076,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1075531685828023,False,757,0.0006654536158577,squared_hinge,0
breastTumor_844,1,0.6842105263157895,0.0011963844299316,0.0001161098480224,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2189574434370901,True,715,0.0001140163661823,hinge,0
breastTumor_844,4,0.6842105263157895,0.0011072158813476,0.0001094341278076,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.292462733354711,False,1208,0.0002681277364578,squared_hinge,0
breastTumor_844,1,0.6842105263157895,0.0011341571807861,0.0001130104064941,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.129730842764478,True,1034,0.0030107048018254,hinge,0
breastTumor_844,0,0.6724137931034483,0.0011687278747558,0.0001111030578613,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.156927281451948,False,1757,0.0001685815997227,squared_hinge,0
breastTumor_844,0,0.6724137931034483,0.0012376308441162,0.0001258850097656,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1464640504508091,True,763,0.0001062251349742,hinge,0
breastTumor_844,0,0.6724137931034483,0.0012216567993164,0.0001163482666015,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.944614432735014,True,1115,0.0038236159818858,squared_hinge,0
breastTumor_844,4,0.6666666666666666,0.001112937927246,0.0001049041748046,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5536102965639,False,1167,0.0006078632121653,hinge,0
breastTumor_844,1,0.6666666666666666,0.0013089179992675,0.0001075267791748,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.41515489586332,False,913,0.0006180797225716,squared_hinge,0
breastTumor_844,1,0.6666666666666666,0.0027680397033691,0.0001313686370849,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.7470759019401163,False,678,0.000349563360242,hinge,0
breastTumor_844,4,0.6666666666666666,0.0036330223083496,0.0001494884490966,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1769320156379433,False,972,0.0047859544043576,hinge,0
breastTumor_844,1,0.6666666666666666,0.0025763511657714,0.0001394748687744,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.123407030679207,True,1166,0.0043113537525451,hinge,0
breastTumor_844,1,0.6666666666666666,0.0024480819702148,0.0001571178436279,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1580074656288145,True,801,0.0010260361690016,squared_hinge,0
breastTumor_844,4,0.6666666666666666,0.0043466091156005,0.000185489654541,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.323483218911336,True,927,0.0014975194587226,hinge,0
arsenic-male-lung_951,4,1.0,0.0019032955169677,0.0001516342163085,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1254611219446709,True,962,0.0003101129771565,hinge,0
arsenic-male-lung_951,3,1.0,0.0025680065155029,0.0001537799835205,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.512436949281177,False,762,0.000194270396239,squared_hinge,0
arsenic-male-lung_951,1,1.0,0.0025169849395751,0.0009684562683105,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.014790934529572,False,1388,0.0004618224842824,hinge,0
arsenic-male-lung_951,2,1.0,0.0019810199737548,0.0001726150512695,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.909339247250292,True,1048,0.0035739049151804,hinge,0
arsenic-male-lung_951,1,1.0,0.0021250247955322,0.0001599788665771,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.496995046245651,True,940,0.0061033691476259,hinge,0
arsenic-male-lung_951,3,1.0,0.0014994144439697,0.0001294612884521,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3244523793346871,False,1244,0.0006822012578799,hinge,0
arsenic-male-lung_951,0,1.0,0.0013496875762939,0.0001378059387207,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.8613505937644188,True,1046,0.0062289533594151,hinge,0
arsenic-male-lung_951,1,1.0,0.0012011528015136,0.0001194477081298,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.2903603358627471,False,1361,0.0003879857591771,squared_hinge,0
arsenic-male-lung_951,2,1.0,0.0012009143829345,0.0001194477081298,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.382313339105899,False,737,0.0005773522973252,squared_hinge,0
arsenic-male-lung_951,3,1.0,0.0013117790222167,0.0001208782196044,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.046430943243476,True,1180,0.0004324974657071,hinge,0
arsenic-male-lung_951,4,1.0,0.0012195110321044,0.0001194477081298,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.3915579165850802,True,993,0.0003043251548026,hinge,0
arsenic-male-lung_951,2,1.0,0.0016055107116699,0.0001521110534667,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6595801147258208,True,1403,0.0006341828885093,hinge,0
arsenic-male-lung_951,1,1.0,0.0013985633850097,0.0001263618469238,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5765215916913633,True,1290,0.0004729480951513,hinge,0
arsenic-male-lung_951,2,1.0,0.0015764236450195,0.0001344680786132,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.483784723253215,False,1087,0.000269693469371,hinge,0
arsenic-male-lung_951,1,1.0,0.0012836456298828,0.0001242160797119,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1090248599606547,False,1090,0.00114161316574,hinge,0
