Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,var_smoothing
breast-w_15,3,0.9857142857142858,0.0009381771087646,0.0001506805419921,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5.309717926245853e-11
breast-w_15,3,0.9857142857142858,0.0009894371032714,0.0001530647277832,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.7155506462961602e-09
breast-w_15,0,0.9857142857142858,0.0010459423065185,0.0001528263092041,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0338215182223205e-11
breast-w_15,3,0.9857142857142858,0.0010011196136474,0.0001633167266845,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.5463230435919382e-11
breast-w_15,3,0.9857142857142858,0.0018866062164306,0.0002918243408203,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7.193164139440181e-10
breast-w_15,3,0.9857142857142858,0.0010509490966796,0.000166893005371,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2.6298697870792527e-11
breast-w_15,3,0.9857142857142858,0.0010366439819335,0.00016450881958,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.6852580857424628e-10
breast-w_15,3,0.9857142857142858,0.0012619495391845,0.0002028942108154,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.2663840924760862e-10
breast-w_15,0,0.9857142857142858,0.0029489994049072,0.0004060268402099,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1959352757557113e-08
breast-w_15,3,0.9857142857142858,0.0009515285491943,0.0001487731933593,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.1415115483322339e-10
breast-w_15,3,0.9857142857142858,0.0020334720611572,0.0002906322479248,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9.488569428129406e-10
breast-w_15,1,0.9857142857142858,0.0011191368103027,0.0001931190490722,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.2312428457417894e-08
breast-w_15,3,0.9857142857142858,0.0018794536590576,0.0002851486206054,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6.600749133909957e-11
breast-w_15,3,0.9857142857142858,0.000960350036621,0.0001506805419921,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.658019251700988e-08
breast-w_15,1,0.9857142857142858,0.0011789798736572,0.0002055168151855,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.124120683366608e-08
breast-w_15,0,0.9857142857142858,0.0010011196136474,0.0001511573791503,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.023752615016603e-08
breast-w_15,3,0.9857142857142858,0.0009727478027343,0.000159740447998,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.972975253804861e-10
breast-w_15,3,0.9857142857142858,0.0017285346984863,0.000288963317871,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.038066771232832e-10
breast-w_15,3,0.9857142857142858,0.0009591579437255,0.0001540184020996,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6.427189165729229e-09
breast-w_15,3,0.9857142857142858,0.0011489391326904,0.0001707077026367,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.7084586385723165e-11
chscase_census4_907,3,0.6375,0.0011458396911621,0.0002250671386718,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.4421354283683276e-11
chscase_census4_907,3,0.6375,0.0008745193481445,0.0001511573791503,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.1875775302625724e-10
chscase_census4_907,3,0.6375,0.0011725425720214,0.0001890659332275,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.280572285463847e-09
chscase_census4_907,3,0.6375,0.0008778572082519,0.0001561641693115,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.9229256923664926e-11
chscase_census4_907,3,0.6375,0.0008695125579833,0.0001595020294189,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.4848765083296647e-09
chscase_census4_907,3,0.6375,0.000948429107666,0.000169038772583,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.196798568888153e-10
chscase_census4_907,3,0.6375,0.0021607875823974,0.0003132820129394,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.042952982540061e-09
chscase_census4_907,3,0.6375,0.0012493133544921,0.0002040863037109,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.728286802064705e-10
chscase_census4_907,3,0.6375,0.0008957386016845,0.0001602172851562,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.888063256085696e-11
chscase_census4_907,3,0.6375,0.0010597705841064,0.0001788139343261,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.752843583785679e-11
chscase_census4_907,3,0.6375,0.0008788108825683,0.0001561641693115,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.565802768670462e-11
chscase_census4_907,3,0.6375,0.0010864734649658,0.0001788139343261,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.5534269205858616e-11
chscase_census4_907,3,0.625,0.0012404918670654,0.0002133846282958,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7.471052592185714e-10
chscase_census4_907,3,0.625,0.0009315013885498,0.0001757144927978,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.586613155960869e-08
chscase_census4_907,0,0.625,0.0009081363677978,0.000157356262207,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.288991654225791e-09
chscase_census4_907,3,0.625,0.0012378692626953,0.00022554397583,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.208046046916166e-08
chscase_census4_907,0,0.625,0.0009160041809082,0.0001928806304931,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8.400802140447033e-08
chscase_census4_907,3,0.625,0.0011708736419677,0.0002181529998779,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.453753096459062e-09
chscase_census4_907,3,0.625,0.0013175010681152,0.0002148151397705,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8.959428392336358e-11
chscase_census4_907,0,0.625,0.0008895397186279,0.000157356262207,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5.143325716310858e-08
autoUniv-au1-1000_1547,4,0.78,0.0011374950408935,0.0001637935638427,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.250805077948651e-09
autoUniv-au1-1000_1547,4,0.78,0.001218557357788,0.0001606941223144,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.851174705241966e-08
autoUniv-au1-1000_1547,4,0.78,0.0010938644409179,0.0001533031463623,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.019091065252077e-09
autoUniv-au1-1000_1547,4,0.78,0.0011060237884521,0.0001683235168457,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.2606079454979316e-08
autoUniv-au1-1000_1547,4,0.78,0.001157522201538,0.0001733303070068,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6521178146909815e-08
autoUniv-au1-1000_1547,4,0.78,0.0011234283447265,0.0001981258392333,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0889231883032651e-08
autoUniv-au1-1000_1547,4,0.78,0.0012052059173583,0.0001943111419677,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.780668548979641e-09
autoUniv-au1-1000_1547,4,0.78,0.0011849403381347,0.0001742839813232,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.721180924203244e-10
autoUniv-au1-1000_1547,4,0.78,0.0011422634124755,0.000169038772583,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.9656642524079236e-08
autoUniv-au1-1000_1547,4,0.78,0.0012609958648681,0.0001764297485351,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.22445619065089e-08
autoUniv-au1-1000_1547,4,0.78,0.0011701583862304,0.0001740455627441,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.9222898909968776e-10
autoUniv-au1-1000_1547,4,0.78,0.001162052154541,0.0001759529113769,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.84754262598849e-10
autoUniv-au1-1000_1547,4,0.78,0.0011022090911865,0.0001697540283203,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.467073300347796e-09
autoUniv-au1-1000_1547,4,0.78,0.0012423992156982,0.0001659393310546,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.2986163790925826e-11
autoUniv-au1-1000_1547,4,0.78,0.001051902770996,0.0001590251922607,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.778557632375643e-11
autoUniv-au1-1000_1547,4,0.78,0.0012075901031494,0.000178575515747,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.001976602489604e-10
autoUniv-au1-1000_1547,4,0.78,0.0011396408081054,0.0001723766326904,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.411349671603072e-08
autoUniv-au1-1000_1547,4,0.78,0.0010759830474853,0.0001626014709472,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.1181222093072406e-10
autoUniv-au1-1000_1547,4,0.78,0.0012357234954833,0.0001759529113769,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.515561454236262e-09
autoUniv-au1-1000_1547,4,0.78,0.0011146068572998,0.0001709461212158,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.120048849967492e-08
blogger_1463,3,0.95,0.0009360313415527,0.0001909732818603,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0933903841879102e-10
blogger_1463,1,0.95,0.0007860660552978,0.0001711845397949,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.1262831499964787e-11
blogger_1463,3,0.95,0.0008482933044433,0.0001823902130126,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6.214972710613062e-08
blogger_1463,3,0.95,0.0008621215820312,0.0002028942108154,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6.587668611477123e-09
blogger_1463,3,0.95,0.0009975433349609,0.0001688003540039,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5.107578647650442e-11
blogger_1463,1,0.95,0.0008215904235839,0.0002069473266601,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.900405226079377e-08
blogger_1463,3,0.95,0.000823974609375,0.0002036094665527,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.4076881455656781e-08
blogger_1463,3,0.95,0.0010225772857666,0.0001952648162841,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.239568703584604e-08
blogger_1463,3,0.95,0.0009031295776367,0.000232458114624,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.2730642033839018e-10
blogger_1463,3,0.95,0.0008115768432617,0.0001766681671142,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6.22757108553767e-10
blogger_1463,1,0.95,0.0007729530334472,0.0001666545867919,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.952439266159244e-09
blogger_1463,3,0.95,0.0007848739624023,0.0001893043518066,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.653173485600448e-10
blogger_1463,3,0.95,0.0009262561798095,0.0002191066741943,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.9049724045597595e-11
blogger_1463,3,0.95,0.0010256767272949,0.0001921653747558,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.5139778204240356e-11
blogger_1463,3,0.95,0.000781774520874,0.0001728534698486,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.445986300965861e-09
blogger_1463,3,0.95,0.0020239353179931,0.000192642211914,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.1671803800199747e-10
blogger_1463,3,0.95,0.000845193862915,0.0001764297485351,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0508011205571732e-11
blogger_1463,3,0.95,0.0008161067962646,0.0001711845397949,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.1679334794500289e-08
blogger_1463,3,0.95,0.0009641647338867,0.0002799034118652,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.6431741314958117e-10
blogger_1463,1,0.95,0.0008370876312255,0.0002093315124511,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.799190468892381e-10
analcatdata_reviewer_1008,2,0.75,0.0008928775787353,0.0001616477966308,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.146225498477201e-09
analcatdata_reviewer_1008,2,0.75,0.0012640953063964,0.0002319812774658,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6.613559665115841e-10
analcatdata_reviewer_1008,2,0.75,0.0012469291687011,0.0002193450927734,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6.016230091759847e-09
analcatdata_reviewer_1008,2,0.7236842105263158,0.0008308887481689,0.0001559257507324,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.129255799205839e-11
analcatdata_reviewer_1008,2,0.7236842105263158,0.0009348392486572,0.0001709461212158,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0906375756935734e-11
analcatdata_reviewer_1008,2,0.7236842105263158,0.0008573532104492,0.0001478195190429,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.7362318613722316e-09
analcatdata_reviewer_1008,2,0.7236842105263158,0.0009043216705322,0.0001664161682128,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8.488835874901568e-08
analcatdata_reviewer_1008,2,0.7236842105263158,0.0011110305786132,0.0001971721649169,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.2286521690084142e-10
analcatdata_reviewer_1008,2,0.7236842105263158,0.0011310577392578,0.0001814365386962,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.389819591233588e-09
analcatdata_reviewer_1008,2,0.7236842105263158,0.000950813293457,0.0001747608184814,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.886863085213901e-11
analcatdata_reviewer_1008,2,0.7236842105263158,0.0010597705841064,0.0001833438873291,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.7627654388132678e-10
analcatdata_reviewer_1008,2,0.7236842105263158,0.0013110637664794,0.0002598762512207,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0525774903921573e-11
analcatdata_reviewer_1008,2,0.7236842105263158,0.0008559226989746,0.0001575946807861,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.335589820758906e-08
analcatdata_reviewer_1008,2,0.7236842105263158,0.0008668899536132,0.0001657009124755,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.7448158840286127e-10
analcatdata_reviewer_1008,2,0.7236842105263158,0.0010106563568115,0.0001788139343261,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8.353448310255573e-11
analcatdata_reviewer_1008,2,0.7236842105263158,0.0009636878967285,0.0001657009124755,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8.364051798956268e-09
analcatdata_reviewer_1008,2,0.7236842105263158,0.0015885829925537,0.0008137226104736,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6.277122764739884e-11
analcatdata_reviewer_1008,2,0.7236842105263158,0.0008201599121093,0.0001554489135742,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9.143267839029912e-11
analcatdata_reviewer_1008,2,0.7236842105263158,0.0008442401885986,0.0001537799835205,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5969585304056256e-11
analcatdata_reviewer_1008,2,0.7236842105263158,0.0010051727294921,0.0001749992370605,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7.103749472106346e-08
chscase_whale_939,3,1.0,0.0009369850158691,0.0001688003540039,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9.784778481818199e-11
chscase_whale_939,2,1.0,0.0009288787841796,0.0001678466796875,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9.608447271804541e-08
chscase_whale_939,2,1.0,0.0007503032684326,0.0001440048217773,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.065213595312364e-11
chscase_whale_939,3,1.0,0.0007369518280029,0.0001399517059326,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2095042532650129e-11
chscase_whale_939,1,1.0,0.0009670257568359,0.0001771450042724,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.8262597897313694e-08
chscase_whale_939,1,1.0,0.0007622241973876,0.000148057937622,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0896281366066755e-09
chscase_whale_939,2,1.0,0.0007781982421875,0.0001478195190429,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.544719981353333e-10
chscase_whale_939,3,1.0,0.0008037090301513,0.0001447200775146,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.13072931006603e-09
chscase_whale_939,2,1.0,0.0008602142333984,0.0001578330993652,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.1038443006094113e-10
chscase_whale_939,3,1.0,0.0009527206420898,0.000162124633789,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.4596757791462363e-09
chscase_whale_939,1,1.0,0.0008220672607421,0.0001451969146728,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.923305699931841e-09
chscase_whale_939,1,1.0,0.000760793685913,0.0001497268676757,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0929996521425303e-11
chscase_whale_939,1,1.0,0.0009052753448486,0.0001654624938964,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.392910977937075e-08
chscase_whale_939,2,1.0,0.000894546508789,0.0001835823059082,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.951865625096026e-10
chscase_whale_939,3,1.0,0.0008370876312255,0.0001614093780517,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.034155925027727e-11
chscase_whale_939,3,1.0,0.0008683204650878,0.0001585483551025,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6964280224608938e-10
chscase_whale_939,3,1.0,0.0009658336639404,0.0002188682556152,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2.916668151195866e-08
chscase_whale_939,1,1.0,0.0007975101470947,0.0001528263092041,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.4098925019897266e-10
chscase_whale_939,2,1.0,0.0007908344268798,0.000150442123413,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.7694760336201455e-09
chscase_whale_939,3,1.0,0.0007843971252441,0.0001528263092041,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.176734577566299e-08
Smartphone-Based_Recognition_of_Human_Activities_4153,3,1.0,0.00130295753479,0.0003900527954101,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.044508480021926e-09
Smartphone-Based_Recognition_of_Human_Activities_4153,0,1.0,0.000948429107666,0.0002844333648681,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.045067435979907e-09
Smartphone-Based_Recognition_of_Human_Activities_4153,0,1.0,0.001016616821289,0.0002903938293457,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.869049986011218e-11
Smartphone-Based_Recognition_of_Human_Activities_4153,0,1.0,0.0010900497436523,0.0003552436828613,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.7117337358108074e-09
Smartphone-Based_Recognition_of_Human_Activities_4153,0,1.0,0.0009613037109375,0.0002875328063964,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.7602002743464966e-10
Smartphone-Based_Recognition_of_Human_Activities_4153,3,1.0,0.0009634494781494,0.0003025531768798,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.4072728530961226e-08
Smartphone-Based_Recognition_of_Human_Activities_4153,0,1.0,0.0011203289031982,0.0003297328948974,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.297276684508931e-11
Smartphone-Based_Recognition_of_Human_Activities_4153,0,1.0,0.0009765625,0.0002853870391845,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3885496031234023e-10
Smartphone-Based_Recognition_of_Human_Activities_4153,0,1.0,0.0009903907775878,0.0004398822784423,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.8365506684770892e-11
Smartphone-Based_Recognition_of_Human_Activities_4153,0,1.0,0.0009820461273193,0.0002753734588623,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.3389921396560715e-10
Smartphone-Based_Recognition_of_Human_Activities_4153,0,1.0,0.0016260147094726,0.0004677772521972,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.9218471603789894e-11
Smartphone-Based_Recognition_of_Human_Activities_4153,0,1.0,0.0009267330169677,0.000295877456665,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.40201114340524e-08
Smartphone-Based_Recognition_of_Human_Activities_4153,0,1.0,0.0010421276092529,0.00028657913208,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0138669822741e-08
Smartphone-Based_Recognition_of_Human_Activities_4153,0,1.0,0.0009114742279052,0.0002796649932861,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.761048210989871e-09
Smartphone-Based_Recognition_of_Human_Activities_4153,0,1.0,0.0009558200836181,0.0003092288970947,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.590230422762081e-11
Smartphone-Based_Recognition_of_Human_Activities_4153,0,1.0,0.0009188652038574,0.0002808570861816,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.3255384609363708e-10
Smartphone-Based_Recognition_of_Human_Activities_4153,0,1.0,0.0009341239929199,0.0002827644348144,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.210536330439527e-08
Smartphone-Based_Recognition_of_Human_Activities_4153,0,1.0,0.0009148120880126,0.0002751350402832,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.509173942573763e-11
