Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,penalty,loss,C,tol,max_iter,random_state
analcatdata_marketing_986,4,0.6805555555555556,0.0016407966613769,0.0001120567321777,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,l2,squared_hinge,9.181343510443227,1.6030703791216058e-05,1394,0
analcatdata_marketing_986,4,0.6805555555555556,0.0015037059783935,0.000136375427246,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l2,squared_hinge,0.6687962891072472,0.0008445064171318,875,0
analcatdata_marketing_986,4,0.6805555555555556,0.0016062259674072,0.0001184940338134,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l1,squared_hinge,0.2253075518898716,0.000948580664846,936,0
analcatdata_marketing_986,4,0.6805555555555556,0.0012011528015136,0.0001118183135986,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,l2,squared_hinge,3.0090309729932585,3.583232338172945e-05,1687,0
analcatdata_marketing_986,4,0.6805555555555556,0.0015778541564941,0.0001108646392822,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,l2,squared_hinge,2.044366930217691,4.828809651102434e-05,688,0
analcatdata_marketing_986,4,0.6805555555555556,0.0013709068298339,0.0001258850097656,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,l2,hinge,4.297273056722476,1.0470144751057066e-05,1222,0
analcatdata_marketing_986,4,0.6805555555555556,0.0019679069519042,0.0001122951507568,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,l1,hinge,0.1007749189592989,0.0008166403770154,530,0
analcatdata_marketing_986,4,0.6805555555555556,0.0014302730560302,0.0001213550567626,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l2,squared_hinge,0.4950274767866971,0.0006843675538406,740,0
analcatdata_marketing_986,4,0.6805555555555556,0.0012526512145996,0.0001132488250732,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,l2,squared_hinge,0.4256570073115707,1.7057222713323318e-05,1221,0
analcatdata_marketing_986,0,0.6712328767123288,0.0010063648223876,0.0001082420349121,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,l1,squared_hinge,7.041669150405615,5.371821409496272e-05,576,0
analcatdata_marketing_986,0,0.6712328767123288,0.0012331008911132,0.0001251697540283,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,l2,squared_hinge,0.5004221632673834,0.00085764784851,1263,0
analcatdata_marketing_986,0,0.6712328767123288,0.0010037422180175,0.0001089572906494,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,l2,hinge,1.133605562752803,1.784749960267178e-05,934,0
analcatdata_marketing_986,0,0.6712328767123288,0.0011382102966308,0.0001084804534912,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,l2,hinge,0.1016366762567761,0.000559067986709,707,0
analcatdata_marketing_986,0,0.6712328767123288,0.0010013580322265,0.000108003616333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,l2,hinge,4.133274030886257,2.531583697019298e-05,968,0
analcatdata_marketing_986,0,0.6712328767123288,0.0010581016540527,0.0001087188720703,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,l2,hinge,0.1690275562525102,1.3698000973572416e-05,824,0
analcatdata_marketing_986,0,0.6712328767123288,0.0030815601348876,0.0001351833343505,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,l2,hinge,5.8165427684016,1.924672479136634e-05,787,0
analcatdata_marketing_986,0,0.6712328767123288,0.001070499420166,0.0001101493835449,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,l2,hinge,2.952694806103332,0.000262867429131,852,0
analcatdata_marketing_986,0,0.6712328767123288,0.0045444965362548,0.0001411437988281,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,l2,squared_hinge,1.2965223793912295,1.881933964249905e-05,582,0
analcatdata_marketing_986,0,0.6712328767123288,0.0011858940124511,0.0001134872436523,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,l2,squared_hinge,3.1489966358285577,1.0173719066700444e-05,471,0
analcatdata_marketing_986,0,0.6712328767123288,0.0033240318298339,0.0001344680786132,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,l2,hinge,3.852835765294696,0.000355948319299,362,0
badges2_1121,1,1.0,0.0012471675872802,0.0001397132873535,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,l1,squared_hinge,3.187734116672196,0.0002046454720334,1151,0
badges2_1121,4,1.0,0.0014750957489013,0.0001306533813476,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,l2,squared_hinge,2.097943299425504,0.000570567020537,1130,0
badges2_1121,0,1.0,0.0023202896118164,0.0008478164672851,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,l1,squared_hinge,5.77271252850463,0.0001430100078111,762,0
badges2_1121,1,1.0,0.0021839141845703,0.0008230209350585,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,l2,hinge,0.7015285804882212,1.233516972291228e-05,961,0
badges2_1121,2,1.0,0.0022745132446289,0.0012605190277099,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,l2,hinge,1.356231980765237,1.1045097280651716e-05,1416,0
badges2_1121,0,1.0,0.0015723705291748,0.0001139640808105,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,l1,hinge,8.684812158204126,0.0003720598023664,812,0
badges2_1121,1,1.0,0.0014822483062744,0.0001161098480224,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,l2,squared_hinge,0.5552560913836537,0.0006023511858209,920,0
badges2_1121,2,1.0,0.0014047622680664,0.0001695156097412,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,l2,hinge,3.175659814793589,0.0003986370440385,1582,0
badges2_1121,3,1.0,0.0013751983642578,0.0001358985900878,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,l1,squared_hinge,0.607589988442109,5.598526679175547e-05,1116,0
badges2_1121,4,1.0,0.0014598369598388,0.0001161098480224,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,l2,squared_hinge,0.8716503204752344,0.0002109305777921,1272,0
badges2_1121,0,1.0,0.0027196407318115,0.0001494884490966,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,l1,squared_hinge,0.4691014580365263,1.4308462800039835e-05,1213,0
badges2_1121,1,1.0,0.002568244934082,0.0001547336578369,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,l2,squared_hinge,0.202372935125224,0.0002731953173307,1152,0
badges2_1121,2,1.0,0.0025262832641601,0.0001323223114013,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,l2,squared_hinge,8.79845626993025,3.1563158080885434e-05,782,0
badges2_1121,0,1.0,0.0012156963348388,0.0001156330108642,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,l2,squared_hinge,0.7845331639750828,0.0007389484422978,708,0
badges2_1121,0,1.0,0.0010864734649658,0.0001111030578613,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,l2,squared_hinge,0.3619884782932274,4.736054103453193e-05,1202,0
badges2_1121,1,1.0,0.0009918212890625,0.0001060962677001,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,l2,squared_hinge,1.961401131750156,4.77069984240056e-05,1157,0
badges2_1121,2,1.0,0.0011024475097656,0.0001122951507568,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,l2,squared_hinge,0.1666710447037193,3.7381012969283735e-05,1070,0
badges2_1121,3,1.0,0.0009312629699707,0.0001258850097656,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,l1,squared_hinge,1.2212752527268205,0.000184936603044,1088,0
badges2_1121,4,1.0,0.0009498596191406,0.0001049041748046,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,l2,squared_hinge,1.406806153913588,1.5622381262091085e-05,768,0
badges2_1121,4,1.0,0.0013368129730224,0.0001471042633056,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,l2,squared_hinge,0.2465524038285526,1.2793774996159394e-05,647,0
sensory_826,0,0.7327586206896551,0.0219466686248779,0.0001959800720214,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,l2,hinge,8.30287524005446,0.000246746113456,780,0
sensory_826,0,0.7327586206896551,0.0225987434387207,0.000180959701538,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,l2,squared_hinge,1.5465256180198463,0.0007784318426342,925,0
sensory_826,0,0.7327586206896551,0.0257368087768554,0.0002586841583251,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,l2,squared_hinge,0.2787624692113989,0.0003072218540202,822,0
sensory_826,0,0.7327586206896551,0.0273835659027099,0.0001788139343261,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,l2,squared_hinge,4.643864787555479,3.1602343768696194e-05,1470,0
sensory_826,0,0.7327586206896551,0.0207362174987792,0.0001773834228515,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,l1,squared_hinge,0.4112211160908934,5.300435372062331e-05,1443,0
sensory_826,0,0.7327586206896551,0.021543264389038,0.000241994857788,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,l2,hinge,2.8828281709217505,2.551260465788552e-05,1256,0
sensory_826,0,0.7241379310344828,0.0120251178741455,0.0001509189605712,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,l2,squared_hinge,1.8061297274189156,0.0002334464132268,1366,0
sensory_826,0,0.7241379310344828,0.0128614902496337,0.0001587867736816,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,l1,hinge,0.2086247808440788,2.98327640441316e-05,612,0
sensory_826,0,0.7241379310344828,0.0159957408905029,0.0001583099365234,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,l1,squared_hinge,0.1545080653177551,0.0001388674738055,1215,0
sensory_826,0,0.7241379310344828,0.0167512893676757,0.0002393722534179,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,l2,squared_hinge,1.640679135135194,0.0004774590956265,989,0
sensory_826,0,0.7241379310344828,0.0173187255859375,0.0003905296325683,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,l1,squared_hinge,2.170720817920614,0.0001078500018002,862,0
sensory_826,0,0.7241379310344828,0.0162527561187744,0.0002260208129882,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,l1,hinge,0.1828588382893713,0.0001538049367276,915,0
sensory_826,0,0.7241379310344828,0.0122361183166503,0.0001468658447265,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,l2,squared_hinge,0.2215298914502035,0.0008635096793117,919,0
sensory_826,0,0.7241379310344828,0.0121724605560302,0.0001473426818847,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,l2,squared_hinge,0.1259449321876368,4.349169803958289e-05,886,0
sensory_826,0,0.7241379310344828,0.0131759643554687,0.0001599788665771,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,l2,squared_hinge,0.1857792285714414,0.0003934063712809,815,0
sensory_826,0,0.7241379310344828,0.0149111747741699,0.0002081394195556,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,l1,squared_hinge,1.5002162012378846,0.0002363848143893,598,0
sensory_826,0,0.7241379310344828,0.016010046005249,0.0001716613769531,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,l2,squared_hinge,0.2519251172268577,1.683959270375279e-05,528,0
sensory_826,0,0.7241379310344828,0.0144989490509033,0.0001864433288574,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,l2,squared_hinge,0.377853062094696,0.0009539081887181,1121,0
sensory_826,0,0.7241379310344828,0.012416124343872,0.0002222061157226,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,l2,squared_hinge,1.2897382544935878,0.0002394185493331,157,0
sensory_826,0,0.7241379310344828,0.0132472515106201,0.0001659393310546,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,l1,squared_hinge,0.6734241241456422,1.0663008395559927e-05,1584,0
breastTumor_844,4,0.7894736842105263,0.0015442371368408,0.0001215934753417,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,l2,squared_hinge,4.2177278914669385,9.628589789504296e-05,781,0
breastTumor_844,4,0.7894736842105263,0.0015444755554199,0.000117540359497,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,l2,squared_hinge,0.8617533616405595,0.000213482332297,1080,0
breastTumor_844,4,0.7719298245614035,0.0010228157043457,0.0001153945922851,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,l2,hinge,3.684130198473488,0.0002822543051396,1260,0
breastTumor_844,4,0.7719298245614035,0.00199556350708,0.0001130104064941,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,l1,squared_hinge,2.377416417631455,0.0001110864129859,1101,0
breastTumor_844,4,0.7719298245614035,0.0015249252319335,0.0001327991485595,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l2,squared_hinge,2.912058440603792,9.716400953198122e-05,689,0
breastTumor_844,4,0.7719298245614035,0.0012040138244628,0.0001153945922851,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,l2,squared_hinge,0.1689247712079688,1.3785209421439875e-05,926,0
breastTumor_844,4,0.7719298245614035,0.0030560493469238,0.0001442432403564,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,l1,squared_hinge,0.4145297617467858,5.339327480528704e-05,584,0
breastTumor_844,4,0.7719298245614035,0.0012600421905517,0.0001163482666015,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,l2,squared_hinge,0.2846575320787037,4.0171073731972166e-05,1176,0
breastTumor_844,4,0.7719298245614035,0.0012621879577636,0.0001168251037597,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,l2,squared_hinge,0.178584247918061,0.000178303366621,1594,0
breastTumor_844,4,0.7719298245614035,0.0015242099761962,0.0001404285430908,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,l2,squared_hinge,1.8987533447164824,3.564018131718722e-05,1158,0
breastTumor_844,4,0.7719298245614035,0.0012240409851074,0.0001449584960937,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,l1,hinge,2.456197563988376,2.915626732252878e-05,413,0
breastTumor_844,4,0.7719298245614035,0.0023334026336669,0.001047134399414,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,l2,squared_hinge,0.1918497958209182,0.0004981523948927,1032,0
breastTumor_844,4,0.7719298245614035,0.0015795230865478,0.0001282691955566,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,l1,hinge,3.4436331927180004,0.000453837139875,996,0
breastTumor_844,4,0.7719298245614035,0.001948595046997,0.0001890659332275,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,l1,squared_hinge,0.3746737017457087,4.5403689219053085e-05,841,0
breastTumor_844,4,0.7719298245614035,0.0014436244964599,0.0001342296600341,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,l1,squared_hinge,0.5670130382709386,1.4840014590611697e-05,387,0
breastTumor_844,4,0.7719298245614035,0.0010809898376464,0.0001130104064941,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,l2,squared_hinge,9.694138447744995,9.889576206671366e-05,1144,0
breastTumor_844,4,0.7719298245614035,0.001246690750122,0.0001256465911865,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l1,squared_hinge,0.2420865763033001,7.989311814939348e-05,1284,0
breastTumor_844,4,0.7719298245614035,0.0010614395141601,0.0001177787780761,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l2,squared_hinge,0.1722826225820043,0.0005491388580559,735,0
breastTumor_844,4,0.7719298245614035,0.0023214817047119,0.0001153945922851,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l2,squared_hinge,0.3443646629510574,0.0001241288265773,732,0
breastTumor_844,4,0.7719298245614035,0.0014402866363525,0.0001113414764404,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,l1,squared_hinge,7.304837171801378,0.0007683213011725,905,0
arsenic-male-lung_951,3,1.0,0.0017564296722412,0.0001530647277832,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,l2,squared_hinge,0.1738201009075272,9.261717319781029e-05,1523,0
arsenic-male-lung_951,0,1.0,0.0031521320343017,0.0008704662322998,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,l1,squared_hinge,1.7056421320549713,0.0002160643448514,915,0
arsenic-male-lung_951,1,1.0,0.0022163391113281,0.0008125305175781,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,l1,squared_hinge,3.856251297678423,9.107828084650664e-05,770,0
arsenic-male-lung_951,2,1.0,0.0025584697723388,0.0008366107940673,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,l2,squared_hinge,6.994245727870485,4.387624170032525e-05,880,0
arsenic-male-lung_951,2,1.0,0.001720905303955,0.0001430511474609,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,l1,hinge,0.9037806539125856,1.1347803508478086e-05,1174,0
arsenic-male-lung_951,4,1.0,0.0030691623687744,0.0008621215820312,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,l2,squared_hinge,0.8229631899264749,0.0003860644301573,393,0
arsenic-male-lung_951,0,1.0,0.0014097690582275,0.0001242160797119,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,l2,squared_hinge,4.520813251674618,0.0006401426154222,930,0
arsenic-male-lung_951,1,1.0,0.001314640045166,0.0001232624053955,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,l1,squared_hinge,0.2464206598365597,0.0002932126319201,896,0
arsenic-male-lung_951,2,1.0,0.0013496875762939,0.0001215934753417,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,l2,squared_hinge,0.8400708003882714,3.505256919197395e-05,968,0
arsenic-male-lung_951,3,1.0,0.0013718605041503,0.0001246929168701,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,l2,squared_hinge,1.885667499772173,0.0004304362058099,791,0
arsenic-male-lung_951,4,1.0,0.0016648769378662,0.0001258850097656,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,l1,squared_hinge,2.5129646572306785,0.0001681608052346,601,0
arsenic-male-lung_951,0,1.0,0.0015532970428466,0.0003159046173095,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,l1,squared_hinge,0.1673754814756414,0.0002322100592785,1280,0
arsenic-male-lung_951,1,1.0,0.0015757083892822,0.0001256465911865,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,l2,squared_hinge,5.424065901500523,1.3568633726100167e-05,448,0
arsenic-male-lung_951,2,1.0,0.001462697982788,0.0001261234283447,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,l2,squared_hinge,4.330074449242037,0.0001457705269932,1469,0
arsenic-male-lung_951,1,1.0,0.0016767978668212,0.0001418590545654,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,l1,squared_hinge,0.4306242113829152,0.0001325239092604,1104,0
arsenic-male-lung_951,4,1.0,0.0014581680297851,0.0001266002655029,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,l2,hinge,0.8969374516120112,0.0002105407490902,1204,0
arsenic-male-lung_951,0,1.0,0.0037758350372314,0.0001313686370849,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,l1,squared_hinge,0.586247915866847,0.0003493519601438,1019,0
arsenic-male-lung_951,1,1.0,0.0016736984252929,0.0001387596130371,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,l2,squared_hinge,9.166369425230515,6.44568737505702e-05,1353,0
arsenic-male-lung_951,2,1.0,0.0020067691802978,0.0001876354217529,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,l2,squared_hinge,1.4722564919284178,2.041494976435097e-05,1161,0
arsenic-male-lung_951,3,1.0,0.0017535686492919,0.0001475811004638,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,l1,squared_hinge,0.3474797008788028,0.0007042657721422,1391,0
analcatdata_lawsuit_450,4,1.0,0.0010061264038085,0.0001156330108642,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,l2,hinge,3.0877643626259688,0.0004644938526845,680,0
analcatdata_lawsuit_450,1,1.0,0.0010318756103515,0.0001153945922851,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l1,squared_hinge,8.682447104090251,1.1073228327485436e-05,330,0
analcatdata_lawsuit_450,2,1.0,0.0011265277862548,0.0001168251037597,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l2,squared_hinge,0.2347616140011277,1.264341231502738e-05,957,0
analcatdata_lawsuit_450,4,1.0,0.0010890960693359,0.0001165866851806,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l2,hinge,0.6820706390513586,0.0002366433622427,1049,0
analcatdata_lawsuit_450,1,1.0,0.0011017322540283,0.0001237392425537,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,l2,squared_hinge,0.2985520563846507,5.919453816044527e-05,1544,0
analcatdata_lawsuit_450,2,1.0,0.0010404586791992,0.0001137256622314,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,l1,hinge,1.396175250654336,0.0003516082508935,1558,0
analcatdata_lawsuit_450,1,1.0,0.0020282268524169,0.0001373291015625,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,l2,squared_hinge,5.528319695740549,0.0007306110779615,801,0
analcatdata_lawsuit_450,2,1.0,0.0023212432861328,0.0001380443572998,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,l1,hinge,0.1825554488563584,3.4155106704058974e-05,1242,0
analcatdata_lawsuit_450,1,1.0,0.002812385559082,0.0001540184020996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,l1,hinge,0.3948391520031469,1.1857002267941896e-05,655,0
analcatdata_lawsuit_450,2,1.0,0.0024385452270507,0.0001437664031982,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,l2,squared_hinge,0.2134609527858426,8.162957790973156e-05,1022,0
analcatdata_lawsuit_450,1,1.0,0.0011093616485595,0.0001170635223388,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,l1,hinge,0.2866477566889523,0.0008480931023702,961,0
analcatdata_lawsuit_450,2,1.0,0.0011632442474365,0.0001161098480224,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,l2,squared_hinge,0.1819112272190879,0.0001232699491202,737,0
analcatdata_lawsuit_450,4,1.0,0.0012881755828857,0.0001344680786132,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,l2,squared_hinge,1.8589301014782529,5.687096305331764e-05,964,0
