Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,learning_rate,max_iter,max_depth,min_samples_leaf,l2_regularization,max_bins,random_state
autoUniv-au6-400_1551,1,0.4,9.10360074043274,0.0170216560363769,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.5793596593533645,21,18.0,30,0.3145645492496932,224,0
autoUniv-au6-400_1551,0,0.4,1.0941123962402344,0.0127933025360107,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1517663442890172,133,,20,0.0042998310613829,244,0
autoUniv-au6-400_1551,1,0.4,0.9991815090179444,0.0128250122070312,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2071504092938423,163,13.0,19,0.0336695305440238,255,0
autoUniv-au6-400_1551,0,0.4,0.9989757537841796,0.0158479213714599,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6244888479947427,97,,11,0.1711830480408838,255,0
autoUniv-au6-400_1551,0,0.4,1.1268973350524902,0.0162661075592041,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.177189470743849,141,15.0,36,0.0878632976730459,218,0
analcatdata_marketing_986,2,0.726027397260274,0.1119794845581054,0.0026745796203613,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0288137215996602,72,,19,0.4542780032860784,233,0
analcatdata_marketing_986,2,0.726027397260274,0.0969972610473632,0.0016980171203613,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2569378801392936,102,,1,0.2471039295563183,255,0
analcatdata_marketing_986,2,0.726027397260274,0.0957374572753906,0.001624584197998,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3465624843582407,86,22.0,23,0.0196345286831246,255,0
analcatdata_marketing_986,2,0.726027397260274,0.1244230270385742,0.0021374225616455,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1865044705643143,123,10.0,12,0.1120944602722102,232,0
analcatdata_marketing_986,2,0.726027397260274,0.1217615604400634,0.0020630359649658,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0352483609334515,95,32.0,29,0.1059257873132101,255,0
analcatdata_marketing_986,2,0.726027397260274,0.1021347045898437,0.002183198928833,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0630718687987949,16,,30,0.0117497515920609,218,0
analcatdata_marketing_986,2,0.726027397260274,0.102942943572998,0.0021462440490722,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0873342942976949,64,6.0,29,0.009378217810325,246,0
analcatdata_marketing_986,2,0.726027397260274,0.1189925670623779,0.0020673274993896,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0195252604774225,197,,15,0.0842678154109545,221,0
analcatdata_marketing_986,2,0.726027397260274,0.1000611782073974,0.0015852451324462,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0802502712321007,128,25.0,19,0.051579315853502,243,0
analcatdata_marketing_986,2,0.726027397260274,0.1122417449951171,0.0017189979553222,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0210084904040252,10,,22,0.07884383740049,255,0
analcatdata_marketing_986,2,0.726027397260274,0.1157889366149902,0.0018367767333984,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0997478372806679,160,21.0,29,0.0272896525905345,253,0
analcatdata_marketing_986,2,0.726027397260274,0.1102888584136962,0.0019881725311279,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.012636346237069,42,,10,0.0813425155130498,247,0
analcatdata_marketing_986,2,0.726027397260274,0.1002998352050781,0.001765489578247,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7889745310166579,145,,21,0.0483527144039533,238,0
analcatdata_marketing_986,2,0.726027397260274,0.1224715709686279,0.0020177364349365,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0310949403861231,165,12.0,39,0.2185135606236453,246,0
analcatdata_marketing_986,2,0.726027397260274,0.1156883239746093,0.00368332862854,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0859070131785872,105,18.0,15,0.0365408200425828,231,0
analcatdata_marketing_986,2,0.726027397260274,0.114837646484375,0.0021512508392333,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0116279820602243,50,,20,0.204666117020003,255,0
analcatdata_marketing_986,2,0.726027397260274,0.1239571571350097,0.0021524429321289,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0242908685825051,64,,46,0.0494283801816964,254,0
analcatdata_marketing_986,2,0.726027397260274,0.119049072265625,0.0028338432312011,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2434949640943945,131,2.0,18,0.086314314323047,241,0
analcatdata_marketing_986,2,0.726027397260274,0.1022315025329589,0.0017101764678955,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0167340555481259,43,10.0,5,0.0337400523639963,239,0
analcatdata_marketing_986,2,0.726027397260274,0.1179957389831543,0.0021755695343017,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1804256680177749,71,14.0,19,0.1655947667577157,255,0
badges2_1121,4,1.0,0.0349566936492919,0.0016887187957763,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0100957312919397,126,,37,0.1855636155089471,233,0
badges2_1121,4,1.0,0.0950045585632324,0.0024833679199218,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0851174592707235,67,,31,0.1655745640790047,248,0
badges2_1121,0,1.0,0.0444757938385009,0.0030694007873535,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2771323863577717,171,,10,0.1021197107578611,241,0
badges2_1121,1,1.0,0.0350542068481445,0.0034451484680175,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7121733627469115,48,1.0,24,0.036353283030463,189,0
badges2_1121,2,1.0,0.0356183052062988,0.0027239322662353,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0967547627135005,10,28.0,18,0.1011943794818287,255,0
badges2_1121,3,1.0,0.0363640785217285,0.0024638175964355,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4798051879057124,61,9.0,28,0.3206741677726836,200,0
badges2_1121,4,1.0,0.0355024337768554,0.0025031566619873,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4028864946528102,116,9.0,14,0.1045219458130355,202,0
badges2_1121,0,1.0,0.0957739353179931,0.001861572265625,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0390428537677258,143,,25,0.3132537763565324,255,0
badges2_1121,1,1.0,0.0376486778259277,0.0019888877868652,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5616519199621604,80,12.0,39,0.0363239950430562,222,0
badges2_1121,2,1.0,0.0822219848632812,0.0017383098602294,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.1907945476231422,86,19.0,1,0.1870809628981679,193,0
badges2_1121,3,1.0,0.0422010421752929,0.0023026466369628,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0161573188761527,98,20.0,26,0.1267510879003699,255,0
badges2_1121,4,1.0,1.6854472160339355,0.0018301010131835,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.7554845603400864,187,7.0,33,0.1710386434339099,236,0
badges2_1121,3,1.0,0.0351030826568603,0.0023684501647949,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0225607474033745,119,13.0,4,0.1240508742684587,255,0
badges2_1121,1,1.0,0.1058659553527832,0.0021727085113525,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0872412530198995,75,13.0,13,0.065462452863057,228,0
badges2_1121,2,1.0,0.1035521030426025,0.0026211738586425,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0856506712856235,203,25.0,16,0.1160195118260941,206,0
badges2_1121,3,1.0,0.1117193698883056,0.0017182826995849,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.178021823920307,101,,13,0.2689570694477229,245,0
badges2_1121,4,1.0,0.1002378463745117,0.0016722679138183,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2137536460611982,10,10.0,12,0.0540496797896581,219,0
badges2_1121,3,1.0,0.0957927703857421,0.0019636154174804,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0292291145492085,31,5.0,16,0.3031261886484418,255,0
badges2_1121,4,1.0,0.03066086769104,0.0025761127471923,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0506856449482518,128,,29,0.0050661900698037,255,0
badges2_1121,0,1.0,0.1589069366455078,0.0019938945770263,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0194616836700585,11,1.0,35,0.0014274073528568,255,0
sensory_826,1,0.7565217391304347,0.1966636180877685,0.002338171005249,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0178661702481551,125,8.0,33,0.0680829066457634,246,0
sensory_826,1,0.7565217391304347,0.2212634086608886,0.0019207000732421,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.4468221670125628,61,31.0,30,0.188725515047825,255,0
sensory_826,1,0.7565217391304347,0.2027509212493896,0.0019729137420654,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.3172799881597035,159,22.0,38,0.0284800041934839,227,0
sensory_826,1,0.7565217391304347,0.1890802383422851,0.0017275810241699,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0768010173988282,108,28.0,40,0.1182289123294466,255,0
sensory_826,1,0.7565217391304347,0.2141799926757812,0.002549409866333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0155531574196235,18,5.0,22,0.0791653398177672,251,0
sensory_826,1,0.7565217391304347,0.1710145473480224,0.0018146038055419,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0794042022240791,146,,34,0.0343610808277187,255,0
sensory_826,0,0.75,0.2063736915588379,0.0021936893463134,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0388071176705325,168,,24,0.0336582993965628,255,0
sensory_826,0,0.75,0.1944365501403808,0.0024499893188476,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.3596155319687784,36,,18,0.0076099709028607,255,0
sensory_826,0,0.75,0.1827898025512695,0.0017306804656982,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0156055352457585,60,,20,0.0768332089792679,255,0
sensory_826,0,0.75,0.1900417804718017,0.002000093460083,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0799350235949363,125,16.0,30,0.0598093239640262,255,0
sensory_826,0,0.75,0.2100460529327392,0.0021421909332275,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.1523260173155935,134,1.0,35,0.034167798868374,232,0
sensory_826,0,0.75,0.1915445327758789,0.0017635822296142,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9363765013833084,218,,26,0.3521074703794736,194,0
sensory_826,0,0.7413793103448276,0.1755399703979492,0.0016989707946777,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0151083230477207,145,14.0,16,0.1706360511251606,226,0
sensory_826,0,0.7413793103448276,0.1881113052368164,0.0018196105957031,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.016901332446318,220,1.0,15,0.0744336990412662,243,0
sensory_826,0,0.7413793103448276,0.2026410102844238,0.0020205974578857,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.946451405348133,101,,1,0.0737526010257656,255,0
sensory_826,0,0.7413793103448276,0.2442550659179687,0.0021848678588867,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0647515708821419,119,,24,0.021518987195586,255,0
sensory_826,0,0.7413793103448276,0.2050621509552002,0.0020821094512939,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.307205236613376,72,1.0,23,0.1047331620201359,254,0
sensory_826,0,0.7413793103448276,0.2003445625305175,0.0023643970489501,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.368935770755644,74,8.0,10,0.3071221052904376,255,0
sensory_826,4,0.7391304347826086,0.1928849220275879,0.0023634433746337,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0425714868335885,107,,25,0.2285624842217282,234,0
sensory_826,1,0.7391304347826086,0.2229282855987548,0.00205659866333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0268287484744369,71,,25,0.0088581001575233,255,0
breastTumor_844,4,0.7543859649122807,0.0920648574829101,0.0020878314971923,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0220199932051097,93,20.0,22,0.1189589314887989,255,0
breastTumor_844,4,0.7543859649122807,0.1078920364379882,0.0022802352905273,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0328020399638222,219,33.0,4,0.0039525118356898,255,0
breastTumor_844,4,0.7543859649122807,0.110804796218872,0.002310037612915,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0141777730132879,102,27.0,18,0.0804709603461349,246,0
breastTumor_844,4,0.7368421052631579,0.0970427989959716,0.002070665359497,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0482079568927562,96,17.0,1,0.0149790884320915,247,0
breastTumor_844,4,0.7368421052631579,0.0845062732696533,0.0018069744110107,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1096269116104699,75,15.0,10,0.1111141370600578,231,0
breastTumor_844,4,0.7368421052631579,0.0896949768066406,0.002206802368164,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7747165431046396,211,9.0,19,0.2232163000126491,255,0
breastTumor_844,4,0.7368421052631579,0.0904600620269775,0.0019609928131103,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0494474531018032,136,19.0,32,0.3118211949054444,255,0
breastTumor_844,4,0.7368421052631579,0.0988550186157226,0.0034527778625488,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0115357532615975,48,13.0,25,0.07503025737349,215,0
breastTumor_844,4,0.7368421052631579,0.1073498725891113,0.0023272037506103,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0530552990330931,42,17.0,21,0.0760791793125256,203,0
breastTumor_844,3,0.7192982456140351,0.1019823551177978,0.0020434856414794,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4309715233705732,16,,16,0.0039030939860465,245,0
breastTumor_844,4,0.7192982456140351,0.1160774230957031,0.0022428035736083,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0478954803467669,95,,17,0.1469137605780836,249,0
breastTumor_844,4,0.7192982456140351,0.2144653797149658,0.0023233890533447,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0383231625432765,25,15.0,33,0.3128313615419222,255,0
breastTumor_844,4,0.7192982456140351,0.15059494972229,0.0021946430206298,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6886368872292209,42,15.0,9,0.0576670106314415,205,0
breastTumor_844,4,0.7192982456140351,0.0849184989929199,0.0019121170043945,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0393059734433395,153,,13,0.1578385550918247,234,0
breastTumor_844,4,0.7192982456140351,0.1532938480377197,0.0017900466918945,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8720138199859466,145,7.0,31,0.1596800552566864,253,0
breastTumor_844,3,0.7192982456140351,0.0960934162139892,0.0017817020416259,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4626701497341915,175,21.0,17,0.1540382374546111,232,0
breastTumor_844,4,0.7192982456140351,0.2005417346954345,0.0022733211517333,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.233614523050628,26,20.0,39,0.1421635430053723,255,0
breastTumor_844,4,0.7017543859649122,0.1908009052276611,0.0019426345825195,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.1572724118020354,50,,27,0.0242194800224677,255,0
breastTumor_844,4,0.7017543859649122,0.1002511978149414,0.002105712890625,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0281553648495412,69,29.0,32,0.1392010145791308,239,0
breastTumor_844,4,0.7017543859649122,0.0812594890594482,0.0022046566009521,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.2889328181451837,182,3.0,4,0.0155946903404468,255,0
arsenic-male-lung_951,2,1.0,0.2065334320068359,0.0024724006652832,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0494625223875074,103,13.0,31,0.1246542980277238,244,0
arsenic-male-lung_951,0,1.0,0.0721781253814697,0.0039379596710205,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0936018258333718,191,1.0,12,0.0003545064142678,227,0
arsenic-male-lung_951,1,1.0,0.06028413772583,0.0033938884735107,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0161486999087074,131,1.0,27,0.2511148431186293,234,0
arsenic-male-lung_951,2,1.0,0.0542695522308349,0.0028882026672363,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0391118375007166,94,37.0,16,0.1756713680843789,255,0
arsenic-male-lung_951,3,1.0,0.0635764598846435,0.003638744354248,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1143507285233887,129,30.0,22,0.1148738245908414,236,0
arsenic-male-lung_951,4,1.0,0.0533280372619628,0.0027046203613281,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0863142750300394,14,9.0,9,0.0099232418713344,242,0
arsenic-male-lung_951,0,1.0,0.108572244644165,0.001943826675415,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0486436673853263,10,,3,0.1742903887537347,221,0
arsenic-male-lung_951,1,1.0,0.0958521366119384,0.0022706985473632,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0878739017651335,113,,22,0.2080833024495685,255,0
arsenic-male-lung_951,2,1.0,0.1581678390502929,0.0023880004882812,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.3089244400876286,101,,17,0.1164713000665815,255,0
arsenic-male-lung_951,1,1.0,0.1440427303314209,0.0021383762359619,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0829184410582801,197,24.0,11,0.3724988990841311,255,0
arsenic-male-lung_951,2,1.0,0.1049959659576416,0.0022094249725341,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1028757331955249,31,,3,0.0097479837112437,255,0
arsenic-male-lung_951,4,1.0,0.1070728302001953,0.0019128322601318,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2525178961907407,119,,1,0.1233228550442566,255,0
arsenic-male-lung_951,4,1.0,0.1523282527923584,0.0017502307891845,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4822026650590982,135,45.0,25,0.0744011166378706,255,0
arsenic-male-lung_951,0,1.0,0.0476148128509521,0.0018513202667236,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1131690201650192,117,31.0,17,0.0157362984035511,247,0
arsenic-male-lung_951,1,1.0,0.0570282936096191,0.0022306442260742,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7876825604706489,155,14.0,14,0.1074156133134411,255,0
arsenic-male-lung_951,2,1.0,0.0588018894195556,0.0021564960479736,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0509207611774441,68,29.0,22,0.1607081815844616,255,0
arsenic-male-lung_951,3,1.0,0.0582165718078613,0.0023443698883056,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0319970516815896,142,,30,0.0180022091960223,230,0
arsenic-male-lung_951,4,1.0,0.0580623149871826,0.0019855499267578,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2433210805219839,128,20.0,23,0.1577409882334631,255,0
arsenic-male-lung_951,1,1.0,0.1427369117736816,0.0019202232360839,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0224646405143001,158,,16,0.009758043983222,255,0
arsenic-male-lung_951,0,1.0,0.0710549354553222,0.0030786991119384,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6308639414879675,74,22.0,41,0.0895018868357472,255,0
analcatdata_lawsuit_450,1,1.0,0.0708510875701904,0.0016212463378906,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1354911059213913,91,12.0,35,0.1268285369535358,233,0
analcatdata_lawsuit_450,2,1.0,0.1466431617736816,0.0017054080963134,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0278603755983437,27,7.0,24,0.0994758286121259,239,0
analcatdata_lawsuit_450,2,1.0,0.0653798580169677,0.0020785331726074,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0444943252690808,76,,28,0.0813522904492464,250,0
analcatdata_lawsuit_450,4,1.0,0.1347236633300781,0.0022110939025878,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3128780583411054,154,1.0,32,0.0580825738325182,255,0
analcatdata_lawsuit_450,1,1.0,0.0973436832427978,0.0020918846130371,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0485388570045484,25,26.0,30,0.1005067980112869,255,0
analcatdata_lawsuit_450,4,1.0,0.0492572784423828,0.0019640922546386,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1027820084752534,55,8.0,11,0.2321429241203664,255,0
analcatdata_lawsuit_450,4,1.0,0.0437345504760742,0.0017619132995605,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0169321050540901,55,18.0,17,0.0987299262403712,217,0
analcatdata_lawsuit_450,1,1.0,0.1390714645385742,0.001680850982666,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5013406540903387,17,12.0,25,0.0062791868218638,255,0
analcatdata_lawsuit_450,1,1.0,0.0882620811462402,0.0030643939971923,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2986505114400537,143,,22,0.0844944703963619,253,0
analcatdata_lawsuit_450,4,1.0,0.0585367679595947,0.0015685558319091,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3322689109275384,114,,28,0.0742788068442611,213,0
analcatdata_lawsuit_450,3,1.0,0.0868670940399169,0.0031495094299316,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0227180157409568,190,17.0,26,0.0601522415407848,244,0
analcatdata_lawsuit_450,4,1.0,0.0871407985687255,0.0020508766174316,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0977940214800462,50,,22,0.0841172382830437,210,0
analcatdata_lawsuit_450,2,1.0,0.1701171398162841,0.0020675659179687,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0113522659633761,11,9.0,1,0.1116626564203605,255,0
analcatdata_lawsuit_450,4,1.0,0.0449659824371337,0.0022103786468505,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0426754545475155,147,24.0,32,0.0037971989954417,246,0
