Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,n_neighbors,weights,algorithm,leaf_size,p,metric
badges2_1121,2,1.0,0.0007646083831787,0.0039947032928466,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,uniform,kd_tree,26,2,minkowski
badges2_1121,0,1.0,0.0007362365722656,0.0041463375091552,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,distance,auto,48,2,minkowski
badges2_1121,1,1.0,0.0006992816925048,0.0040411949157714,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,uniform,auto,34,3,minkowski
badges2_1121,2,1.0,0.0006721019744873,0.0040047168731689,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,distance,brute,35,3,chebyshev
badges2_1121,3,1.0,0.0009374618530273,0.0041165351867675,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,uniform,auto,23,2,minkowski
badges2_1121,4,1.0,0.0007200241088867,0.003915786743164,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,distance,ball_tree,33,2,chebyshev
badges2_1121,1,1.0,0.0006585121154785,0.0018651485443115,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8,uniform,kd_tree,25,2,euclidean
badges2_1121,2,1.0,0.0008826255798339,0.0040233135223388,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,uniform,brute,15,3,chebyshev
badges2_1121,1,1.0,0.0005388259887695,0.00077486038208,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,distance,ball_tree,28,2,manhattan
badges2_1121,3,1.0,0.0007703304290771,0.0040218830108642,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,distance,auto,42,2,minkowski
badges2_1121,0,1.0,0.0007877349853515,0.0022962093353271,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,distance,brute,29,1,manhattan
badges2_1121,1,1.0,0.0007071495056152,0.0023138523101806,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8,uniform,kd_tree,27,3,minkowski
badges2_1121,2,1.0,0.0007650852203369,0.0023832321166992,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8,uniform,auto,27,2,chebyshev
badges2_1121,3,1.0,0.0007829666137695,0.0022540092468261,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,distance,auto,52,3,chebyshev
badges2_1121,4,1.0,0.0006916522979736,0.0023629665374755,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,uniform,auto,36,1,minkowski
sensory_826,0,0.7241379310344828,0.0011680126190185,0.0095949172973632,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,distance,auto,14,1,euclidean
sensory_826,0,0.7241379310344828,0.0011134147644042,0.0083818435668945,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,uniform,kd_tree,25,2,euclidean
sensory_826,0,0.7241379310344828,0.0011587142944335,0.0083410739898681,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,distance,auto,26,1,euclidean
sensory_826,0,0.7241379310344828,0.0008602142333984,0.0492346286773681,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,uniform,auto,23,1,minkowski
sensory_826,0,0.7241379310344828,0.0011477470397949,0.0081250667572021,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,uniform,auto,31,2,minkowski
sensory_826,0,0.7241379310344828,0.0007774829864501,0.0645906925201416,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,uniform,auto,24,2,chebyshev
sensory_826,0,0.7241379310344828,0.0011136531829833,0.0085639953613281,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,uniform,auto,25,2,minkowski
sensory_826,0,0.7241379310344828,0.0008556842803955,0.0489153861999511,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,uniform,brute,32,2,minkowski
sensory_826,0,0.7241379310344828,0.0011281967163085,0.0086493492126464,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,uniform,auto,15,1,minkowski
sensory_826,0,0.7241379310344828,0.0014345645904541,0.00807785987854,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,distance,brute,10,2,minkowski
sensory_826,0,0.7241379310344828,0.000946044921875,0.0599913597106933,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,distance,brute,42,1,manhattan
sensory_826,0,0.7241379310344828,0.0009050369262695,0.0680689811706543,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,distance,kd_tree,38,2,euclidean
sensory_826,0,0.7241379310344828,0.0013105869293212,0.0084922313690185,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,distance,auto,34,1,euclidean
sensory_826,0,0.7241379310344828,0.0011196136474609,0.0081703662872314,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,uniform,auto,33,1,manhattan
sensory_826,0,0.7241379310344828,0.0012192726135253,0.0080666542053222,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,distance,auto,28,2,chebyshev
sensory_826,0,0.7241379310344828,0.0010921955108642,0.0082495212554931,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,distance,ball_tree,60,1,minkowski
sensory_826,0,0.7241379310344828,0.0013275146484375,0.0083749294281005,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,uniform,auto,32,2,minkowski
sensory_826,0,0.7241379310344828,0.0010476112365722,0.0669474601745605,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,distance,auto,56,1,minkowski
sensory_826,0,0.7155172413793104,0.0009427070617675,0.0069594383239746,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,uniform,auto,51,2,chebyshev
sensory_826,0,0.7155172413793104,0.0009570121765136,0.0072379112243652,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,uniform,auto,35,3,euclidean
breastTumor_844,4,0.7894736842105263,0.0006914138793945,0.0037436485290527,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,uniform,brute,36,3,chebyshev
breastTumor_844,1,0.7543859649122807,0.000756025314331,0.0038003921508789,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,uniform,auto,24,1,chebyshev
breastTumor_844,4,0.7368421052631579,0.0006814002990722,0.0037155151367187,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,uniform,auto,24,1,euclidean
breastTumor_844,4,0.7368421052631579,0.0007045269012451,0.0036761760711669,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,distance,brute,31,1,minkowski
breastTumor_844,4,0.7017543859649122,0.0007622241973876,0.0037925243377685,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,uniform,auto,30,1,manhattan
breastTumor_844,4,0.7017543859649122,0.0007095336914062,0.003880500793457,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,uniform,brute,40,3,minkowski
breastTumor_844,4,0.7017543859649122,0.0006656646728515,0.0035178661346435,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,uniform,ball_tree,18,2,minkowski
breastTumor_844,4,0.6842105263157895,0.0012688636779785,0.0008950233459472,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,uniform,auto,53,2,minkowski
breastTumor_844,4,0.6842105263157895,0.0005061626434326,0.0009479522705078,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,uniform,auto,16,1,manhattan
breastTumor_844,4,0.6842105263157895,0.0007410049438476,0.0730345249176025,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,uniform,kd_tree,26,2,chebyshev
breastTumor_844,4,0.6842105263157895,0.0004734992980957,0.0007095336914062,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,distance,brute,21,1,minkowski
breastTumor_844,4,0.6842105263157895,0.0009608268737792,0.0051980018615722,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,distance,auto,31,1,chebyshev
breastTumor_844,4,0.6842105263157895,0.0007152557373046,0.0036895275115966,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,distance,auto,30,2,euclidean
breastTumor_844,4,0.6842105263157895,0.0007896423339843,0.0037789344787597,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,uniform,brute,32,2,chebyshev
breastTumor_844,1,0.6842105263157895,0.0007097721099853,0.0037207603454589,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,uniform,kd_tree,33,2,minkowski
breastTumor_844,1,0.6842105263157895,0.0006592273712158,0.0036787986755371,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,uniform,auto,43,1,euclidean
breastTumor_844,3,0.6842105263157895,0.0006444454193115,0.003767967224121,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,distance,ball_tree,32,2,euclidean
breastTumor_844,4,0.6842105263157895,0.0005102157592773,0.0010602474212646,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8,uniform,brute,44,2,euclidean
breastTumor_844,1,0.6842105263157895,0.0006749629974365,0.0036778450012207,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,uniform,kd_tree,12,1,chebyshev
breastTumor_844,4,0.6842105263157895,0.0006217956542968,0.0006353855133056,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,uniform,ball_tree,10,2,chebyshev
arsenic-male-lung_951,4,1.0,0.0011756420135498,0.007791519165039,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,uniform,auto,31,2,manhattan
arsenic-male-lung_951,3,1.0,0.00142502784729,0.0083587169647216,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,distance,kd_tree,33,3,minkowski
arsenic-male-lung_951,1,1.0,0.0016822814941406,0.0076286792755126,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,uniform,auto,25,2,minkowski
arsenic-male-lung_951,2,1.0,0.001828908920288,0.0074431896209716,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,uniform,ball_tree,30,3,minkowski
arsenic-male-lung_951,2,1.0,0.0013370513916015,0.0080795288085937,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,uniform,kd_tree,41,3,manhattan
arsenic-male-lung_951,4,1.0,0.0017287731170654,0.0073781013488769,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,uniform,ball_tree,37,1,minkowski
arsenic-male-lung_951,1,1.0,0.0011672973632812,0.0084085464477539,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,distance,auto,27,2,chebyshev
arsenic-male-lung_951,1,1.0,0.001077651977539,0.0068824291229248,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,uniform,kd_tree,32,2,minkowski
arsenic-male-lung_951,2,1.0,0.0009338855743408,0.0068202018737792,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13,uniform,ball_tree,38,2,minkowski
arsenic-male-lung_951,3,1.0,0.0009152889251708,0.0066323280334472,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,uniform,ball_tree,18,2,chebyshev
arsenic-male-lung_951,4,1.0,0.0009136199951171,0.0067238807678222,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,uniform,auto,22,2,manhattan
arsenic-male-lung_951,2,1.0,0.0008141994476318,0.0068247318267822,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,distance,auto,39,3,euclidean
arsenic-male-lung_951,1,1.0,0.0008659362792968,0.0070242881774902,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,uniform,auto,13,2,chebyshev
arsenic-male-lung_951,2,1.0,0.0008597373962402,0.0070710182189941,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,uniform,kd_tree,19,1,chebyshev
arsenic-male-lung_951,1,1.0,0.0009396076202392,0.0066914558410644,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,uniform,ball_tree,18,3,chebyshev
arsenic-male-lung_951,4,1.0,0.000946044921875,0.0068531036376953,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,uniform,brute,39,2,chebyshev
arsenic-male-lung_951,0,1.0,0.001204490661621,0.0069708824157714,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,uniform,kd_tree,19,2,minkowski
arsenic-male-lung_951,1,1.0,0.0008671283721923,0.0066566467285156,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,uniform,ball_tree,38,3,euclidean
arsenic-male-lung_951,2,1.0,0.0009346008300781,0.0066316127777099,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,uniform,auto,26,2,manhattan
arsenic-male-lung_951,1,1.0,0.0008130073547363,0.0068202018737792,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,uniform,auto,48,2,euclidean
analcatdata_lawsuit_450,2,1.0,0.0006883144378662,0.0035078525543212,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,uniform,ball_tree,27,2,minkowski
analcatdata_lawsuit_450,1,1.0,0.0005872249603271,0.003429889678955,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,distance,kd_tree,53,2,minkowski
analcatdata_lawsuit_450,1,1.0,0.0007219314575195,0.0040264129638671,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,uniform,brute,39,2,manhattan
analcatdata_lawsuit_450,1,1.0,0.0006499290466308,0.0019211769104003,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,distance,brute,18,2,manhattan
analcatdata_lawsuit_450,1,1.0,0.0005888938903808,0.0035080909729003,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,uniform,auto,23,2,minkowski
analcatdata_lawsuit_450,1,1.0,0.0006027221679687,0.0035381317138671,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,uniform,brute,52,2,minkowski
analcatdata_lawsuit_450,1,1.0,0.0006797313690185,0.0019598007202148,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7,uniform,brute,23,1,minkowski
analcatdata_lawsuit_450,1,1.0,0.0005943775177001,0.0019764900207519,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,uniform,auto,25,2,manhattan
analcatdata_lawsuit_450,1,1.0,0.000772476196289,0.0033447742462158,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,distance,kd_tree,37,3,chebyshev
analcatdata_lawsuit_450,1,1.0,0.00054931640625,0.0018227100372314,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,uniform,auto,27,2,minkowski
analcatdata_lawsuit_450,2,1.0,0.0006000995635986,0.0033519268035888,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,uniform,auto,34,2,euclidean
analcatdata_lawsuit_450,1,1.0,0.0006914138793945,0.0035831928253173,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,uniform,ball_tree,33,1,minkowski
analcatdata_lawsuit_450,1,1.0,0.0005965232849121,0.0019450187683105,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,distance,kd_tree,29,2,euclidean
analcatdata_lawsuit_450,2,1.0,0.0006210803985595,0.0032954216003417,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,distance,ball_tree,42,2,manhattan
analcatdata_lawsuit_450,1,1.0,0.0006375312805175,0.0035467147827148,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,distance,kd_tree,17,2,euclidean
analcatdata_lawsuit_450,1,1.0,0.0004820823669433,0.0008332729339599,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,uniform,kd_tree,31,3,minkowski
analcatdata_lawsuit_450,1,1.0,0.0005595684051513,0.0018386840820312,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,uniform,auto,24,2,chebyshev
analcatdata_lawsuit_450,1,1.0,0.0006525516510009,0.0751876831054687,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12,uniform,kd_tree,46,2,chebyshev
analcatdata_lawsuit_450,1,1.0,0.0005247592926025,0.0032665729522705,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,distance,ball_tree,28,2,chebyshev
analcatdata_lawsuit_450,1,1.0,0.000622272491455,0.0032851696014404,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,distance,auto,49,2,euclidean
arsenic-male-bladder_947,2,1.0,0.0014188289642333,0.0080273151397705,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,uniform,auto,26,2,minkowski
arsenic-male-bladder_947,2,1.0,0.0008585453033447,0.0066688060760498,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,uniform,ball_tree,31,2,manhattan
arsenic-male-bladder_947,2,1.0,0.0008795261383056,0.0065810680389404,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,uniform,brute,41,2,manhattan
arsenic-male-bladder_947,2,1.0,0.0008957386016845,0.0044095516204833,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,uniform,auto,20,2,chebyshev
arsenic-male-bladder_947,2,1.0,0.0008728504180908,0.0070106983184814,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,uniform,auto,45,1,minkowski
arsenic-male-bladder_947,2,1.0,0.0009078979492187,0.0068893432617187,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,distance,kd_tree,30,3,chebyshev
arsenic-male-bladder_947,2,1.0,0.0008931159973144,0.0068364143371582,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,uniform,brute,34,2,euclidean
arsenic-male-bladder_947,2,1.0,0.0009543895721435,0.0048048496246337,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,distance,ball_tree,35,1,minkowski
arsenic-male-bladder_947,2,1.0,0.0009357929229736,0.0067279338836669,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,uniform,auto,29,1,minkowski
arsenic-male-bladder_947,2,1.0,0.0009188652038574,0.0070326328277587,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,distance,auto,22,3,chebyshev
arsenic-male-bladder_947,2,1.0,0.0011305809020996,0.0078406333923339,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,distance,auto,31,1,minkowski
arsenic-male-bladder_947,2,1.0,0.0011510848999023,0.0080554485321044,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,distance,auto,10,2,manhattan
arsenic-male-bladder_947,2,1.0,0.0009529590606689,0.0072817802429199,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,uniform,auto,17,2,euclidean
arsenic-male-bladder_947,2,1.0,0.000967264175415,0.0335016250610351,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8,distance,ball_tree,29,2,minkowski
arsenic-male-bladder_947,2,1.0,0.0008318424224853,0.0067832469940185,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8,uniform,brute,45,2,manhattan
arsenic-male-bladder_947,2,1.0,0.0008456707000732,0.0068886280059814,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,uniform,kd_tree,45,3,minkowski
arsenic-male-bladder_947,2,1.0,0.0009272098541259,0.0069484710693359,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,uniform,kd_tree,40,3,manhattan
arsenic-male-bladder_947,2,1.0,0.0008308887481689,0.0069310665130615,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11,distance,ball_tree,15,2,euclidean
arsenic-male-bladder_947,2,1.0,0.0012505054473876,0.0743234157562255,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,distance,kd_tree,33,2,minkowski
arsenic-male-bladder_947,2,1.0,0.000704288482666,0.001842975616455,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,uniform,auto,21,2,manhattan
MindCave2_1450,0,0.92,0.0005633831024169,0.0006053447723388,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,uniform,auto,29,2,chebyshev
MindCave2_1450,0,0.92,0.0006275177001953,0.000615119934082,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,uniform,ball_tree,40,2,minkowski
MindCave2_1450,0,0.92,0.0005595684051513,0.0006055831909179,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,uniform,ball_tree,37,2,euclidean
MindCave2_1450,0,0.92,0.000608205795288,0.0007300376892089,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,distance,brute,43,2,minkowski
MindCave2_1450,0,0.92,0.0005617141723632,0.000659704208374,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,uniform,kd_tree,16,3,chebyshev
MindCave2_1450,0,0.92,0.0005879402160644,0.0006594657897949,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,uniform,kd_tree,20,2,chebyshev
MindCave2_1450,0,0.92,0.0006091594696044,0.0005927085876464,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,uniform,auto,45,2,euclidean
MindCave2_1450,0,0.92,0.0006580352783203,0.0007266998291015,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,distance,kd_tree,45,2,minkowski
MindCave2_1450,0,0.92,0.0005488395690917,0.0005819797515869,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,distance,brute,30,2,chebyshev
MindCave2_1450,0,0.92,0.0007586479187011,0.0007414817810058,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,uniform,kd_tree,30,2,euclidean
MindCave2_1450,0,0.92,0.0005946159362792,0.0006790161132812,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,uniform,kd_tree,42,1,euclidean
MindCave2_1450,0,0.92,0.000579833984375,0.0006318092346191,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,distance,brute,35,3,minkowski
MindCave2_1450,0,0.92,0.0005695819854736,0.0007071495056152,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,uniform,auto,36,2,manhattan
