Dataset,Imputer Strategy,Categorical Strategy,Feature Selection,Scaler,Classifier,Fold,Fold Accuracy,Training Time,Testing Time,source_csv
sensory_826,none,none,kernel_pca,none,GaussianNB(),3,0.6956521739130435,0.0013289451599121,0.0001873970031738,sensory_826_results_GaussianNB().csv
sensory_826,simpleimputer,onehot,kernel_pca,none,GaussianNB(),3,0.6956521739130435,0.0012376308441162,0.0001807212829589,sensory_826_results_GaussianNB().csv
sensory_826,simpleimputer,onehot,pca,none,GaussianNB(),3,0.6956521739130435,0.0009739398956298,0.0001585483551025,sensory_826_results_GaussianNB().csv
sensory_826,none,onehot,kernel_pca,none,GaussianNB(),3,0.6956521739130435,0.001328706741333,0.0002033710479736,sensory_826_results_GaussianNB().csv
sensory_826,simpleimputer,ordinalencoder,pca,none,GaussianNB(),3,0.6956521739130435,0.001051902770996,0.0001633167266845,sensory_826_results_GaussianNB().csv
sensory_826,simpleimputer,none,kernel_pca,none,GaussianNB(),3,0.6956521739130435,0.001209020614624,0.0001904964447021,sensory_826_results_GaussianNB().csv
sensory_826,none,none,pca,none,GaussianNB(),3,0.6956521739130435,0.0009772777557373,0.0001678466796875,sensory_826_results_GaussianNB().csv
sensory_826,none,ordinalencoder,kernel_pca,none,GaussianNB(),3,0.6956521739130435,0.0013487339019775,0.0002164840698242,sensory_826_results_GaussianNB().csv
sensory_826,none,onehot,pca,none,GaussianNB(),3,0.6956521739130435,0.0009791851043701,0.0001659393310546,sensory_826_results_GaussianNB().csv
sensory_826,simpleimputer,none,pca,none,GaussianNB(),3,0.6956521739130435,0.0009071826934814,0.0001554489135742,sensory_826_results_GaussianNB().csv
sensory_826,none,ordinalencoder,pca,none,GaussianNB(),3,0.6956521739130435,0.0010154247283935,0.0001699924468994,sensory_826_results_GaussianNB().csv
sensory_826,simpleimputer,ordinalencoder,kernel_pca,none,GaussianNB(),3,0.6956521739130435,0.0012209415435791,0.0001897811889648,sensory_826_results_GaussianNB().csv
sensory_826,none,ordinalencoder,polynomial_features,power,GaussianNB(),1,0.6869565217391305,0.0011851787567138,0.0002079010009765,sensory_826_results_GaussianNB().csv
sensory_826,simpleimputer,none,polynomial_features,power,GaussianNB(),1,0.6869565217391305,0.0010516643524169,0.0001924037933349,sensory_826_results_GaussianNB().csv
sensory_826,none,onehot,polynomial_features,power,GaussianNB(),1,0.6869565217391305,0.0010762214660644,0.0001907348632812,sensory_826_results_GaussianNB().csv
sensory_826,none,none,polynomial_features,power,GaussianNB(),1,0.6869565217391305,0.0010523796081542,0.0001897811889648,sensory_826_results_GaussianNB().csv
sensory_826,simpleimputer,ordinalencoder,polynomial_features,power,GaussianNB(),1,0.6869565217391305,0.0012080669403076,0.0002393722534179,sensory_826_results_GaussianNB().csv
sensory_826,simpleimputer,onehot,polynomial_features,power,GaussianNB(),1,0.6869565217391305,0.0011234283447265,0.0002050399780273,sensory_826_results_GaussianNB().csv
sensory_826,none,none,polynomial_features,standard,GaussianNB(),1,0.6695652173913044,0.0010528564453125,0.0001893043518066,sensory_826_results_GaussianNB().csv
sensory_826,simpleimputer,onehot,none,none,GaussianNB(),1,0.6695652173913044,0.0021717548370361,0.0009684562683105,sensory_826_results_GaussianNB().csv
balance-scale_11,simpleimputer,ordinalencoder,fastica,power,GaussianNB(),2,0.96,0.0010504722595214,0.0001842975616455,balance-scale_11_results_GaussianNB().csv
balance-scale_11,simpleimputer,onehot,fastica,power,GaussianNB(),2,0.96,0.0011248588562011,0.0002510547637939,balance-scale_11_results_GaussianNB().csv
balance-scale_11,none,ordinalencoder,fastica,power,GaussianNB(),2,0.96,0.000988483428955,0.0001788139343261,balance-scale_11_results_GaussianNB().csv
balance-scale_11,simpleimputer,onehot,none,power,GaussianNB(),2,0.96,0.0010905265808105,0.0002052783966064,balance-scale_11_results_GaussianNB().csv
balance-scale_11,none,none,fastica,normalizer,GaussianNB(),2,0.96,0.0010657310485839,0.0001842975616455,balance-scale_11_results_GaussianNB().csv
balance-scale_11,simpleimputer,ordinalencoder,fastica,normalizer,GaussianNB(),2,0.96,0.0010473728179931,0.0001852512359619,balance-scale_11_results_GaussianNB().csv
balance-scale_11,none,ordinalencoder,none,power,GaussianNB(),2,0.96,0.0011146068572998,0.0001857280731201,balance-scale_11_results_GaussianNB().csv
balance-scale_11,none,ordinalencoder,fastica,normalizer,GaussianNB(),2,0.96,0.0010290145874023,0.0001840591430664,balance-scale_11_results_GaussianNB().csv
balance-scale_11,simpleimputer,none,fastica,normalizer,GaussianNB(),2,0.96,0.0010151863098144,0.0001819133758544,balance-scale_11_results_GaussianNB().csv
balance-scale_11,simpleimputer,onehot,fastica,normalizer,GaussianNB(),2,0.96,0.0010192394256591,0.0001816749572753,balance-scale_11_results_GaussianNB().csv
balance-scale_11,none,none,fastica,power,GaussianNB(),2,0.96,0.001155138015747,0.0002298355102539,balance-scale_11_results_GaussianNB().csv
balance-scale_11,none,onehot,fastica,power,GaussianNB(),2,0.96,0.0010623931884765,0.0001845359802246,balance-scale_11_results_GaussianNB().csv
balance-scale_11,simpleimputer,none,fastica,power,GaussianNB(),2,0.96,0.0010623931884765,0.0001871585845947,balance-scale_11_results_GaussianNB().csv
balance-scale_11,none,none,none,power,GaussianNB(),2,0.96,0.0015120506286621,0.0002694129943847,balance-scale_11_results_GaussianNB().csv
balance-scale_11,none,onehot,none,power,GaussianNB(),2,0.96,0.0011706352233886,0.0001888275146484,balance-scale_11_results_GaussianNB().csv
balance-scale_11,simpleimputer,ordinalencoder,none,power,GaussianNB(),2,0.96,0.0011060237884521,0.0001871585845947,balance-scale_11_results_GaussianNB().csv
balance-scale_11,none,onehot,fastica,normalizer,GaussianNB(),2,0.96,0.0011169910430908,0.0003013610839843,balance-scale_11_results_GaussianNB().csv
balance-scale_11,simpleimputer,none,none,power,GaussianNB(),2,0.96,0.0012640953063964,0.0001924037933349,balance-scale_11_results_GaussianNB().csv
balance-scale_11,none,onehot,fastica,minmax,GaussianNB(),2,0.944,0.0009992122650146,0.0001807212829589,balance-scale_11_results_GaussianNB().csv
balance-scale_11,none,none,fastica,none,GaussianNB(),2,0.944,0.0011367797851562,0.0002083778381347,balance-scale_11_results_GaussianNB().csv
