Dataset,Imputer Strategy,Categorical Strategy,Feature Selection,Scaler,Classifier,Fold,Fold Accuracy,Training Time,Testing Time,source_csv
analcatdata_marketing_986,simpleimputer,onehot,nystroem,standard,SVC(random_state=0),0,0.6438356164383562,0.0075414180755615,0.0023894309997558,analcatdata_marketing_986_results_SVC(random_state=0).csv
badges2_1121,none,none,pca,none,SVC(random_state=0),4,1.0,0.0023195743560791,0.0004210472106933,badges2_1121_results_SVC(random_state=0).csv
badges2_1121,simpleimputer,ordinalencoder,kernel_pca,quantile,SVC(random_state=0),4,1.0,0.0019900798797607,0.0003700256347656,badges2_1121_results_SVC(random_state=0).csv
badges2_1121,simpleimputer,ordinalencoder,kernel_pca,quantile,SVC(random_state=0),3,1.0,0.0019874572753906,0.0003218650817871,badges2_1121_results_SVC(random_state=0).csv
badges2_1121,simpleimputer,ordinalencoder,select_percentile,quantile,SVC(random_state=0),3,1.0,0.0011065006256103,0.0001482963562011,badges2_1121_results_SVC(random_state=0).csv
badges2_1121,simpleimputer,ordinalencoder,select_percentile,quantile,SVC(random_state=0),4,1.0,0.0010809898376464,0.0001676082611083,badges2_1121_results_SVC(random_state=0).csv
badges2_1121,simpleimputer,ordinalencoder,polynomial_features,quantile,SVC(random_state=0),0,1.0,0.0015923976898193,0.0002851486206054,badges2_1121_results_SVC(random_state=0).csv
badges2_1121,simpleimputer,ordinalencoder,polynomial_features,quantile,SVC(random_state=0),1,1.0,0.0016205310821533,0.0003077983856201,badges2_1121_results_SVC(random_state=0).csv
badges2_1121,simpleimputer,ordinalencoder,polynomial_features,quantile,SVC(random_state=0),2,1.0,0.0016303062438964,0.0002913475036621,badges2_1121_results_SVC(random_state=0).csv
badges2_1121,simpleimputer,ordinalencoder,polynomial_features,quantile,SVC(random_state=0),3,1.0,0.0015745162963867,0.0002851486206054,badges2_1121_results_SVC(random_state=0).csv
badges2_1121,simpleimputer,ordinalencoder,polynomial_features,quantile,SVC(random_state=0),4,1.0,0.0015976428985595,0.0002763271331787,badges2_1121_results_SVC(random_state=0).csv
badges2_1121,simpleimputer,ordinalencoder,nystroem,quantile,SVC(random_state=0),0,1.0,0.0024893283843994,0.0005261898040771,badges2_1121_results_SVC(random_state=0).csv
badges2_1121,none,none,pca,none,SVC(random_state=0),0,1.0,0.0023212432861328,0.000413179397583,badges2_1121_results_SVC(random_state=0).csv
badges2_1121,none,none,fastica,none,SVC(random_state=0),0,1.0,0.0018134117126464,0.0002753734588623,badges2_1121_results_SVC(random_state=0).csv
badges2_1121,none,none,select_percentile,none,SVC(random_state=0),4,1.0,0.0010921955108642,0.0001792907714843,badges2_1121_results_SVC(random_state=0).csv
badges2_1121,none,none,select_percentile,none,SVC(random_state=0),3,1.0,0.0011107921600341,0.0001585483551025,badges2_1121_results_SVC(random_state=0).csv
badges2_1121,simpleimputer,ordinalencoder,select_percentile,quantile,SVC(random_state=0),0,1.0,0.0010011196136474,0.0001459121704101,badges2_1121_results_SVC(random_state=0).csv
badges2_1121,simpleimputer,onehot,polynomial_features,quantile,SVC(random_state=0),2,1.0,0.0016086101531982,0.0002903938293457,badges2_1121_results_SVC(random_state=0).csv
badges2_1121,simpleimputer,onehot,polynomial_features,quantile,SVC(random_state=0),3,1.0,0.0015645027160644,0.0002739429473876,badges2_1121_results_SVC(random_state=0).csv
badges2_1121,simpleimputer,ordinalencoder,linear_svc,quantile,SVC(random_state=0),0,1.0,0.0017292499542236,0.0002589225769042,badges2_1121_results_SVC(random_state=0).csv
badges2_1121,simpleimputer,ordinalencoder,linear_svc,quantile,SVC(random_state=0),1,1.0,0.0013978481292724,0.0002245903015136,badges2_1121_results_SVC(random_state=0).csv
sensory_826,simpleimputer,onehot,random_trees_embedding,none,SVC(random_state=0),4,0.7130434782608696,0.0833914279937744,0.0186522006988525,sensory_826_results_SVC(random_state=0).csv
sensory_826,none,onehot,random_trees_embedding,robust,SVC(random_state=0),4,0.7130434782608696,0.0820541381835937,0.0187845230102539,sensory_826_results_SVC(random_state=0).csv
sensory_826,none,none,random_trees_embedding,minmax,SVC(random_state=0),4,0.7130434782608696,0.0834548473358154,0.018754243850708,sensory_826_results_SVC(random_state=0).csv
sensory_826,none,ordinalencoder,random_trees_embedding,standard,SVC(random_state=0),4,0.7130434782608696,0.0853321552276611,0.0191388130187988,sensory_826_results_SVC(random_state=0).csv
sensory_826,simpleimputer,ordinalencoder,random_trees_embedding,power,SVC(random_state=0),4,0.7130434782608696,0.0818128585815429,0.0193598270416259,sensory_826_results_SVC(random_state=0).csv
sensory_826,none,ordinalencoder,random_trees_embedding,none,SVC(random_state=0),4,0.7130434782608696,0.094217300415039,0.0211403369903564,sensory_826_results_SVC(random_state=0).csv
sensory_826,simpleimputer,onehot,random_trees_embedding,power,SVC(random_state=0),4,0.7130434782608696,0.0858180522918701,0.0195870399475097,sensory_826_results_SVC(random_state=0).csv
sensory_826,simpleimputer,none,random_trees_embedding,robust,SVC(random_state=0),4,0.7130434782608696,0.0922408103942871,0.0205545425415039,sensory_826_results_SVC(random_state=0).csv
