Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard
sa-heart_1498,2,0.8260869565217391,0.0010974407196044,0.0001182556152343,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sa-heart_1498,2,0.8260869565217391,0.0011208057403564,0.0001223087310791,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sa-heart_1498,2,0.8260869565217391,0.0010781288146972,0.0001239776611328,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sa-heart_1498,2,0.8152173913043478,0.0010707378387451,0.0001425743103027,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sa-heart_1498,2,0.8152173913043478,0.0014443397521972,0.0001187324523925,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sa-heart_1498,2,0.8152173913043478,0.0011141300201416,0.0001211166381835,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sa-heart_1498,2,0.8152173913043478,0.001082420349121,0.0001187324523925,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sa-heart_1498,2,0.8152173913043478,0.0011148452758789,0.0001223087310791,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sa-heart_1498,2,0.8152173913043478,0.0011110305786132,0.0001249313354492,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sa-heart_1498,2,0.8043478260869565,0.0040869712829589,0.0001611709594726,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
sa-heart_1498,2,0.8043478260869565,0.0030252933502197,0.0001232624053955,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
sa-heart_1498,2,0.8043478260869565,0.0074672698974609,0.0001935958862304,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
sa-heart_1498,2,0.8043478260869565,0.0058801174163818,0.0001242160797119,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sa-heart_1498,2,0.8043478260869565,0.0035498142242431,0.000124454498291,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
