Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_select_percentile,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard
analcatdata_authorship_458,2,1.0,0.0021936893463134,0.0001914501190185,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
analcatdata_authorship_458,3,1.0,0.0022964477539062,0.0001947879791259,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
analcatdata_authorship_458,0,1.0,0.0459260940551757,0.0007665157318115,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
analcatdata_authorship_458,3,1.0,0.0056054592132568,0.0006971359252929,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
analcatdata_authorship_458,0,1.0,0.05751633644104,0.0006844997406005,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
analcatdata_authorship_458,2,1.0,0.0021402835845947,0.0001945495605468,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
analcatdata_authorship_458,3,1.0,0.00581955909729,0.000568151473999,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
analcatdata_authorship_458,3,1.0,0.0028722286224365,0.00032639503479,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
analcatdata_authorship_458,2,1.0,0.0021319389343261,0.000187873840332,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
analcatdata_authorship_458,0,1.0,0.0032176971435546,0.0013160705566406,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
analcatdata_authorship_458,3,1.0,0.0020558834075927,0.0001862049102783,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Loan-Predication_43595,1,0.8292682926829268,0.0018017292022705,0.0001599788665771,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Loan-Predication_43595,4,0.819672131147541,0.0017998218536376,0.0001533031463623,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Loan-Predication_43595,1,0.8130081300813008,0.0018179416656494,0.0001516342163085,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Loan-Predication_43595,1,0.8130081300813008,0.0020418167114257,0.0001542568206787,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Loan-Predication_43595,1,0.8130081300813008,0.0018432140350341,0.0001494884490966,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Loan-Predication_43595,1,0.8130081300813008,0.0019700527191162,0.0001611709594726,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Loan-Predication_43595,1,0.8130081300813008,0.0018620491027832,0.0001609325408935,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Loan-Predication_43595,2,0.8048780487804879,0.0019667148590087,0.0001749992370605,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Loan-Predication_43595,2,0.8048780487804879,0.0017609596252441,0.0001499652862548,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Loan-Predication_43595,2,0.8048780487804879,0.0017757415771484,0.0001478195190429,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Loan-Predication_43595,2,0.8048780487804879,0.0018239021301269,0.0001568794250488,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Loan-Predication_43595,4,0.8032786885245902,0.0017461776733398,0.0001502037048339,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Loan-Predication_43595,4,0.8032786885245902,0.0018553733825683,0.000154972076416,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Loan-Predication_43595,4,0.8032786885245902,0.00177001953125,0.0001459121704101,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Loan-Predication_43595,4,0.8032786885245902,0.0017628669738769,0.00022554397583,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Loan-Predication_43595,4,0.8032786885245902,0.0019135475158691,0.0001666545867919,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Loan-Predication_43595,2,0.7886178861788617,0.001821756362915,0.0001518726348876,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Loan-Predication_43595,4,0.7868852459016393,0.0019881725311279,0.0002048015594482,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Loan-Predication_43595,0,0.7804878048780488,0.0019304752349853,0.0001542568206787,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Loan-Predication_43595,3,0.7804878048780488,0.0018367767333984,0.0001506805419921,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
xd6_40693,3,0.9948453608247424,0.0016505718231201,0.0001983642578125,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
xd6_40693,3,0.9948453608247424,0.0017580986022949,0.0002062320709228,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
xd6_40693,3,0.9948453608247424,0.0016424655914306,0.000197410583496,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
xd6_40693,3,0.9948453608247424,0.0016307830810546,0.0001959800720214,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
xd6_40693,3,0.9948453608247424,0.0016224384307861,0.0001914501190185,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
xd6_40693,3,0.9948453608247424,0.0016050338745117,0.0001935958862304,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
xd6_40693,3,0.9948453608247424,0.0015628337860107,0.000192642211914,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
xd6_40693,3,0.9948453608247424,0.0015697479248046,0.0001931190490722,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
xd6_40693,3,0.9948453608247424,0.0016562938690185,0.0001945495605468,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
xd6_40693,3,0.9948453608247424,0.0015699863433837,0.0002150535583496,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
xd6_40693,3,0.9948453608247424,0.0016636848449707,0.0002064704895019,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
xd6_40693,3,0.9948453608247424,0.0014905929565429,0.000195026397705,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
xd6_40693,3,0.9948453608247424,0.0016255378723144,0.0001928806304931,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
xd6_40693,3,0.9948453608247424,0.0015232563018798,0.0001928806304931,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
xd6_40693,3,0.9948453608247424,0.0016067028045654,0.0001957416534423,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
xd6_40693,3,0.9948453608247424,0.0015790462493896,0.0001928806304931,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
xd6_40693,3,0.9948453608247424,0.0015838146209716,0.0001904964447021,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
xd6_40693,3,0.9948453608247424,0.0018825531005859,0.0001955032348632,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
xd6_40693,3,0.9948453608247424,0.0015769004821777,0.0002245903015136,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
xd6_40693,3,0.9948453608247424,0.001594066619873,0.0001955032348632,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
mc2_1054,4,0.8125,0.0011990070343017,0.0001258850097656,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
mc2_1054,4,0.8125,0.0011749267578125,0.0001554489135742,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
mc2_1054,4,0.8125,0.0011155605316162,0.0001220703125,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
mc2_1054,4,0.8125,0.0011487007141113,0.0001237392425537,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
mc2_1054,4,0.8125,0.0013389587402343,0.0001492500305175,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
mc2_1054,4,0.8125,0.001366376876831,0.000126838684082,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
mc2_1054,4,0.8125,0.0013389587402343,0.0001375675201416,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
mc2_1054,4,0.8125,0.0011022090911865,0.000119924545288,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
mc2_1054,4,0.8125,0.0014400482177734,0.0001430511474609,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
mc2_1054,4,0.8125,0.0011143684387207,0.0001213550567626,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
mc2_1054,4,0.8125,0.0012168884277343,0.0001230239868164,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
mc2_1054,4,0.8125,0.0012080669403076,0.0001435279846191,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
mc2_1054,0,0.7878787878787878,0.0011768341064453,0.0001258850097656,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
mc2_1054,0,0.7878787878787878,0.0022742748260498,0.0010693073272705,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
mc2_1054,0,0.7878787878787878,0.000964879989624,8.869171142578125e-05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
mc2_1054,0,0.7878787878787878,0.000964879989624,8.726119995117188e-05,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
mc2_1054,0,0.7878787878787878,0.0011730194091796,0.0001242160797119,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
mc2_1054,0,0.7878787878787878,0.0009841918945312,8.654594421386719e-05,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
mc2_1054,0,0.7878787878787878,0.0017449855804443,0.0001101493835449,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
mc2_1054,0,0.7878787878787878,0.0012834072113037,0.0001416206359863,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
chscase_census5_906,4,0.6,0.001835823059082,0.0001518726348876,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
chscase_census5_906,4,0.6,0.0016095638275146,0.0001490116119384,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
chscase_census5_906,4,0.6,0.0016462802886962,0.0001502037048339,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
chscase_census5_906,4,0.6,0.0016121864318847,0.0001516342163085,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
chscase_census5_906,4,0.6,0.0016968250274658,0.0001518726348876,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
chscase_census5_906,4,0.6,0.0017461776733398,0.000152587890625,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
chscase_census5_906,1,0.5875,0.0017166137695312,0.0001478195190429,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
chscase_census5_906,1,0.5875,0.0016353130340576,0.0001494884490966,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
chscase_census5_906,1,0.5875,0.0016126632690429,0.0001463890075683,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
chscase_census5_906,1,0.5875,0.0018420219421386,0.0001540184020996,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
chscase_census5_906,1,0.5875,0.0016844272613525,0.0001487731933593,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
chscase_census5_906,1,0.5875,0.0016036033630371,0.0001530647277832,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
chscase_census5_906,2,0.5625,0.0017805099487304,0.0001490116119384,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
chscase_census5_906,2,0.5625,0.0014920234680175,0.0001037120819091,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
chscase_census5_906,2,0.5625,0.0016818046569824,0.0001475811004638,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
chscase_census5_906,2,0.5625,0.0021300315856933,0.0001368522644042,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
chscase_census5_906,2,0.5625,0.0016496181488037,0.0001502037048339,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
chscase_census5_906,2,0.5625,0.0014538764953613,9.846687316894533e-05,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
chscase_census5_906,2,0.5625,0.0013794898986816,9.703636169433594e-05,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
chscase_census5_906,2,0.5625,0.0014843940734863,0.0001001358032226,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
strikes_770,3,0.896,0.001896858215332,0.00016450881958,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
strikes_770,3,0.896,0.0017850399017333,0.0001800060272216,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
strikes_770,3,0.896,0.0020086765289306,0.0001699924468994,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
strikes_770,3,0.896,0.0020387172698974,0.0001897811889648,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
strikes_770,3,0.896,0.0019571781158447,0.0001726150512695,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
strikes_770,3,0.896,0.0019097328186035,0.0001647472381591,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
strikes_770,3,0.896,0.0017805099487304,0.0001523494720458,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
strikes_770,3,0.896,0.0019254684448242,0.0001614093780517,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
strikes_770,3,0.896,0.001866340637207,0.0001530647277832,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
strikes_770,3,0.896,0.0020422935485839,0.0001692771911621,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
strikes_770,3,0.896,0.0018656253814697,0.0001654624938964,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
strikes_770,3,0.896,0.0022478103637695,0.0002708435058593,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
strikes_770,3,0.896,0.0020701885223388,0.0001671314239501,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
strikes_770,3,0.896,0.0018348693847656,0.0002188682556152,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
strikes_770,3,0.896,0.0019619464874267,0.0001671314239501,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
strikes_770,3,0.896,0.0020704269409179,0.0001859664916992,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
strikes_770,3,0.896,0.00197434425354,0.0001654624938964,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
strikes_770,3,0.896,0.0020232200622558,0.0001704692840576,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
strikes_770,3,0.896,0.0021984577178955,0.0001792907714843,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
strikes_770,3,0.896,0.0019140243530273,0.0001652240753173,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
analcatdata_halloffame_966,3,0.9664179104477612,0.0023789405822753,0.0001518726348876,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
analcatdata_halloffame_966,3,0.9402985074626866,0.0026545524597167,0.0002062320709228,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
analcatdata_halloffame_966,0,0.9365671641791044,0.0024349689483642,0.0001516342163085,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
analcatdata_halloffame_966,4,0.9365671641791044,0.0026900768280029,0.0001611709594726,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
analcatdata_halloffame_966,3,0.9328358208955224,0.0021650791168212,9.584426879882812e-05,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
analcatdata_halloffame_966,3,0.9328358208955224,0.002073049545288,9.822845458984376e-05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
analcatdata_halloffame_966,3,0.9328358208955224,0.0021119117736816,9.584426879882812e-05,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
analcatdata_halloffame_966,3,0.9328358208955224,0.0020787715911865,0.0001015663146972,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
analcatdata_halloffame_966,3,0.9328358208955224,0.0020561218261718,0.0001180171966552,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
analcatdata_halloffame_966,3,0.9328358208955224,0.0023553371429443,0.0001089572906494,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
analcatdata_halloffame_966,3,0.9328358208955224,0.0022759437561035,0.0001065731048583,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
analcatdata_halloffame_966,3,0.9328358208955224,0.0021939277648925,0.0001423358917236,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
analcatdata_halloffame_966,3,0.9328358208955224,0.0037877559661865,0.0001883506774902,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
analcatdata_halloffame_966,3,0.9328358208955224,0.0023486614227294,0.0001094341278076,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
analcatdata_halloffame_966,3,0.9328358208955224,0.0023531913757324,0.0001130104064941,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
analcatdata_halloffame_966,3,0.9328358208955224,0.0022130012512207,0.0001056194305419,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
analcatdata_halloffame_966,3,0.9328358208955224,0.0020031929016113,9.465217590332033e-05,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
analcatdata_halloffame_966,3,0.9328358208955224,0.0032494068145751,0.0001606941223144,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
analcatdata_halloffame_966,3,0.9328358208955224,0.0051944255828857,0.0002548694610595,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
analcatdata_halloffame_966,3,0.9328358208955224,0.0021734237670898,0.0001029968261718,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
biomed_481,2,0.9523809523809524,0.0012781620025634,0.0001730918884277,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
biomed_481,2,0.9523809523809524,0.001497745513916,0.0001342296600341,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
biomed_481,2,0.9523809523809524,0.0014610290527343,0.0001320838928222,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
biomed_481,2,0.9523809523809524,0.0015146732330322,0.0001320838928222,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
biomed_481,2,0.9523809523809524,0.0014111995697021,0.0001342296600341,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
biomed_481,2,0.9523809523809524,0.0014219284057617,0.0001440048217773,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
biomed_481,2,0.9523809523809524,0.0014595985412597,0.0001349449157714,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
biomed_481,2,0.9523809523809524,0.0013654232025146,0.0001215934753417,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
biomed_481,2,0.9523809523809524,0.0014283657073974,0.0001313686370849,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
biomed_481,2,0.9523809523809524,0.0013902187347412,0.0001485347747802,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
biomed_481,2,0.9523809523809524,0.0015056133270263,0.0001320838928222,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
biomed_481,2,0.9523809523809524,0.0015578269958496,0.0001401901245117,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
biomed_481,1,0.9285714285714286,0.0014469623565673,0.0001370906829833,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
biomed_481,1,0.9285714285714286,0.0013134479522705,0.0001204013824462,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
biomed_481,1,0.9285714285714286,0.0015273094177246,0.0001451969146728,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
biomed_481,1,0.9285714285714286,0.0015060901641845,0.0001318454742431,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
biomed_481,1,0.9285714285714286,0.0013360977172851,0.0001242160797119,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
biomed_481,2,0.9285714285714286,0.0013172626495361,0.0001435279846191,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
biomed_481,2,0.9285714285714286,0.0014548301696777,0.0001919269561767,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
biomed_481,1,0.9285714285714286,0.0015513896942138,0.0001361370086669,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
analcatdata_dmft_1014,2,0.8301886792452831,0.0017037391662597,0.0001008510589599,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
analcatdata_dmft_1014,4,0.8301886792452831,0.001659870147705,9.608268737792967e-05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
analcatdata_dmft_1014,2,0.8301886792452831,0.001685619354248,9.846687316894533e-05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
analcatdata_dmft_1014,4,0.8301886792452831,0.0016212463378906,9.79900360107422e-05,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
analcatdata_dmft_1014,2,0.8301886792452831,0.0016403198242187,9.965896606445312e-05,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
analcatdata_dmft_1014,2,0.8301886792452831,0.0016901493072509,9.870529174804688e-05,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
analcatdata_dmft_1014,4,0.8301886792452831,0.0017144680023193,0.000101089477539,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
analcatdata_dmft_1014,4,0.8301886792452831,0.0017542839050292,0.000101089477539,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
analcatdata_dmft_1014,4,0.8301886792452831,0.0017392635345458,0.0001008510589599,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
analcatdata_dmft_1014,2,0.8301886792452831,0.0017085075378417,0.0001327991485595,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
analcatdata_dmft_1014,4,0.8301886792452831,0.0016877651214599,9.989738464355467e-05,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
analcatdata_dmft_1014,2,0.8301886792452831,0.001659870147705,0.0001008510589599,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
analcatdata_dmft_1014,4,0.8301886792452831,0.0017697811126708,9.751319885253906e-05,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
analcatdata_dmft_1014,2,0.8301886792452831,0.0016436576843261,9.775161743164062e-05,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
analcatdata_dmft_1014,4,0.8301886792452831,0.0017321109771728,0.0001003742218017,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
analcatdata_dmft_1014,2,0.8301886792452831,0.0017280578613281,0.0001204013824462,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
analcatdata_dmft_1014,4,0.8301886792452831,0.0017573833465576,9.989738464355467e-05,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
analcatdata_dmft_1014,2,0.8301886792452831,0.0017111301422119,9.894371032714844e-05,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
analcatdata_dmft_1014,4,0.8301886792452831,0.0017189979553222,0.0001013278961181,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
analcatdata_dmft_1014,2,0.8301886792452831,0.0017585754394531,0.0001072883605957,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
teachingAssistant_1115,1,0.7333333333333333,0.0013322830200195,0.0001296997070312,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
teachingAssistant_1115,1,0.7333333333333333,0.0012636184692382,0.0001275539398193,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
teachingAssistant_1115,1,0.7333333333333333,0.0013003349304199,0.0001294612884521,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
